1571987783317,10000199,6C:EC:EB:1F:F4:46,-79
1571987783332,10000190,6C:EC:EB:1F:F6:26,-76
1571987783348,1545,7C:66:9D:7B:2B:90,-79
1571987783351,10000191,6C:EC:EB:1F:F6:65,-67
1571987783365,1541,7C:66:9D:7B:29:FB,-96
1571987783382,0101,BC:14:EF:7B:03:3C,-62
1571987783415,10000199,6C:EC:EB:1F:F4:46,-75
1571987783428,10000190,6C:EC:EB:1F:F6:26,-76
1571987783454,10000191,6C:EC:EB:1F:F6:65,-62
1571987783462,1541,7C:66:9D:7B:29:FB,-90
1571987783490,1538,BC:6A:29:BE:2F:23,-70
1571987783499,10000192,6C:EC:EB:1F:F6:24,-70
1571987783501,10000197,6C:EC:EB:1F:F6:76,-82
1571987783524,10000199,6C:EC:EB:1F:F4:46,-78
1571987783533,10000190,6C:EC:EB:1F:F6:26,-76
1571987783547,10000196,6C:EC:EB:1F:F4:74,-89
1571987783554,1546,7C:66:9D:7B:2B:9F,-78
1571987783566,10000191,6C:EC:EB:1F:F6:65,-59
1571987783568,1541,7C:66:9D:7B:29:FB,-88
1571987783591,10000198,6C:EC:EB:1F:FD:83,-61
1571987783632,10000199,6C:EC:EB:1F:F4:46,-77
1571987783638,10000190,6C:EC:EB:1F:F6:26,-76
1571987783659,1546,7C:66:9D:7B:2B:9F,-79
1571987783661,10000191,6C:EC:EB:1F:F6:65,-61
1571987783689,0101,BC:14:EF:7B:03:3C,-62
1571987783695,10000198,6C:EC:EB:1F:FD:83,-62
1571987783697,1538,BC:6A:29:BE:2F:23,-73
1571987783740,10000199,6C:EC:EB:1F:F4:46,-76
1571987783745,10000190,6C:EC:EB:1F:F6:26,-77
1571987783757,10000196,6C:EC:EB:1F:F4:74,-85
1571987783761,1545,7C:66:9D:7B:2B:90,-79
1571987783763,1546,7C:66:9D:7B:2B:9F,-88
1571987783766,10000191,6C:EC:EB:1F:F6:65,-78
1571987783773,10000195,6C:EC:EB:1F:F6:15,-86
1571987783805,1538,BC:6A:29:BE:2F:23,-65
1571987783815,10000197,6C:EC:EB:1F:F6:76,-74
1571987783843,10000199,6C:EC:EB:1F:F4:46,-86
1571987783850,10000190,6C:EC:EB:1F:F6:26,-79
1571987783860,10000196,6C:EC:EB:1F:F4:74,-78
1571987783865,1545,7C:66:9D:7B:2B:90,-76
1571987783867,10000191,6C:EC:EB:1F:F6:65,-72
1571987783874,1541,7C:66:9D:7B:29:FB,-88
1571987783885,10000194,6C:EC:EB:1F:F6:2D,-92
1571987783901,10000198,6C:EC:EB:1F:FD:83,-72
1571987783917,1538,BC:6A:29:BE:2F:23,-75
1571987783919,10000192,6C:EC:EB:1F:F6:24,-71
1571987783922,10000197,6C:EC:EB:1F:F6:76,-78
1571987783948,10000199,6C:EC:EB:1F:F4:46,-89
1571987783955,10000190,6C:EC:EB:1F:F6:26,-79
1571987783961,10000196,6C:EC:EB:1F:F4:74,-88
1571987783969,10000191,6C:EC:EB:1F:F6:65,-68
1571987783976,1541,7C:66:9D:7B:29:FB,-82
1571987783990,0101,BC:14:EF:7B:03:3C,-66
1571987784004,10000198,6C:EC:EB:1F:FD:83,-74
1571987784013,1538,BC:6A:29:BE:2F:23,-76
1571987784015,10000192,6C:EC:EB:1F:F6:24,-69
1571987784019,10000197,6C:EC:EB:1F:F6:76,-70
1571987784048,10000199,6C:EC:EB:1F:F4:46,-80
1571987784065,10000190,6C:EC:EB:1F:F6:26,-70
1571987784070,10000196,6C:EC:EB:1F:F4:74,-89
1571987784074,10000191,6C:EC:EB:1F:F6:65,-66
1571987784078,1546,7C:66:9D:7B:2B:9F,-82
1571987784083,1541,7C:66:9D:7B:29:FB,-86
1571987784110,10000193,6C:EC:EB:1F:F6:55,-90
1571987784111,10000198,6C:EC:EB:1F:FD:83,-76
1571987784128,10000197,6C:EC:EB:1F:F6:76,-68
1571987784150,10000199,6C:EC:EB:1F:F4:46,-74
1571987784174,10000190,6C:EC:EB:1F:F6:26,-87
1571987784176,1545,7C:66:9D:7B:2B:90,-80
1571987784185,1541,7C:66:9D:7B:29:FB,-90
1571987784193,10000195,6C:EC:EB:1F:F6:15,-84
1571987784212,10000198,6C:EC:EB:1F:FD:83,-67
1571987784225,1538,BC:6A:29:BE:2F:23,-76
1571987784232,10000192,6C:EC:EB:1F:F6:24,-73
1571987784260,10000199,6C:EC:EB:1F:F4:46,-72
1571987784279,10000190,6C:EC:EB:1F:F6:26,-71
1571987784287,1546,7C:66:9D:7B:2B:9F,-74
1571987784292,0101,BC:14:EF:7B:03:3C,-68
1571987784297,10000195,6C:EC:EB:1F:F6:15,-90
1571987784316,10000198,6C:EC:EB:1F:FD:83,-69
1571987784332,1538,BC:6A:29:BE:2F:23,-79
1571987784341,10000197,6C:EC:EB:1F:F6:76,-78
1571987784364,10000199,6C:EC:EB:1F:F4:46,-72
1571987784379,10000190,6C:EC:EB:1F:F6:26,-75
1571987784384,1545,7C:66:9D:7B:2B:90,-84
1571987784396,1546,7C:66:9D:7B:2B:9F,-73
1571987784424,10000198,6C:EC:EB:1F:FD:83,-74
1571987784436,1538,BC:6A:29:BE:2F:23,-75
1571987784467,10000199,6C:EC:EB:1F:F4:46,-70
1571987784488,10000190,6C:EC:EB:1F:F6:26,-78
1571987784493,10000191,6C:EC:EB:1F:F6:65,-66
1571987784511,10000195,6C:EC:EB:1F:F6:15,-95
1571987784524,10000198,6C:EC:EB:1F:FD:83,-72
1571987784542,10000197,6C:EC:EB:1F:F6:76,-73
1571987784544,1538,BC:6A:29:BE:2F:23,-78
1571987784550,10000192,6C:EC:EB:1F:F6:24,-78
1571987784575,10000199,6C:EC:EB:1F:F4:46,-69
1571987784589,10000190,6C:EC:EB:1F:F6:26,-79
1571987784608,1546,7C:66:9D:7B:2B:9F,-74
1571987784629,10000198,6C:EC:EB:1F:FD:83,-70
1571987784643,10000197,6C:EC:EB:1F:F6:76,-76
1571987784644,1538,BC:6A:29:BE:2F:23,-78
1571987784652,10000192,6C:EC:EB:1F:F6:24,-86
1571987784681,10000199,6C:EC:EB:1F:F4:46,-70
1571987784701,10000191,6C:EC:EB:1F:F6:65,-74
1571987784705,1545,7C:66:9D:7B:2B:90,-83
1571987784717,1541,7C:66:9D:7B:29:FB,-89
1571987784735,10000198,6C:EC:EB:1F:FD:83,-80
1571987784787,10000199,6C:EC:EB:1F:F4:46,-70
1571987784803,10000190,6C:EC:EB:1F:F6:26,-88
1571987784811,10000196,6C:EC:EB:1F:F4:74,-88
1571987784845,10000198,6C:EC:EB:1F:FD:83,-75
1571987784855,10000197,6C:EC:EB:1F:F6:76,-70
