time,uuid,mac,rssi
1571968548225,1100,BC:6A:29:BE:31:57,-78
1571968548266,1545,7C:66:9D:7B:2B:90,-90
1571968548275,1105,7C:66:9D:7B:29:FA,-75
1571968548311,18271,7C:66:9D:7B:2D:4A,-69
1571968548312,1541,7C:66:9D:7B:29:FB,-77
1571968548325,1100,BC:6A:29:BE:31:57,-74
1571968548378,1105,7C:66:9D:7B:29:FA,-77
1571968548419,1100,BC:6A:29:BE:31:57,-73
1571968548479,1105,7C:66:9D:7B:29:FA,-77
1571968548520,18271,7C:66:9D:7B:2D:4A,-70
1571968548525,1541,7C:66:9D:7B:29:FB,-77
1571968548585,1545,7C:66:9D:7B:2B:90,-90
1571968548586,1105,7C:66:9D:7B:29:FA,-77
1571968548623,18271,7C:66:9D:7B:2D:4A,-69
1571968548626,1541,7C:66:9D:7B:29:FB,-78
1571968548630,1100,BC:6A:29:BE:31:57,-73
1571968548634,0200,BC:6A:29:BE:2F:76,-72
1571968548695,1105,7C:66:9D:7B:29:FA,-78
1571968548724,18271,7C:66:9D:7B:2D:4A,-70
1571968548732,1541,7C:66:9D:7B:29:FB,-78
1571968548733,0200,BC:6A:29:BE:2F:76,-71
1571968548737,1100,BC:6A:29:BE:31:57,-73
1571968548796,1545,7C:66:9D:7B:2B:90,-86
1571968548801,1105,7C:66:9D:7B:29:FA,-82
1571968548838,0200,BC:6A:29:BE:2F:76,-70
1571968548839,1541,7C:66:9D:7B:29:FB,-78
1571968548844,1100,BC:6A:29:BE:31:57,-73
1571968548902,1545,7C:66:9D:7B:2B:90,-84
1571968548908,1105,7C:66:9D:7B:29:FA,-81
1571968548934,18271,7C:66:9D:7B:2D:4A,-66
1571968548943,0200,BC:6A:29:BE:2F:76,-65
1571968548947,1100,BC:6A:29:BE:31:57,-76
1571968549010,1545,7C:66:9D:7B:2B:90,-85
1571968549016,1105,7C:66:9D:7B:29:FA,-77
1571968549039,18271,7C:66:9D:7B:2D:4A,-63
1571968549048,1100,BC:6A:29:BE:31:57,-73
1571968549050,1541,7C:66:9D:7B:29:FB,-80
1571968549052,0200,BC:6A:29:BE:2F:76,-62
1571968549126,1105,7C:66:9D:7B:29:FA,-78
1571968549150,18271,7C:66:9D:7B:2D:4A,-63
1571968549155,1541,7C:66:9D:7B:29:FB,-80
1571968549159,0200,BC:6A:29:BE:2F:76,-60
1571968549219,1545,7C:66:9D:7B:2B:90,-87
1571968549248,1100,BC:6A:29:BE:31:57,-72
1571968549254,18271,7C:66:9D:7B:2D:4A,-63
1571968549257,1541,7C:66:9D:7B:29:FB,-80
1571968549259,0200,BC:6A:29:BE:2F:76,-59
1571968549340,1105,7C:66:9D:7B:29:FA,-80
1571968549351,1100,BC:6A:29:BE:31:57,-74
1571968549364,1541,7C:66:9D:7B:29:FB,-79
1571968549442,1105,7C:66:9D:7B:29:FA,-78
1571968549458,1100,BC:6A:29:BE:31:57,-72
1571968549463,0200,BC:6A:29:BE:2F:76,-59
1571968549468,18271,7C:66:9D:7B:2D:4A,-64
1571968549539,1545,7C:66:9D:7B:2B:90,-88
1571968549550,1105,7C:66:9D:7B:29:FA,-84
1571968549559,1100,BC:6A:29:BE:31:57,-72
1571968549571,0200,BC:6A:29:BE:2F:76,-59
1571968549572,1541,7C:66:9D:7B:29:FB,-81
1571968549575,18271,7C:66:9D:7B:2D:4A,-64
1571968549668,1100,BC:6A:29:BE:31:57,-73
1571968549676,0200,BC:6A:29:BE:2F:76,-62
1571968549682,18271,7C:66:9D:7B:2D:4A,-65
1571968549759,1105,7C:66:9D:7B:29:FA,-80
1571968549792,18271,7C:66:9D:7B:2D:4A,-66
1571968549796,1541,7C:66:9D:7B:29:FB,-78
1571968549886,1100,BC:6A:29:BE:31:57,-75
1571968549890,0200,BC:6A:29:BE:2F:76,-63
1571968549893,18271,7C:66:9D:7B:2D:4A,-65
1571968549995,0200,BC:6A:29:BE:2F:76,-64
1571968550063,1105,7C:66:9D:7B:29:FA,-82
1571968550097,0200,BC:6A:29:BE:2F:76,-64
1571968550103,1100,BC:6A:29:BE:31:57,-81
1571968550106,18271,7C:66:9D:7B:2D:4A,-64
1571968550107,1541,7C:66:9D:7B:29:FB,-80
