1577173956059,0000,4C:28:1E:F2:4D:AA,-90
1577173956079,10000198,6C:EC:EB:1F:FD:83,-73
1577173956081,10000191,6C:EC:EB:1F:F6:65,-89
1577173956094,10000190,6C:EC:EB:1F:F6:26,-94
1577173956096,10000196,6C:EC:EB:1F:F4:74,-76
1577173956111,11819-16663,3A:E0:29:C6:85:43,-74
1577173956131,1538,BC:6A:29:BE:2F:23,-86
1577173956132,10000197,6C:EC:EB:1F:F6:76,-86
1577173956133,10000199,6C:EC:EB:1F:F4:46,-82
1577173956170,1546,7C:66:9D:7B:2B:9F,-87
1577173956188,-4018-29808,62:DE:4A:98:0F:F4,-96
1577173956190,10000191,6C:EC:EB:1F:F6:65,-86
1577173956198,10000196,6C:EC:EB:1F:F4:74,-75
1577173956207,11819-16663,3A:E0:29:C6:85:43,-74
1577173956231,1538,BC:6A:29:BE:2F:23,-90
1577173956232,10000199,6C:EC:EB:1F:F4:46,-79
1577173956235,10000197,6C:EC:EB:1F:F6:76,-82
1577173956241,10000192,6C:EC:EB:1F:F6:24,-84
1577173956274,10000198,6C:EC:EB:1F:FD:83,-74
1577173956301,10000190,6C:EC:EB:1F:F6:26,-92
1577173956309,11819-16663,3A:E0:29:C6:85:43,-74
1577173956340,10000199,6C:EC:EB:1F:F4:46,-80
1577173956378,10000198,6C:EC:EB:1F:FD:83,-76
1577173956381,1546,7C:66:9D:7B:2B:9F,-82
1577173956399,10000191,6C:EC:EB:1F:F6:65,-82
1577173956407,10000196,6C:EC:EB:1F:F4:74,-73
1577173956418,11819-16663,3A:E0:29:C6:85:43,-73
1577173956449,10000197,6C:EC:EB:1F:F6:76,-85
1577173956452,10000192,6C:EC:EB:1F:F6:24,-84
1577173956483,1546,7C:66:9D:7B:2B:9F,-80
1577173956502,10000191,6C:EC:EB:1F:F6:65,-81
1577173956508,-4018-29808,62:DE:4A:98:0F:F4,-90
1577173956513,10000196,6C:EC:EB:1F:F4:74,-70
1577173956525,11819-16663,3A:E0:29:C6:85:43,-72
1577173956550,10000199,6C:EC:EB:1F:F4:46,-81
1577173956555,10000192,6C:EC:EB:1F:F6:24,-85
1577173956609,-4018-29808,62:DE:4A:98:0F:F4,-91
1577173956611,10000191,6C:EC:EB:1F:F6:65,-80
1577173956623,10000196,6C:EC:EB:1F:F4:74,-75
1577173956630,11819-16663,3A:E0:29:C6:85:43,-73
1577173956649,1538,BC:6A:29:BE:2F:23,-86
1577173956655,10000199,6C:EC:EB:1F:F4:46,-83
1577173956695,1546,7C:66:9D:7B:2B:9F,-77
1577173956713,10000191,6C:EC:EB:1F:F6:65,-81
1577173956751,1538,BC:6A:29:BE:2F:23,-82
1577173956795,10000198,6C:EC:EB:1F:FD:83,-84
1577173956797,1546,7C:66:9D:7B:2B:9F,-77
1577173956814,10000191,6C:EC:EB:1F:F6:65,-83
1577173956828,10000196,6C:EC:EB:1F:F4:74,-73
1577173956836,11819-16663,3A:E0:29:C6:85:43,-73
1577173956857,1538,BC:6A:29:BE:2F:23,-80
1577173956871,10000197,6C:EC:EB:1F:F6:76,-78
1577173956906,1546,7C:66:9D:7B:2B:9F,-76
1577173956916,10000191,6C:EC:EB:1F:F6:65,-82
1577173956931,10000196,6C:EC:EB:1F:F4:74,-68
1577173956938,11819-16663,3A:E0:29:C6:85:43,-75
1577173956967,1538,BC:6A:29:BE:2F:23,-80
1577173956971,10000199,6C:EC:EB:1F:F4:46,-83
1577173956973,10000192,6C:EC:EB:1F:F6:24,-80
1577173956977,10000197,6C:EC:EB:1F:F6:76,-78
1577173956989,1541,7C:66:9D:7B:29:FB,-93
1577173957000,10000198,6C:EC:EB:1F:FD:83,-79
1577173957014,1546,7C:66:9D:7B:2B:9F,-77
1577173957023,10000191,6C:EC:EB:1F:F6:65,-84
1577173957046,10000196,6C:EC:EB:1F:F4:74,-67
1577173957048,11819-16663,3A:E0:29:C6:85:43,-75
1577173957103,10000198,6C:EC:EB:1F:FD:83,-78
1577173957115,1546,7C:66:9D:7B:2B:9F,-78
1577173957124,10000191,6C:EC:EB:1F:F6:65,-87
1577173957138,10000196,6C:EC:EB:1F:F4:74,-65
1577173957140,10000190,6C:EC:EB:1F:F6:26,-88
1577173957143,0000,4C:28:1E:F2:4D:AA,-89
1577173957146,11819-16663,3A:E0:29:C6:85:43,-73
1577173957193,10000197,6C:EC:EB:1F:F6:76,-76
1577173957202,10000198,6C:EC:EB:1F:FD:83,-77
1577173957219,1546,7C:66:9D:7B:2B:9F,-77
1577173957225,10000191,6C:EC:EB:1F:F6:65,-88
1577173957227,-4018-29808,62:DE:4A:98:0F:F4,-95
1577173957243,10000196,6C:EC:EB:1F:F4:74,-67
1577173957250,11819-16663,3A:E0:29:C6:85:43,-77
1577173957286,10000199,6C:EC:EB:1F:F4:46,-83
1577173957301,10000197,6C:EC:EB:1F:F6:76,-79
1577173957308,10000198,6C:EC:EB:1F:FD:83,-76
1577173957326,1546,7C:66:9D:7B:2B:9F,-77
1577173957332,10000191,6C:EC:EB:1F:F6:65,-85
1577173957345,10000190,6C:EC:EB:1F:F6:26,-86
1577173957351,10000196,6C:EC:EB:1F:F4:74,-67
1577173957356,11819-16663,3A:E0:29:C6:85:43,-73
1577173957405,10000197,6C:EC:EB:1F:F6:76,-77
1577173957431,1546,7C:66:9D:7B:2B:9F,-78
1577173957461,10000196,6C:EC:EB:1F:F4:74,-66
1577173957464,11819-16663,3A:E0:29:C6:85:43,-73
