time,uuid,mac,rssi
1577084193953,1105,7C:66:9D:7B:29:FA,-68
1577084194005,1100,BC:6A:29:BE:31:57,-76
1577084194042,1541,7C:66:9D:7B:29:FB,-90
1577084194059,1545,7C:66:9D:7B:2B:90,-86
1577084194060,1105,7C:66:9D:7B:29:FA,-67
1577084194082,200,BC:6A:29:BE:2F:76,-70
1577084194108,1100,BC:6A:29:BE:31:57,-84
1577084194119,0,6D:7B:4E:02:6A:42,-62
1577084194139,1541,7C:66:9D:7B:29:FB,-82
1577084194148,1545,7C:66:9D:7B:2B:90,-96
1577084194190,200,BC:6A:29:BE:2F:76,-74
1577084194247,1541,7C:66:9D:7B:29:FB,-85
1577084194255,1545,7C:66:9D:7B:2B:90,-87
1577084194270,1105,7C:66:9D:7B:29:FA,-67
1577084194317,1100,BC:6A:29:BE:31:57,-76
1577084194350,1541,7C:66:9D:7B:29:FB,-85
1577084194360,1545,7C:66:9D:7B:2B:90,-86
1577084194364,18271,7C:66:9D:7B:2D:4A,-83
1577084194376,1105,7C:66:9D:7B:29:FA,-67
1577084194398,0,6D:7B:4E:02:6A:42,-58
1577084194404,200,BC:6A:29:BE:2F:76,-78
1577084194419,1100,BC:6A:29:BE:31:57,-78
1577084194452,1541,7C:66:9D:7B:29:FB,-86
1577084194468,1545,7C:66:9D:7B:2B:90,-86
1577084194474,1105,7C:66:9D:7B:29:FA,-67
1577084194521,1100,BC:6A:29:BE:31:57,-78
1577084194559,1541,7C:66:9D:7B:29:FB,-87
1577084194574,1545,7C:66:9D:7B:2B:90,-87
1577084194577,1105,7C:66:9D:7B:29:FA,-66
1577084194607,200,BC:6A:29:BE:2F:76,-83
1577084194629,1100,BC:6A:29:BE:31:57,-79
1577084194660,1541,7C:66:9D:7B:29:FB,-86
1577084194681,1105,7C:66:9D:7B:29:FA,-68
1577084194684,1545,7C:66:9D:7B:2B:90,-87
1577084194731,1100,BC:6A:29:BE:31:57,-81
1577084194770,1541,7C:66:9D:7B:29:FB,-87
1577084194789,1105,7C:66:9D:7B:29:FA,-71
1577084194821,200,BC:6A:29:BE:2F:76,-71
1577084194839,1100,BC:6A:29:BE:31:57,-90
1577084194871,1541,7C:66:9D:7B:29:FB,-85
1577084194890,1545,7C:66:9D:7B:2B:90,-79
1577084194892,1105,7C:66:9D:7B:29:FA,-65
1577084194926,200,BC:6A:29:BE:2F:76,-69
1577084194942,1100,BC:6A:29:BE:31:57,-85
1577084194972,1541,7C:66:9D:7B:29:FB,-79
1577084194990,1545,7C:66:9D:7B:2B:90,-80
1577084194993,1105,7C:66:9D:7B:29:FA,-66
1577084195042,1100,BC:6A:29:BE:31:57,-91
1577084195075,1541,7C:66:9D:7B:29:FB,-79
1577084195099,1545,7C:66:9D:7B:2B:90,-80
1577084195103,1105,7C:66:9D:7B:29:FA,-67
1577084195151,1100,BC:6A:29:BE:31:57,-83
1577084195199,1545,7C:66:9D:7B:2B:90,-76
1577084195205,1105,7C:66:9D:7B:29:FA,-63
1577084195294,1541,7C:66:9D:7B:29:FB,-77
1577084195305,1545,7C:66:9D:7B:2B:90,-74
1577084195339,200,BC:6A:29:BE:2F:76,-69
1577084195362,1100,BC:6A:29:BE:31:57,-76
1577084195397,1541,7C:66:9D:7B:29:FB,-80
1577084195411,1105,7C:66:9D:7B:29:FA,-62
1577084195442,200,BC:6A:29:BE:2F:76,-68
1577084195470,1100,BC:6A:29:BE:31:57,-71
1577084195485,0,6D:7B:4E:02:6A:42,-61
1577084195512,1545,7C:66:9D:7B:2B:90,-74
1577084195579,1100,BC:6A:29:BE:31:57,-75
1577084195606,1541,7C:66:9D:7B:29:FB,-80
1577084195615,1545,7C:66:9D:7B:2B:90,-75
1577084195618,1105,7C:66:9D:7B:29:FA,-64
1577084195639,18271,7C:66:9D:7B:2D:4A,-85
1577084195688,1100,BC:6A:29:BE:31:57,-76
1577084195709,1541,7C:66:9D:7B:29:FB,-77
1577084195720,1545,7C:66:9D:7B:2B:90,-75
1577084195723,1105,7C:66:9D:7B:29:FA,-64
1577084195740,18271,7C:66:9D:7B:2D:4A,-82
1577084195762,0,6D:7B:4E:02:6A:42,-58
1577084195765,200,BC:6A:29:BE:2F:76,-69
1577084195786,1100,BC:6A:29:BE:31:57,-72
1577084195812,1541,7C:66:9D:7B:29:FB,-78
1577084195820,1545,7C:66:9D:7B:2B:90,-75
1577084195825,1105,7C:66:9D:7B:29:FA,-64
1577084195897,1100,BC:6A:29:BE:31:57,-75
1577084195920,1541,7C:66:9D:7B:29:FB,-77
1577084195930,1545,7C:66:9D:7B:2B:90,-74
1577084195932,1105,7C:66:9D:7B:29:FA,-64
1577084195997,1100,BC:6A:29:BE:31:57,-73
1577084196023,1541,7C:66:9D:7B:29:FB,-77
1577084196033,1545,7C:66:9D:7B:2B:90,-74
1577084196036,0,6D:7B:4E:02:6A:42,-64
1577084196038,1105,7C:66:9D:7B:29:FA,-62
1577084196056,18271,7C:66:9D:7B:2D:4A,-87
1577084196106,1100,BC:6A:29:BE:31:57,-69
1577084196133,1541,7C:66:9D:7B:29:FB,-79
1577084196136,1545,7C:66:9D:7B:2B:90,-74
1577084196144,1105,7C:66:9D:7B:29:FA,-62
1577084196179,200,BC:6A:29:BE:2F:76,-71
1577084196207,1100,BC:6A:29:BE:31:57,-73
1577084196233,1541,7C:66:9D:7B:29:FB,-80
1577084196239,1545,7C:66:9D:7B:2B:90,-76
1577084196246,1105,7C:66:9D:7B:29:FA,-63
1577084196285,200,BC:6A:29:BE:2F:76,-69
1577084196319,0,6D:7B:4E:02:6A:42,-56
1577084196344,1545,7C:66:9D:7B:2B:90,-78
1577084196395,200,BC:6A:29:BE:2F:76,-70
1577084196421,1100,BC:6A:29:BE:31:57,-72
1577084196449,1541,7C:66:9D:7B:29:FB,-80
1577084196453,1105,7C:66:9D:7B:29:FA,-63
1577084196526,1100,BC:6A:29:BE:31:57,-72
1577084196557,1545,7C:66:9D:7B:2B:90,-78
1577084196595,0,6D:7B:4E:02:6A:42,-63
1577084196599,200,BC:6A:29:BE:2F:76,-69
1577084196635,1100,BC:6A:29:BE:31:57,-69
1577084196664,1105,7C:66:9D:7B:29:FA,-64
1577084196706,200,BC:6A:29:BE:2F:76,-70
1577084196736,1100,BC:6A:29:BE:31:57,-71
1577084196762,1541,7C:66:9D:7B:29:FB,-78
1577084196771,0,7C:66:9D:7B:2B:90,-77
1577084196807,200,BC:6A:29:BE:2F:76,-68
1577084196847,1100,BC:6A:29:BE:31:57,-72
1577084196864,1541,7C:66:9D:7B:29:FB,-81
1577084196873,0,6D:7B:4E:02:6A:42,-63
1577084196875,1105,7C:66:9D:7B:29:FA,-61
1577084196881,1545,7C:66:9D:7B:2B:90,-78
1577084196909,200,BC:6A:29:BE:2F:76,-68
1577084196951,1100,BC:6A:29:BE:31:57,-66
1577084196980,1105,7C:66:9D:7B:29:FA,-63
1577084196983,1545,7C:66:9D:7B:2B:90,-76
1577084197073,1541,7C:66:9D:7B:29:FB,-78
1577084197077,1105,7C:66:9D:7B:29:FA,-61
1577084197083,1545,7C:66:9D:7B:2B:90,-76
1577084197106,18271,7C:66:9D:7B:2D:4A,-85
1577084197118,200,BC:6A:29:BE:2F:76,-69
1577084197154,0,6D:7B:4E:02:6A:42,-60
1577084197189,1105,7C:66:9D:7B:29:FA,-64
1577084197192,1545,7C:66:9D:7B:2B:90,-78
1577084197219,200,BC:6A:29:BE:2F:76,-69
1577084197265,1100,BC:6A:29:BE:31:57,-69
1577084197284,1541,7C:66:9D:7B:29:FB,-78
1577084197304,1545,7C:66:9D:7B:2B:90,-77
1577084197366,1100,BC:6A:29:BE:31:57,-69
1577084197398,1541,7C:66:9D:7B:29:FB,-76
1577084197402,1105,7C:66:9D:7B:29:FA,-63
1577084197411,0,65:94:B1:D6:F8:43,-94
1577084197427,18271,7C:66:9D:7B:2D:4A,-86
1577084197430,0,6D:7B:4E:02:6A:42,-58
1577084197434,200,BC:6A:29:BE:2F:76,-69
1577084197464,1100,BC:6A:29:BE:31:57,-69
1577084197501,1541,7C:66:9D:7B:29:FB,-79
1577084197506,1105,7C:66:9D:7B:29:FA,-62
1577084197516,1545,7C:66:9D:7B:2B:90,-75
1577084197523,18271,7C:66:9D:7B:2D:4A,-87
1577084197554,200,BC:6A:29:BE:2F:76,-69
1577084197563,1100,BC:6A:29:BE:31:57,-70
1577084197598,1541,7C:66:9D:7B:29:FB,-79
1577084197603,1105,7C:66:9D:7B:29:FA,-63
1577084197619,1545,7C:66:9D:7B:2B:90,-76
1577084197627,18271,7C:66:9D:7B:2D:4A,-87
1577084197640,200,BC:6A:29:BE:2F:76,-69
1577084197665,1100,BC:6A:29:BE:31:57,-66
1577084197693,0,6D:7B:4E:02:6A:42,-57
1577084197704,1541,7C:66:9D:7B:29:FB,-80
1577084197710,1105,7C:66:9D:7B:29:FA,-62
1577084197722,1545,7C:66:9D:7B:2B:90,-76
1577084197737,18271,7C:66:9D:7B:2D:4A,-86
1577084197750,200,BC:6A:29:BE:2F:76,-69
1577084197770,1100,BC:6A:29:BE:31:57,-67
1577084197833,1545,7C:66:9D:7B:2B:90,-76
1577084197839,18271,7C:66:9D:7B:2D:4A,-86
1577084197854,200,BC:6A:29:BE:2F:76,-69
1577084197875,1100,BC:6A:29:BE:31:57,-68
1577084197914,1541,7C:66:9D:7B:29:FB,-82
1577084197924,1105,7C:66:9D:7B:29:FA,-63
1577084197933,1545,7C:66:9D:7B:2B:90,-76
1577084197941,18271,7C:66:9D:7B:2D:4A,-86
1577084197949,0,65:94:B1:D6:F8:43,-93
1577084197962,200,BC:6A:29:BE:2F:76,-69
1577084197967,0,6D:7B:4E:02:6A:42,-58
1577084197977,1100,BC:6A:29:BE:31:57,-67
1577084198021,1541,7C:66:9D:7B:29:FB,-78
1577084198028,1105,7C:66:9D:7B:29:FA,-63
1577084198040,1545,7C:66:9D:7B:2B:90,-77
1577084198088,1100,BC:6A:29:BE:31:57,-71
1577084198125,1541,7C:66:9D:7B:29:FB,-86
1577084198129,1105,7C:66:9D:7B:29:FA,-61
