time,uuid,mac,rssi
1577757330276,1538,BC:6A:29:BE:2F:23,-71
1577757330296,10000199,6C:EC:EB:1F:F4:46,-86
1577757330298,1546,7C:66:9D:7B:2B:9F,-83
1577757330312,10000196,6C:EC:EB:1F:F4:74,-89
1577757330335,10000198,6C:EC:EB:1F:FD:83,-59
1577757330347,10000191,6C:EC:EB:1F:F6:65,-68
1577757330380,1538,BC:6A:29:BE:2F:23,-73
1577757330385,1546,7C:66:9D:7B:2B:9F,-76
1577757330418,10000196,6C:EC:EB:1F:F4:74,-81
1577757330449,10000190,6C:EC:EB:1F:F6:26,-70
1577757330452,10000191,6C:EC:EB:1F:F6:65,-71
1577757330473,10000192,6C:EC:EB:1F:F6:24,-79
1577757330498,10000197,6C:EC:EB:1F:F6:76,-83
1577757330541,10000198,6C:EC:EB:1F:FD:83,-66
1577757330555,10000191,6C:EC:EB:1F:F6:65,-65
1577757330558,10000192,6C:EC:EB:1F:F6:24,-73
1577757330587,2584-31391,68:2F:34:F9:C1:F3,-62
1577757330613,1546,7C:66:9D:7B:2B:9F,-82
1577757330653,2584-31391,68:2F:34:F9:C1:F3,-64
1577757330658,10000191,6C:EC:EB:1F:F6:65,-65
1577757330668,10000192,6C:EC:EB:1F:F6:24,-73
1577757330705,10000199,6C:EC:EB:1F:F4:46,-85
1577757330768,10000191,6C:EC:EB:1F:F6:65,-64
1577757330777,10000192,6C:EC:EB:1F:F6:24,-73
1577757330804,10000199,6C:EC:EB:1F:F4:46,-89
1577757330809,1546,7C:66:9D:7B:2B:9F,-79
1577757330869,10000190,6C:EC:EB:1F:F6:26,-82
1577757330873,10000191,6C:EC:EB:1F:F6:65,-66
1577757330887,10000192,6C:EC:EB:1F:F6:24,-76
1577757330904,1538,BC:6A:29:BE:2F:23,-83
1577757330909,1546,7C:66:9D:7B:2B:9F,-78
1577757330921,1545,7C:66:9D:7B:2B:90,-88
1577757331012,0000,61:31:9C:13:27:4F,-87
1577757331040,1546,7C:66:9D:7B:2B:9F,-81
1577757331074,1541,7C:66:9D:7B:29:FB,-84
1577757331106,10000193,6C:EC:EB:1F:F6:55,-88
1577757331122,1538,BC:6A:29:BE:2F:23,-87
1577757331134,2584-31391,68:2F:34:F9:C1:F3,-66
1577757331185,10000190,6C:EC:EB:1F:F6:26,-84
1577757331197,2584-31391,68:2F:34:F9:C1:F3,-67
1577757331203,10000192,6C:EC:EB:1F:F6:24,-78
1577757331227,1546,7C:66:9D:7B:2B:9F,-83
1577757331293,10000190,6C:EC:EB:1F:F6:26,-83
1577757331331,1546,7C:66:9D:7B:2B:9F,-77
1577757331357,2584-31391,68:2F:34:F9:C1:F3,-70
1577757331386,2584-31391,68:2F:34:F9:C1:F3,-68
1577757331423,2584-31391,68:2F:34:F9:C1:F3,-66
1577757331432,1546,7C:66:9D:7B:2B:9F,-78
1577757331449,10000197,6C:EC:EB:1F:F6:76,-77
1577757331509,10000190,6C:EC:EB:1F:F6:26,-82
1577757331539,1546,7C:66:9D:7B:2B:9F,-80
1577757331565,1545,7C:66:9D:7B:2B:90,-80
1577757331578,10000198,6C:EC:EB:1F:FD:83,-66
1577757331603,10000191,6C:EC:EB:1F:F6:65,-63
1577757331610,10000190,6C:EC:EB:1F:F6:26,-81
1577757331643,1538,BC:6A:29:BE:2F:23,-80
1577757331689,10000198,6C:EC:EB:1F:FD:83,-68
1577757331703,10000191,6C:EC:EB:1F:F6:65,-63
1577757331769,1545,7C:66:9D:7B:2B:90,-82
1577757331795,10000198,6C:EC:EB:1F:FD:83,-66
1577757331825,10000190,6C:EC:EB:1F:F6:26,-80
1577757331873,1545,7C:66:9D:7B:2B:90,-82
1577757331889,10000196,6C:EC:EB:1F:F4:74,-76
1577757331961,1546,7C:66:9D:7B:2B:9F,-81
1577757331992,10000196,6C:EC:EB:1F:F4:74,-77
1577757332026,10000191,6C:EC:EB:1F:F6:65,-63
1577757332093,2584-31391,68:2F:34:F9:C1:F3,-73
1577757332125,2584-31391,68:2F:34:F9:C1:F3,-74
1577757332157,2584-31391,68:2F:34:F9:C1:F3,-75
1577757332187,10000197,6C:EC:EB:1F:F6:76,-77
1577757332208,-127213864,CD:FD:A8:71:9D:BD,-89
1577757332235,10000191,6C:EC:EB:1F:F6:65,-64
1577757332238,10000190,6C:EC:EB:1F:F6:26,-79
1577757332239,10000192,6C:EC:EB:1F:F6:24,-75
1577757332276,1546,7C:66:9D:7B:2B:9F,-85
1577757332341,10000190,6C:EC:EB:1F:F6:26,-77
1577757332384,1546,7C:66:9D:7B:2B:9F,-80
1577757332401,2584-31391,68:2F:34:F9:C1:F3,-66
1577757332408,10000196,6C:EC:EB:1F:F4:74,-76
1577757332431,2584-31391,68:2F:34:F9:C1:F3,-68
1577757332483,10000199,6C:EC:EB:1F:F4:46,-83
1577757332486,1538,BC:6A:29:BE:2F:23,-75
1577757332488,0000,65:8B:B4:ED:35:3B,-80
1577757332511,1546,7C:66:9D:7B:2B:9F,-80
1577757332514,10000197,6C:EC:EB:1F:F6:76,-76
1577757332515,10000196,6C:EC:EB:1F:F4:74,-78
1577757332609,10000196,6C:EC:EB:1F:F4:74,-78
