time,uuid,mac,rssi
1577169789623,10000199,6C:EC:EB:1F:F4:46,-91
1577169789661,777324025,54:F3:C1:F5:81:E3,-96
1577169789692,10000191,6C:EC:EB:1F:F6:65,-64
1577169789705,10000192,6C:EC:EB:1F:F6:24,-79
1577169789720,1546,7C:66:9D:7B:2B:9F,-84
1577169789735,0,72:7E:9C:53:18:CE,-80
1577169789752,10000198,6C:EC:EB:1F:FD:83,-87
1577169789755,1545,7C:66:9D:7B:2B:90,-96
1577169789799,10000197,6C:EC:EB:1F:F6:76,-74
1577169789802,10000191,6C:EC:EB:1F:F6:65,-66
1577169789823,1546,7C:66:9D:7B:2B:9F,-82
1577169789828,10000199,6C:EC:EB:1F:F4:46,-85
1577169789877,10000190,6C:EC:EB:1F:F6:26,-91
1577169789961,10000198,6C:EC:EB:1F:FD:83,-79
1577169789979,10000190,6C:EC:EB:1F:F6:26,-82
1577169790008,10000197,6C:EC:EB:1F:F6:76,-74
1577169790011,10000191,6C:EC:EB:1F:F6:65,-69
1577169790021,10000192,6C:EC:EB:1F:F6:24,-79
1577169790085,10000190,6C:EC:EB:1F:F6:26,-80
1577169790106,1538,BC:6A:29:BE:2F:23,-76
1577169790110,10000197,6C:EC:EB:1F:F6:76,-72
1577169790196,10000190,6C:EC:EB:1F:F6:26,-90
1577169790204,1538,BC:6A:29:BE:2F:23,-78
1577169790211,10000197,6C:EC:EB:1F:F6:76,-81
1577169790227,10000192,6C:EC:EB:1F:F6:24,-83
1577169790231,1546,7C:66:9D:7B:2B:9F,-86
1577169790291,777324025,54:F3:C1:F5:81:E3,-97
1577169790307,10000190,6C:EC:EB:1F:F6:26,-83
1577169790314,10000197,6C:EC:EB:1F:F6:76,-82
1577169790319,10000191,6C:EC:EB:1F:F6:65,-78
1577169790333,1546,7C:66:9D:7B:2B:9F,-88
1577169790347,10000199,6C:EC:EB:1F:F4:46,-92
1577169790405,10000190,6C:EC:EB:1F:F6:26,-80
1577169790423,10000197,6C:EC:EB:1F:F6:76,-83
1577169790436,10000192,6C:EC:EB:1F:F6:24,-78
1577169790450,10000199,6C:EC:EB:1F:F4:46,-99
1577169790531,10000197,6C:EC:EB:1F:F6:76,-78
1577169790547,0,72:7E:9C:53:18:CE,-86
1577169790666,10000199,6C:EC:EB:1F:F4:46,-89
1577169790713,10000198,6C:EC:EB:1F:FD:83,-68
1577169790757,1546,7C:66:9D:7B:2B:9F,-83
1577169790918,1545,7C:66:9D:7B:2B:90,-84
1577169790931,10000190,6C:EC:EB:1F:F6:26,-82
1577169790956,10000197,6C:EC:EB:1F:F6:76,-73
1577169790976,10000199,6C:EC:EB:1F:F4:46,-88
1577169791036,10000198,6C:EC:EB:1F:FD:83,-71
1577169791040,10000190,6C:EC:EB:1F:F6:26,-79
1577169791045,777324025,54:F3:C1:F5:81:E3,-91
1577169791050,1538,BC:6A:29:BE:2F:23,-87
1577169791055,10000196,6C:EC:EB:1F:F4:74,-85
1577169791058,1546,7C:66:9D:7B:2B:9F,-86
1577169791078,10000197,6C:EC:EB:1F:F6:76,-73
