1577084138221,1105,7C:66:9D:7B:29:FA,-68
1577084138322,1105,7C:66:9D:7B:29:FA,-67
1577084138384,0000,6D:7B:4E:02:6A:42,-46
1577084138406,1100,BC:6A:29:BE:31:57,-74
1577084138409,1545,7C:66:9D:7B:2B:90,-77
1577084138424,1105,7C:66:9D:7B:29:FA,-70
1577084138514,1545,7C:66:9D:7B:2B:90,-77
1577084138517,1100,BC:6A:29:BE:31:57,-70
1577084138528,1105,7C:66:9D:7B:29:FA,-70
1577084138630,1105,7C:66:9D:7B:29:FA,-70
1577084138657,0000,6D:7B:4E:02:6A:42,-46
1577084138698,0200,BC:6A:29:BE:2F:76,-90
1577084138738,1105,7C:66:9D:7B:29:FA,-76
1577084138802,0200,BC:6A:29:BE:2F:76,-90
1577084138830,1100,BC:6A:29:BE:31:57,-70
1577084138843,1105,7C:66:9D:7B:29:FA,-86
1577084138888,1541,7C:66:9D:7B:29:FB,-83
1577084138906,0200,BC:6A:29:BE:2F:76,-90
1577084138929,1100,BC:6A:29:BE:31:57,-63
1577084138930,1545,7C:66:9D:7B:2B:90,-77
1577084138938,0000,6D:7B:4E:02:6A:42,-46
1577084138941,1105,7C:66:9D:7B:29:FA,-75
1577084138994,1541,7C:66:9D:7B:29:FB,-83
1577084139006,0200,BC:6A:29:BE:2F:76,-85
1577084139039,1100,BC:6A:29:BE:31:57,-61
1577084139041,1545,7C:66:9D:7B:2B:90,-76
1577084139047,1105,7C:66:9D:7B:29:FA,-76
1577084139098,1541,7C:66:9D:7B:29:FB,-87
1577084139113,0200,BC:6A:29:BE:2F:76,-88
1577084139138,1100,BC:6A:29:BE:31:57,-63
1577084139157,1105,7C:66:9D:7B:29:FA,-73
1577084139212,0000,6D:7B:4E:02:6A:42,-47
1577084139219,0200,BC:6A:29:BE:2F:76,-92
1577084139244,1100,BC:6A:29:BE:31:57,-74
1577084139248,1545,7C:66:9D:7B:2B:90,-73
1577084139261,1105,7C:66:9D:7B:29:FA,-74
1577084139310,1541,7C:66:9D:7B:29:FB,-80
1577084139324,0200,BC:6A:29:BE:2F:76,-88
1577084139333,10000190,6C:EC:EB:1F:F6:26,-96
1577084139358,1545,7C:66:9D:7B:2B:90,-71
1577084139371,1105,7C:66:9D:7B:29:FA,-71
1577084139463,1100,BC:6A:29:BE:31:57,-66
1577084139468,1545,7C:66:9D:7B:2B:90,-70
1577084139478,1105,7C:66:9D:7B:29:FA,-78
1577084139481,0000,6D:7B:4E:02:6A:42,-46
1577084139546,10000190,6C:EC:EB:1F:F6:26,-93
1577084139560,1100,BC:6A:29:BE:31:57,-67
1577084139567,1545,7C:66:9D:7B:2B:90,-70
1577084139582,1105,7C:66:9D:7B:29:FA,-72
1577084139644,0200,BC:6A:29:BE:2F:76,-91
1577084139665,1538,BC:6A:29:BE:2F:23,-92
1577084139669,1545,7C:66:9D:7B:2B:90,-71
1577084139692,1100,BC:6A:29:BE:31:57,-69
1577084139695,1105,7C:66:9D:7B:29:FA,-74
1577084139752,0200,BC:6A:29:BE:2F:76,-93
1577084139769,10000195,6C:EC:EB:1F:F6:15,-94
1577084139796,1545,7C:66:9D:7B:2B:90,-71
1577084139798,1100,BC:6A:29:BE:31:57,-64
1577084139828,1541,7C:66:9D:7B:29:FB,-78
1577084139865,10000195,6C:EC:EB:1F:F6:15,-95
1577084139905,1105,7C:66:9D:7B:29:FA,-71
1577084139936,1541,7C:66:9D:7B:29:FB,-79
1577084139961,10000190,6C:EC:EB:1F:F6:26,-96
1577084139966,0200,BC:6A:29:BE:2F:76,-90
1577084139971,1538,BC:6A:29:BE:2F:23,-93
1577084139979,1545,7C:66:9D:7B:2B:90,-69
1577084139982,1100,BC:6A:29:BE:31:57,-59
1577084140005,1105,7C:66:9D:7B:29:FA,-74
