time,uuid,mac,rssi
1572916197240,1105,7C:66:9D:7B:29:FA,-76
1572916197272,10000195,6C:EC:EB:1F:F6:15,-83
1572916197295,1100,BC:6A:29:BE:31:57,-78
1572916197309,1545,7C:66:9D:7B:2B:90,-74
1572916197332,1105,7C:66:9D:7B:29:FA,-76
1572916197353,10000191,6C:EC:EB:1F:F6:65,-93
1572916197365,0101,BC:14:EF:7B:03:3C,-94
1572916197377,10000195,6C:EC:EB:1F:F6:15,-83
1572916197378,0200,BC:6A:29:BE:2F:76,-90
1572916197392,1100,BC:6A:29:BE:31:57,-86
1572916197395,251113684,45:19:68:DF:4F:E3,-90
1572916197411,0000,51:6F:AC:73:BE:28,-97
1572916197427,1545,7C:66:9D:7B:2B:90,-75
1572916197434,1105,7C:66:9D:7B:29:FA,-76
1572916197480,10000195,6C:EC:EB:1F:F6:15,-84
1572916197491,1541,7C:66:9D:7B:29:FB,-92
1572916197512,1545,7C:66:9D:7B:2B:90,-79
1572916197538,1105,7C:66:9D:7B:29:FA,-76
1572916197585,1100,BC:6A:29:BE:31:57,-83
1572916197591,1541,7C:66:9D:7B:29:FB,-86
1572916197644,1105,7C:66:9D:7B:29:FA,-78
1572916197654,10000198,6C:EC:EB:1F:FD:83,-93
1572916197670,0101,BC:14:EF:7B:03:3C,-97
1572916197686,1100,BC:6A:29:BE:31:57,-78
1572916197723,1545,7C:66:9D:7B:2B:90,-81
1572916197751,1105,7C:66:9D:7B:29:FA,-81
1572916197756,1542400,1C:52:16:D1:B9:DF,-100
1572916197778,0000,53:EC:24:2C:45:4D,-80
1572916197794,1541,7C:66:9D:7B:29:FB,-85
1572916197829,1545,7C:66:9D:7B:2B:90,-76
1572916197857,1105,7C:66:9D:7B:29:FA,-79
1572916197863,10000190,6C:EC:EB:1F:F6:26,-89
1572916197897,1100,BC:6A:29:BE:31:57,-82
1572916197898,10000195,6C:EC:EB:1F:F6:15,-86
1572916197930,1545,7C:66:9D:7B:2B:90,-76
1572916197964,10000190,6C:EC:EB:1F:F6:26,-89
1572916197966,1105,7C:66:9D:7B:29:FA,-79
1572916198031,1545,7C:66:9D:7B:2B:90,-75
1572916198039,1542400,1C:52:16:D1:B9:DF,-103
1572916198065,10000190,6C:EC:EB:1F:F6:26,-89
1572916198067,1105,7C:66:9D:7B:29:FA,-78
1572916198102,1541,7C:66:9D:7B:29:FB,-93
1572916198108,1100,BC:6A:29:BE:31:57,-76
1572916198134,1545,7C:66:9D:7B:2B:90,-75
1572916198172,10000190,6C:EC:EB:1F:F6:26,-91
1572916198177,1105,7C:66:9D:7B:29:FA,-75
1572916198214,1100,BC:6A:29:BE:31:57,-70
1572916198225,10000194,6C:EC:EB:1F:F6:2D,-93
1572916198248,1545,7C:66:9D:7B:2B:90,-78
1572916198275,0101,BC:14:EF:7B:03:3C,-93
1572916198282,1105,7C:66:9D:7B:29:FA,-77
1572916198309,10000197,6C:EC:EB:1F:F6:76,-97
1572916198330,1100,BC:6A:29:BE:31:57,-77
1572916198332,1541,7C:66:9D:7B:29:FB,-86
1572916198333,251113684,45:19:68:DF:4F:E3,-85
1572916198349,1545,7C:66:9D:7B:2B:90,-84
1572916198393,10000198,6C:EC:EB:1F:FD:83,-92
1572916198418,1100,BC:6A:29:BE:31:57,-75
1572916198454,1545,7C:66:9D:7B:2B:90,-82
1572916198492,10000193,6C:EC:EB:1F:F6:55,-91
1572916198493,1105,7C:66:9D:7B:29:FA,-80
1572916198509,251113684,45:19:68:DF:4F:E3,-89
1572916198520,1100,BC:6A:29:BE:31:57,-76
1572916198579,0101,BC:14:EF:7B:03:3C,-91
1572916198627,1100,BC:6A:29:BE:31:57,-74
1572916198677,1545,7C:66:9D:7B:2B:90,-84
1572916198699,251113684,45:19:68:DF:4F:E3,-92
1572916198706,10000193,6C:EC:EB:1F:F6:55,-88
1572916198709,10000191,6C:EC:EB:1F:F6:65,-93
1572916198713,10000198,6C:EC:EB:1F:FD:83,-92
1572916198744,10000194,6C:EC:EB:1F:F6:2D,-96
1572916198783,1545,7C:66:9D:7B:2B:90,-82
1572916198810,10000193,6C:EC:EB:1F:F6:55,-88
1572916198813,10000191,6C:EC:EB:1F:F6:65,-92
1572916198817,1105,7C:66:9D:7B:29:FA,-82
1572916198842,1100,BC:6A:29:BE:31:57,-70
1572916198846,10000195,6C:EC:EB:1F:F6:15,-93
1572916198848,1541,7C:66:9D:7B:29:FB,-92
1572916198851,10000194,6C:EC:EB:1F:F6:2D,-94
1572916198883,0101,BC:14:EF:7B:03:3C,-88
1572916198916,10000193,6C:EC:EB:1F:F6:55,-90
1572916198942,1100,BC:6A:29:BE:31:57,-69
1572916198949,10000195,6C:EC:EB:1F:F6:15,-92
1572916199018,10000193,6C:EC:EB:1F:F6:55,-91
1572916199027,1105,7C:66:9D:7B:29:FA,-84
1572916199045,1100,BC:6A:29:BE:31:57,-72
1572916199122,10000193,6C:EC:EB:1F:F6:55,-91
1572916199132,1105,7C:66:9D:7B:29:FA,-82
1572916199147,1100,BC:6A:29:BE:31:57,-73
1572916199153,10000197,6C:EC:EB:1F:F6:76,-92
1572916199162,10000195,6C:EC:EB:1F:F6:15,-93
1572916199188,0101,BC:14:EF:7B:03:3C,-89
1572916199234,10000191,6C:EC:EB:1F:F6:65,-94
1572916199240,1105,7C:66:9D:7B:29:FA,-80
1572916199263,1541,7C:66:9D:7B:29:FB,-86
1572916199268,10000195,6C:EC:EB:1F:F6:15,-93
1572916199311,0000,51:6F:AC:73:BE:28,-96
1572916199324,1545,7C:66:9D:7B:2B:90,-78
1572916199330,10000193,6C:EC:EB:1F:F6:55,-89
1572916199343,1105,7C:66:9D:7B:29:FA,-81
1572916199364,1100,BC:6A:29:BE:31:57,-69
1572916199370,1541,7C:66:9D:7B:29:FB,-84
1572916199376,10000195,6C:EC:EB:1F:F6:15,-87
1572916199433,1545,7C:66:9D:7B:2B:90,-76
1572916199440,10000193,6C:EC:EB:1F:F6:55,-91
1572916199444,1105,7C:66:9D:7B:29:FA,-80
1572916199469,1100,BC:6A:29:BE:31:57,-72
1572916199472,1541,7C:66:9D:7B:29:FB,-84
1572916199481,10000195,6C:EC:EB:1F:F6:15,-88
1572916199541,1545,7C:66:9D:7B:2B:90,-75
1572916199545,10000193,6C:EC:EB:1F:F6:55,-93
1572916199548,1105,7C:66:9D:7B:29:FA,-79
1572916199579,1100,BC:6A:29:BE:31:57,-69
1572916199583,1541,7C:66:9D:7B:29:FB,-86
1572916199586,0000,51:6F:AC:73:BE:28,-96
1572916199590,10000195,6C:EC:EB:1F:F6:15,-89
1572916199638,251113684,45:19:68:DF:4F:E3,-89
1572916199646,10000193,6C:EC:EB:1F:F6:55,-93
1572916199650,1545,7C:66:9D:7B:2B:90,-73
1572916199693,1541,7C:66:9D:7B:29:FB,-87
1572916199697,10000195,6C:EC:EB:1F:F6:15,-88
1572916199757,1545,7C:66:9D:7B:2B:90,-72
1572916199781,1100,BC:6A:29:BE:31:57,-66
1572916199786,10000194,6C:EC:EB:1F:F6:2D,-94
1572916199825,251113684,45:19:68:DF:4F:E3,-88
1572916199857,1105,7C:66:9D:7B:29:FA,-80
