time,uuid,mac,rssi
1577086143673,1538,BC:6A:29:BE:2F:23,-72
1577086143688,1541,7C:66:9D:7B:29:FB,-86
1577086143698,10000192,6C:EC:EB:1F:F6:24,-78
1577086143700,10000199,6C:EC:EB:1F:F4:46,-80
1577086143712,10000197,6C:EC:EB:1F:F6:76,-57
1577086143731,0000,48:58:AD:8B:2C:B7,-80
1577086143748,0000,65:94:B1:D6:F8:43,-78
1577086143750,10000191,6C:EC:EB:1F:F6:65,-67
1577086143766,1546,7C:66:9D:7B:2B:9F,-80
1577086143768,10000198,6C:EC:EB:1F:FD:83,-63
1577086143780,1538,BC:6A:29:BE:2F:23,-76
1577086143787,1541,7C:66:9D:7B:29:FB,-88
1577086143798,10000192,6C:EC:EB:1F:F6:24,-73
1577086143811,1545,7C:66:9D:7B:2B:90,-89
1577086143814,10000197,6C:EC:EB:1F:F6:76,-59
1577086143839,10000190,6C:EC:EB:1F:F6:26,-74
1577086143854,10000191,6C:EC:EB:1F:F6:65,-73
1577086143857,1546,7C:66:9D:7B:2B:9F,-82
1577086143874,1538,BC:6A:29:BE:2F:23,-72
1577086143891,1541,7C:66:9D:7B:29:FB,-86
1577086143914,0000,5F:EA:96:EF:40:A5,-82
1577086143917,10000197,6C:EC:EB:1F:F6:76,-59
1577086143945,10000190,6C:EC:EB:1F:F6:26,-74
1577086143974,10000198,6C:EC:EB:1F:FD:83,-70
1577086143990,0000,7D:76:63:8A:65:26,-64
1577086144005,0000,48:58:AD:8B:2C:B7,-78
1577086144008,1541,7C:66:9D:7B:29:FB,-85
1577086144010,0000,65:94:B1:D6:F8:43,-62
1577086144011,10000192,6C:EC:EB:1F:F6:24,-71
1577086144025,10000197,6C:EC:EB:1F:F6:76,-72
1577086144055,10000195,6C:EC:EB:1F:F6:15,-90
1577086144070,1546,7C:66:9D:7B:2B:9F,-77
1577086144073,10000191,6C:EC:EB:1F:F6:65,-75
1577086144079,1538,BC:6A:29:BE:2F:23,-72
1577086144081,10000198,6C:EC:EB:1F:FD:83,-75
1577086144086,10000193,6C:EC:EB:1F:F6:55,-88
1577086144114,10000192,6C:EC:EB:1F:F6:24,-75
1577086144126,1545,7C:66:9D:7B:2B:90,-82
1577086144130,10000197,6C:EC:EB:1F:F6:76,-66
1577086144147,10000190,6C:EC:EB:1F:F6:26,-71
1577086144165,0000,6D:67:F7:3A:83:01,-63
1577086144193,1546,7C:66:9D:7B:2B:9F,-78
1577086144196,10000191,6C:EC:EB:1F:F6:65,-72
1577086144199,0000,5F:EA:96:EF:40:A5,-77
1577086144232,1545,7C:66:9D:7B:2B:90,-78
1577086144240,10000197,6C:EC:EB:1F:F6:76,-70
1577086144259,0000,7D:76:63:8A:65:26,-51
1577086144262,10000195,6C:EC:EB:1F:F6:15,-88
1577086144264,0000,48:58:AD:8B:2C:B7,-70
1577086144275,1546,7C:66:9D:7B:2B:9F,-77
1577086144285,1538,BC:6A:29:BE:2F:23,-85
1577086144288,10000196,6C:EC:EB:1F:F4:74,-79
1577086144290,10000198,6C:EC:EB:1F:FD:83,-74
1577086144321,10000192,6C:EC:EB:1F:F6:24,-77
1577086144323,10000199,6C:EC:EB:1F:F4:46,-82
1577086144327,1100,BC:6A:29:BE:31:57,-88
1577086144337,1545,7C:66:9D:7B:2B:90,-81
1577086144357,10000190,6C:EC:EB:1F:F6:26,-78
1577086144359,10000195,6C:EC:EB:1F:F6:15,-88
1577086144377,1546,7C:66:9D:7B:2B:9F,-77
1577086144385,10000191,6C:EC:EB:1F:F6:65,-79
1577086144388,10000196,6C:EC:EB:1F:F4:74,-80
1577086144392,10000198,6C:EC:EB:1F:FD:83,-65
1577086144395,19228-16096,60:56:65:F0:52:00,-63
1577086144442,0000,6D:67:F7:3A:83:01,-75
1577086144447,10000197,6C:EC:EB:1F:F6:76,-68
1577086144465,10000195,6C:EC:EB:1F:F6:15,-88
1577086144472,10000190,6C:EC:EB:1F:F6:26,-74
1577086144475,0000,5F:EA:96:EF:40:A5,-77
1577086144480,1546,7C:66:9D:7B:2B:9F,-79
1577086144497,10000196,6C:EC:EB:1F:F4:74,-80
1577086144531,0000,7D:76:63:8A:65:26,-57
1577086144534,10000192,6C:EC:EB:1F:F6:24,-68
1577086144555,10000197,6C:EC:EB:1F:F6:76,-73
1577086144559,0000,65:94:B1:D6:F8:43,-75
1577086144571,10000190,6C:EC:EB:1F:F6:26,-72
