time,uuid,mac,rssi
1572482572063,10000197,6C:EC:EB:1F:F6:76,-82
1572482572068,10000191,6C:EC:EB:1F:F6:65,-90
1572482572101,1546,7C:66:9D:7B:2B:9F,-70
1572482572104,10000196,6C:EC:EB:1F:F4:74,-71
1572482572123,10000199,6C:EC:EB:1F:F4:46,-70
1572482572151,0,70:67:7D:D8:22:8C,-63
1572482572153,10000190,6C:EC:EB:1F:F6:26,-85
1572482572155,1538,BC:6A:29:BE:2F:23,-81
1572482572156,10000197,6C:EC:EB:1F:F6:76,-82
1572482572157,10000191,6C:EC:EB:1F:F6:65,-89
1572482572180,10000196,6C:EC:EB:1F:F4:74,-70
1572482572216,10000199,6C:EC:EB:1F:F4:46,-67
1572482572221,10000192,6C:EC:EB:1F:F6:24,-89
1572482572260,10000198,6C:EC:EB:1F:FD:83,-82
1572482572264,10000190,6C:EC:EB:1F:F6:26,-92
1572482572266,1538,BC:6A:29:BE:2F:23,-82
1572482572268,10000197,6C:EC:EB:1F:F6:76,-83
1572482572288,101,BC:14:EF:7B:03:3C,-83
1572482572291,1546,7C:66:9D:7B:2B:9F,-78
1572482572292,10000196,6C:EC:EB:1F:F4:74,-71
1572482572321,10000199,6C:EC:EB:1F:F4:46,-68
1572482572349,1538,BC:6A:29:BE:2F:23,-80
1572482572367,10000191,6C:EC:EB:1F:F6:65,-81
1572482572383,1546,7C:66:9D:7B:2B:9F,-73
1572482572387,10000196,6C:EC:EB:1F:F4:74,-71
1572482572399,0,70:67:7D:D8:22:8C,-59
1572482572426,10000199,6C:EC:EB:1F:F4:46,-73
1572482572454,10000198,6C:EC:EB:1F:FD:83,-82
1572482572471,10000191,6C:EC:EB:1F:F6:65,-79
1572482572497,10000196,6C:EC:EB:1F:F4:74,-71
1572482572529,10000199,6C:EC:EB:1F:F4:46,-66
1572482572545,10000192,6C:EC:EB:1F:F6:24,-92
1572482572564,1538,BC:6A:29:BE:2F:23,-85
1572482572575,101,BC:14:EF:7B:03:3C,-81
1572482572579,10000191,6C:EC:EB:1F:F6:65,-86
1572482572594,1546,7C:66:9D:7B:2B:9F,-74
1572482572627,10000199,6C:EC:EB:1F:F4:46,-61
1572482572643,10000192,6C:EC:EB:1F:F6:24,-86
1572482572663,10000190,6C:EC:EB:1F:F6:26,-91
1572482572669,0,70:67:7D:D8:22:8C,-72
1572482572686,10000191,6C:EC:EB:1F:F6:65,-87
1572482572693,1546,7C:66:9D:7B:2B:9F,-82
1572482572702,1541,7C:66:9D:7B:29:FB,-90
1572482572731,10000196,6C:EC:EB:1F:F4:74,-77
1572482572733,10000199,6C:EC:EB:1F:F4:46,-64
1572482572753,10000192,6C:EC:EB:1F:F6:24,-88
1572482572765,10000190,6C:EC:EB:1F:F6:26,-84
1572482572773,1538,BC:6A:29:BE:2F:23,-82
1572482572779,10000197,6C:EC:EB:1F:F6:76,-79
1572482572792,10000191,6C:EC:EB:1F:F6:65,-88
1572482572798,1546,7C:66:9D:7B:2B:9F,-72
1572482572816,10000196,6C:EC:EB:1F:F4:74,-69
1572482572829,10000199,6C:EC:EB:1F:F4:46,-68
1572482572872,10000198,6C:EC:EB:1F:FD:83,-82
1572482572877,1538,BC:6A:29:BE:2F:23,-85
1572482572886,101,BC:14:EF:7B:03:3C,-80
1572482572890,10000197,6C:EC:EB:1F:F6:76,-79
1572482572897,10000191,6C:EC:EB:1F:F6:65,-90
1572482572924,10000196,6C:EC:EB:1F:F4:74,-74
1572482572934,10000199,6C:EC:EB:1F:F4:46,-75
1572482572946,0,70:67:7D:D8:22:8C,-58
1572482572971,10000198,6C:EC:EB:1F:FD:83,-87
