time,uuid,mac,rssi
1576632817645,1105,7C:66:9D:7B:29:FA,-76
1576632817674,1100,BC:6A:29:BE:31:57,-95
1576632817709,200,BC:6A:29:BE:2F:76,-57
1576632817727,0,76:E5:7A:4B:E8:7E,-65
1576632817752,1105,7C:66:9D:7B:29:FA,-79
1576632817766,18271,7C:66:9D:7B:2D:4A,-63
1576632817816,200,BC:6A:29:BE:2F:76,-62
1576632817858,1105,7C:66:9D:7B:29:FA,-81
1576632817870,18271,7C:66:9D:7B:2D:4A,-65
1576632817922,200,BC:6A:29:BE:2F:76,-63
1576632817966,1105,7C:66:9D:7B:29:FA,-71
1576632817970,18271,7C:66:9D:7B:2D:4A,-59
1576632817989,1100,BC:6A:29:BE:31:57,-89
1576632817995,0,76:E5:7A:4B:E8:7E,-65
1576632818022,200,BC:6A:29:BE:2F:76,-66
1576632818073,18271,7C:66:9D:7B:2D:4A,-59
1576632818077,1105,7C:66:9D:7B:29:FA,-74
1576632818094,1100,BC:6A:29:BE:31:57,-89
1576632818124,200,BC:6A:29:BE:2F:76,-63
1576632818181,18271,7C:66:9D:7B:2D:4A,-64
1576632818193,1100,BC:6A:29:BE:31:57,-91
1576632818234,200,BC:6A:29:BE:2F:76,-66
1576632818272,0,76:E5:7A:4B:E8:7E,-59
1576632818281,18271,7C:66:9D:7B:2D:4A,-74
1576632818344,200,BC:6A:29:BE:2F:76,-69
1576632818390,18271,7C:66:9D:7B:2D:4A,-65
1576632818394,1105,7C:66:9D:7B:29:FA,-71
1576632818449,200,BC:6A:29:BE:2F:76,-81
1576632818490,18271,7C:66:9D:7B:2D:4A,-68
1576632818498,1105,7C:66:9D:7B:29:FA,-70
1576632818556,200,BC:6A:29:BE:2F:76,-72
1576632818560,0,76:E5:7A:4B:E8:7E,-50
1576632818590,18271,7C:66:9D:7B:2D:4A,-69
1576632818602,1105,7C:66:9D:7B:29:FA,-70
1576632818622,1100,BC:6A:29:BE:31:57,-93
1576632818660,200,BC:6A:29:BE:2F:76,-74
1576632818693,18271,7C:66:9D:7B:2D:4A,-66
1576632818702,1105,7C:66:9D:7B:29:FA,-70
1576632818731,1100,BC:6A:29:BE:31:57,-89
1576632818767,200,BC:6A:29:BE:2F:76,-70
1576632818801,18271,7C:66:9D:7B:2D:4A,-67
1576632818809,1105,7C:66:9D:7B:29:FA,-68
1576632818824,0,76:E5:7A:4B:E8:7E,-62
1576632818832,1100,BC:6A:29:BE:31:57,-89
1576632818869,200,BC:6A:29:BE:2F:76,-68
1576632818910,18271,7C:66:9D:7B:2D:4A,-66
1576632818912,1105,7C:66:9D:7B:29:FA,-67
1576632818941,1100,BC:6A:29:BE:31:57,-89
1576632818973,200,BC:6A:29:BE:2F:76,-68
1576632819016,18271,7C:66:9D:7B:2D:4A,-65
1576632819043,1100,BC:6A:29:BE:31:57,-92
1576632819080,200,BC:6A:29:BE:2F:76,-66
1576632819095,0,76:E5:7A:4B:E8:7E,-58
1576632819125,18271,7C:66:9D:7B:2D:4A,-67
1576632819142,1100,BC:6A:29:BE:31:57,-92
1576632819192,200,BC:6A:29:BE:2F:76,-68
1576632819233,18271,7C:66:9D:7B:2D:4A,-65
1576632819250,1100,BC:6A:29:BE:31:57,-89
1576632819301,200,BC:6A:29:BE:2F:76,-66
1576632819337,1105,7C:66:9D:7B:29:FA,-68
1576632819343,18271,7C:66:9D:7B:2D:4A,-64
1576632819350,1100,BC:6A:29:BE:31:57,-91
1576632819363,0,76:E5:7A:4B:E8:7E,-67
1576632819390,200,BC:6A:29:BE:2F:76,-66
1576632819445,1105,7C:66:9D:7B:29:FA,-68
