error_distance,point_reference_tag
1.0002149539749703,4
1.000239331172735,4
1.000573120604015,6
1.0007292460222648,3
1.0032653147033164,4
1.003953394226948,3
1.005019503937993,3
1.0066572890943992,3
1.0071472089534448,4
1.0071786666499303,5
1.0093516851563085,5
1.0116432174846561,3
1.0116576598564408,5
1.0117713140636913,2
1.0117773132796297,3
1.01258168798774,8
1.0136005779429897,6
1.0150056401200556,5
1.0150474562723704,5
1.0151533793873047,1
1.0163072313744854,5
1.0167392759755485,6
1.0175335647840384,4
1.017667939911387,6
1.0184235756021327,5
1.0184999669897092,5
1.018512453296238,4
1.0192960099894421,6
1.0203596916633262,3
1.0213907529005526,6
1.022282777520205,6
1.0234073102949137,4
1.0242216240748419,6
1.024554906081395,4
1.0263058638686604,4
1.0270514363482004,7
1.0292507100137114,7
1.0300182104984257,3
1.030812722977429,4
1.0312578237934331,4
1.0313985812786204,5
1.0319738110795207,3
1.0320313188739636,4
1.0335684964867462,3
1.033674322187621,4
1.0341760657098822,4
1.0350274331076654,3
1.035745035823436,3
1.03617267772237,6
1.0370183860254125,3
1.0383325845183975,2
1.038845019758108,8
1.039020389013619,4
1.0405509230499785,6
1.0410169106913307,3
1.041056302774004,6
1.041403425018145,8
1.0415919518989807,8
1.0417305970749149,1
1.0431026518074957,3
1.0434019837071193,6
1.044047365206779,4
1.0445864512867862,5
1.0449851601752067,2
1.045798682819351,4
1.0460175500991091,5
1.0461499986287492,3
1.0470677335507228,4
1.0474655670877926,4
1.0488402384732471,5
1.0526741430741997,5
1.0529342018971657,7
1.0529986464945222,3
1.0530323027556698,3
1.0532930803602056,6
1.0538340346734048,3
1.0570201573510878,6
1.0576513068539277,4
1.0582864908024978,6
1.0591092506878623,4
1.0593751774929834,2
1.0595107081448307,1
1.0598035518766258,2
1.0600293123840994,5
1.060608592674683,4
1.0606621249182433,4
1.062105819014288,6
1.0631618952266446,4
1.063425290978404,3
1.063813883055614,5
1.0644733074100399,3
1.0655985520850226,3
1.0657953735302714,3
1.0658806944992811,1
1.0659747090083864,6
1.0662850421514556,4
1.066847116939766,4
1.06749766947125,4
1.0676275450907575,8
1.0677771982046143,4
1.0677967132259707,6
1.07010715966767,4
1.0706137847816262,4
1.0710081450355289,3
1.0713490097007212,3
1.072785071740829,3
1.0732305974021201,6
1.074273318009544,4
1.0745548626092887,4
1.0753005637006585,5
1.075902923165677,4
1.0762046361586741,7
1.0762363935393664,4
1.0767788075780398,5
1.0777063354590009,5
1.078109298042235,5
1.0784269138299891,5
1.078526965137297,6
1.0790441027913396,3
1.0792266165303614,4
1.0798927463800043,6
1.0815428552603497,7
1.0822906627864308,4
1.083694047854747,3
1.0848231595848852,3
1.0855308809800968,2
1.0867846948787483,4
1.0883614441694032,6
1.0885475346234477,5
1.0888959035441623,4
1.0889222581978066,6
1.0889362621329486,5
1.0897732091103778,4
1.0905567420408928,7
1.090615819877203,5
1.0907936013654362,3
1.0910484263650637,6
