1577758331893,0000,47:83:E5:48:D8:F8,-62
1577758331947,1541,7C:66:9D:7B:29:FB,-85
1577758331994,10000191,6C:EC:EB:1F:F6:65,-82
1577758332034,10000192,6C:EC:EB:1F:F6:24,-71
1577758332043,10000196,6C:EC:EB:1F:F4:74,-76
1577758332071,282851913,CA:A9:82:32:2D:68,-96
1577758332140,10000192,6C:EC:EB:1F:F6:24,-70
1577758332170,0000,47:83:E5:48:D8:F8,-65
1577758332246,10000192,6C:EC:EB:1F:F6:24,-70
1577758332248,1538,BC:6A:29:BE:2F:23,-71
1577758332262,10000196,6C:EC:EB:1F:F4:74,-75
1577758332263,1541,7C:66:9D:7B:29:FB,-83
1577758332286,0000,65:8B:B4:ED:35:3B,-76
1577758332348,10000192,6C:EC:EB:1F:F6:24,-72
1577758332369,0000,41:E5:A9:AE:95:C1,-66
1577758332422,10000191,6C:EC:EB:1F:F6:65,-79
1577758332454,1546,7C:66:9D:7B:2B:9F,-83
1577758332481,10000199,6C:EC:EB:1F:F4:46,-90
1577758332554,0000,41:E5:A9:AE:95:C1,-64
1577758332561,10000198,6C:EC:EB:1F:FD:83,-76
1577758332581,10000197,6C:EC:EB:1F:F6:76,-75
1577758332624,3050210762,30:2A:7E:58:CD:4B,-99
1577758332644,10000191,6C:EC:EB:1F:F6:65,-69
1577758332646,1545,7C:66:9D:7B:2B:90,-78
1577758332664,10000198,6C:EC:EB:1F:FD:83,-69
1577758332676,10000196,6C:EC:EB:1F:F4:74,-77
1577758332690,10000197,6C:EC:EB:1F:F6:76,-73
1577758332734,10000191,6C:EC:EB:1F:F6:65,-66
1577758332753,1100,BC:6A:29:BE:31:57,-97
1577758332794,10000197,6C:EC:EB:1F:F6:76,-74
1577758332838,0000,58:93:58:89:BD:71,-62
1577758332882,10000192,6C:EC:EB:1F:F6:24,-74
1577758332884,10000190,6C:EC:EB:1F:F6:26,-89
1577758332896,10000196,6C:EC:EB:1F:F4:74,-84
1577758332898,10000197,6C:EC:EB:1F:F6:76,-73
1577758332937,3050210762,30:2A:7E:58:CD:4B,-98
1577758332947,10000191,6C:EC:EB:1F:F6:65,-89
1577758332972,1546,7C:66:9D:7B:2B:9F,-83
1577758332982,0000,47:83:E5:48:D8:F8,-65
1577758332986,10000190,6C:EC:EB:1F:F6:26,-80
1577758332993,10000196,6C:EC:EB:1F:F4:74,-83
1577758333006,10000197,6C:EC:EB:1F:F6:76,-75
