time,uuid,mac,rssi
1578451031294,10000196,6C:EC:EB:1F:F4:74,-77
1578451031307,10000198,6C:EC:EB:1F:FD:83,-84
1578451031309,280-10069,46:B8:5E:F5:BB:80,-76
1578451031330,0000,64:13:15:A0:68:C6,-91
1578451031346,10000190,6C:EC:EB:1F:F6:26,-82
1578451031359,-19603-25147,29:01:77:BE:6B:D3,-77
1578451031361,1538,BC:6A:29:BE:2F:23,-78
1578451031378,10000191,6C:EC:EB:1F:F6:65,-82
1578451031381,10000197,6C:EC:EB:1F:F6:76,-81
1578451031382,0000,7E:BA:77:77:B9:4F,-84
1578451031397,10000198,6C:EC:EB:1F:FD:83,-74
1578451031398,10000196,6C:EC:EB:1F:F4:74,-79
1578451031434,0000,55:95:88:52:1E:44,-70
1578451031453,10000190,6C:EC:EB:1F:F6:26,-85
1578451031466,10000191,6C:EC:EB:1F:F6:65,-77
1578451031471,10000199,6C:EC:EB:1F:F4:46,-63
1578451031481,10000197,6C:EC:EB:1F:F6:76,-79
1578451031491,280-10069,46:B8:5E:F5:BB:80,-73
1578451031541,1541,7C:66:9D:7B:29:FB,-87
1578451031562,10000190,6C:EC:EB:1F:F6:26,-85
1578451031564,1546,7C:66:9D:7B:2B:9F,-74
1578451031565,-19603-25147,29:01:77:BE:6B:D3,-80
1578451031582,1538,BC:6A:29:BE:2F:23,-76
1578451031584,10000191,6C:EC:EB:1F:F6:65,-77
1578451031585,10000199,6C:EC:EB:1F:F4:46,-69
1578451031587,10000197,6C:EC:EB:1F:F6:76,-78
1578451031608,10000196,6C:EC:EB:1F:F4:74,-73
1578451031638,1545,7C:66:9D:7B:2B:90,-95
1578451031649,1541,7C:66:9D:7B:29:FB,-93
1578451031651,0000,7E:BA:77:77:B9:4F,-78
1578451031679,10000199,6C:EC:EB:1F:F4:46,-78
1578451031681,280-10069,46:B8:5E:F5:BB:80,-70
1578451031714,10000196,6C:EC:EB:1F:F4:74,-83
1578451031748,1541,7C:66:9D:7B:29:FB,-83
1578451031767,10000190,6C:EC:EB:1F:F6:26,-87
1578451031769,10000192,6C:EC:EB:1F:F6:24,-94
1578451031780,10000191,6C:EC:EB:1F:F6:65,-74
1578451031826,10000198,6C:EC:EB:1F:FD:83,-83
1578451031827,10000196,6C:EC:EB:1F:F4:74,-76
1578451031847,1545,7C:66:9D:7B:2B:90,-88
1578451031852,1100,BC:6A:29:BE:31:57,-93
1578451031863,1541,7C:66:9D:7B:29:FB,-81
1578451031878,0000,64:13:15:A0:68:C6,-87
1578451031885,1538,BC:6A:29:BE:2F:23,-77
1578451031886,10000197,6C:EC:EB:1F:F6:76,-80
1578451031888,10000191,6C:EC:EB:1F:F6:65,-73
1578451031893,10000199,6C:EC:EB:1F:F4:46,-82
1578451031920,0000,7E:BA:77:77:B9:4F,-90
1578451031923,10000196,6C:EC:EB:1F:F4:74,-79
1578451031949,1545,7C:66:9D:7B:2B:90,-90
1578451031957,-75829803,FD:0A:74:6B:DD:B2,-96
1578451031959,1100,BC:6A:29:BE:31:57,-92
1578451031969,1541,7C:66:9D:7B:29:FB,-78
1578451031971,10000192,6C:EC:EB:1F:F6:24,-84
1578451031974,-19603-25147,29:01:77:BE:6B:D3,-75
1578451031982,1546,7C:66:9D:7B:2B:9F,-69
1578451031987,1538,BC:6A:29:BE:2F:23,-76
1578451031990,10000197,6C:EC:EB:1F:F6:76,-78
1578451032029,10000196,6C:EC:EB:1F:F4:74,-75
1578451032032,10000198,6C:EC:EB:1F:FD:83,-79
1578451032061,280-10069,46:B8:5E:F5:BB:80,-80
1578451032062,1541,7C:66:9D:7B:29:FB,-76
1578451032077,10000193,6C:EC:EB:1F:F6:55,-96
1578451032098,10000192,6C:EC:EB:1F:F6:24,-88
1578451032100,-19603-25147,29:01:77:BE:6B:D3,-73
1578451032102,1546,7C:66:9D:7B:2B:9F,-67
1578451032103,1538,BC:6A:29:BE:2F:23,-67
1578451032104,10000191,6C:EC:EB:1F:F6:65,-77
1578451032108,10000199,6C:EC:EB:1F:F4:46,-74
1578451032137,10000196,6C:EC:EB:1F:F4:74,-78
1578451032148,0000,64:13:15:A0:68:C6,-80
1578451032163,1541,7C:66:9D:7B:29:FB,-76
1578451032185,10000192,6C:EC:EB:1F:F6:24,-89
1578451032187,-19603-25147,29:01:77:BE:6B:D3,-74
1578451032190,1546,7C:66:9D:7B:2B:9F,-70
1578451032194,10000197,6C:EC:EB:1F:F6:76,-88
1578451032196,1538,BC:6A:29:BE:2F:23,-68
1578451032204,10000191,6C:EC:EB:1F:F6:65,-84
1578451032208,10000199,6C:EC:EB:1F:F4:46,-87
1578451032236,10000196,6C:EC:EB:1F:F4:74,-81
1578451032238,10000198,6C:EC:EB:1F:FD:83,-77
1578451032247,280-10069,46:B8:5E:F5:BB:80,-82
1578451032259,0000,55:95:88:52:1E:44,-74
1578451032273,1541,7C:66:9D:7B:29:FB,-89
1578451032288,10000192,6C:EC:EB:1F:F6:24,-93
1578451032291,1546,7C:66:9D:7B:2B:9F,-90
1578451032294,10000190,6C:EC:EB:1F:F6:26,-91
1578451032296,-19603-25147,29:01:77:BE:6B:D3,-76
1578451032309,10000191,6C:EC:EB:1F:F6:65,-84
1578451032313,10000199,6C:EC:EB:1F:F4:46,-84
1578451032377,1541,7C:66:9D:7B:29:FB,-94
1578451032405,-19603-25147,29:01:77:BE:6B:D3,-84
1578451032409,10000197,6C:EC:EB:1F:F6:76,-93
1578451032421,0000,64:13:15:A0:68:C6,-91
1578451032441,10000196,6C:EC:EB:1F:F4:74,-76
1578451032451,10000198,6C:EC:EB:1F:FD:83,-93
1578451032464,0000,7E:BA:77:77:B9:4F,-83
1578451032501,10000190,6C:EC:EB:1F:F6:26,-90
1578451032505,10000192,6C:EC:EB:1F:F6:24,-91
1578451032509,1546,7C:66:9D:7B:2B:9F,-76
1578451032511,-19603-25147,29:01:77:BE:6B:D3,-76
1578451032514,10000191,6C:EC:EB:1F:F6:65,-86
1578451032537,0000,55:95:88:52:1E:44,-71
1578451032582,1545,7C:66:9D:7B:2B:90,-90
1578451032588,1541,7C:66:9D:7B:29:FB,-90
1578451032605,10000192,6C:EC:EB:1F:F6:24,-88
1578451032610,1546,7C:66:9D:7B:2B:9F,-75
1578451032615,10000191,6C:EC:EB:1F:F6:65,-93
1578451032619,-19603-25147,29:01:77:BE:6B:D3,-72
1578451032629,10000199,6C:EC:EB:1F:F4:46,-84
1578451032648,10000198,6C:EC:EB:1F:FD:83,-80
1578451032655,10000196,6C:EC:EB:1F:F4:74,-76
1578451032720,1546,7C:66:9D:7B:2B:9F,-77
1578451032723,-19603-25147,29:01:77:BE:6B:D3,-74
1578451032729,1538,BC:6A:29:BE:2F:23,-82
1578451032734,10000197,6C:EC:EB:1F:F6:76,-80
1578451032737,0000,7E:BA:77:77:B9:4F,-90
