1577756582157,1546,7C:66:9D:7B:2B:9F,-70
1577756582160,10000198,6C:EC:EB:1F:FD:83,-80
1577756582180,10000196,6C:EC:EB:1F:F4:74,-72
1577756582181,10000197,6C:EC:EB:1F:F6:76,-85
1577756582237,10000199,6C:EC:EB:1F:F4:46,-72
1577756582265,1546,7C:66:9D:7B:2B:9F,-80
1577756582286,10000197,6C:EC:EB:1F:F6:76,-81
1577756582294,10000191,6C:EC:EB:1F:F6:65,-82
1577756582338,0000,68:2F:34:F9:C1:F3,-80
1577756582348,10000199,6C:EC:EB:1F:F4:46,-63
1577756582372,1546,7C:66:9D:7B:2B:9F,-78
1577756582374,10000198,6C:EC:EB:1F:FD:83,-81
1577756582375,10000196,6C:EC:EB:1F:F4:74,-81
1577756582378,0000,65:8B:B4:ED:35:3B,-74
1577756582399,10000191,6C:EC:EB:1F:F6:65,-82
1577756582411,1538,BC:6A:29:BE:2F:23,-87
1577756582427,10000195,6C:EC:EB:1F:F6:15,-89
1577756582451,10000199,6C:EC:EB:1F:F4:46,-56
1577756582494,10000197,6C:EC:EB:1F:F6:76,-77
1577756582513,10000191,6C:EC:EB:1F:F6:65,-93
1577756582515,1538,BC:6A:29:BE:2F:23,-78
1577756582526,1541,7C:66:9D:7B:29:FB,-84
1577756582556,10000199,6C:EC:EB:1F:F4:46,-58
1577756582600,10000197,6C:EC:EB:1F:F6:76,-77
1577756582617,1538,BC:6A:29:BE:2F:23,-80
1577756582629,1541,7C:66:9D:7B:29:FB,-88
1577756582665,10000199,6C:EC:EB:1F:F4:46,-58
1577756582694,10000198,6C:EC:EB:1F:FD:83,-84
1577756582720,1538,BC:6A:29:BE:2F:23,-81
1577756582731,1541,7C:66:9D:7B:29:FB,-86
1577756582797,10000196,6C:EC:EB:1F:F4:74,-74
1577756582803,0000,6C:EC:EB:1F:FD:83,-85
1577756582817,10000191,6C:EC:EB:1F:F6:65,-82
1577756582830,1538,BC:6A:29:BE:2F:23,-79
1577756582872,10000190,6C:EC:EB:1F:F6:26,-88
1577756582883,10000199,6C:EC:EB:1F:F4:46,-56
1577756582897,1546,7C:66:9D:7B:2B:9F,-74
1577756582906,10000196,6C:EC:EB:1F:F4:74,-78
1577756582907,10000198,6C:EC:EB:1F:FD:83,-80
1577756582935,1538,BC:6A:29:BE:2F:23,-83
1577756582942,1541,7C:66:9D:7B:29:FB,-91
1577756583016,10000198,6C:EC:EB:1F:FD:83,-86
1577756583037,1538,BC:6A:29:BE:2F:23,-83
1577756583046,1541,7C:66:9D:7B:29:FB,-92
1577756583089,10000199,6C:EC:EB:1F:F4:46,-60
1577756583141,1538,BC:6A:29:BE:2F:23,-88
1577756583193,10000199,6C:EC:EB:1F:F4:46,-65
1577756583200,10000192,6C:EC:EB:1F:F6:24,-86
