time,uuid,mac,rssi
1572311962502,10000193,6C:EC:EB:1F:F6:55,-97
1572311962505,10000190,6C:EC:EB:1F:F6:26,-81
1572311962520,10000199,6C:EC:EB:1F:F4:46,-78
1572311962521,1541,7C:66:9D:7B:29:FB,-81
1572311962521,10000198,6C:EC:EB:1F:FD:83,-82
1572311962538,0101,BC:14:EF:7B:03:3C,-76
1572311962554,1538,BC:6A:29:BE:2F:23,-65
1572311962583,1546,7C:66:9D:7B:2B:9F,-66
1572311962587,10000197,6C:EC:EB:1F:F6:76,-75
1572311962605,0000,7F:9C:5D:6F:56:1C,-88
1572311962607,10000190,6C:EC:EB:1F:F6:26,-82
1572311962620,1541,7C:66:9D:7B:29:FB,-80
1572311962630,10000198,6C:EC:EB:1F:FD:83,-84
1572311962643,1538,BC:6A:29:BE:2F:23,-63
1572311962670,10000191,6C:EC:EB:1F:F6:65,-80
1572311962688,1546,7C:66:9D:7B:2B:9F,-63
1572311962692,10000197,6C:EC:EB:1F:F6:76,-76
1572311962711,10000190,6C:EC:EB:1F:F6:26,-83
1572311962716,0000,52:36:DB:64:3E:B9,-69
1572311962725,1541,7C:66:9D:7B:29:FB,-82
1572311962728,10000199,6C:EC:EB:1F:F4:46,-78
1572311962732,10000198,6C:EC:EB:1F:FD:83,-85
1572311962748,1538,BC:6A:29:BE:2F:23,-64
1572311962771,10000192,6C:EC:EB:1F:F6:24,-78
1572311962775,10000196,6C:EC:EB:1F:F4:74,-78
1572311962788,10000191,6C:EC:EB:1F:F6:65,-82
1572311962791,1546,7C:66:9D:7B:2B:9F,-64
1572311962795,10000197,6C:EC:EB:1F:F6:76,-74
1572311962812,10000190,6C:EC:EB:1F:F6:26,-82
1572311962829,10000199,6C:EC:EB:1F:F4:46,-77
1572311962831,0101,BC:14:EF:7B:03:3C,-76
1572311962832,1541,7C:66:9D:7B:29:FB,-84
1572311962836,10000198,6C:EC:EB:1F:FD:83,-82
1572311962852,1538,BC:6A:29:BE:2F:23,-63
1572311962869,0000,7F:9C:5D:6F:56:1C,-86
1572311962879,10000191,6C:EC:EB:1F:F6:65,-79
1572311962887,0000,49:82:ED:57:89:C8,-92
1572311962906,1546,7C:66:9D:7B:2B:9F,-66
1572311962908,10000197,6C:EC:EB:1F:F6:76,-75
1572311962920,10000190,6C:EC:EB:1F:F6:26,-82
1572311962935,10000199,6C:EC:EB:1F:F4:46,-78
1572311962939,1541,7C:66:9D:7B:29:FB,-83
1572311962958,1538,BC:6A:29:BE:2F:23,-63
1572311962989,10000191,6C:EC:EB:1F:F6:65,-81
1572311963001,1546,7C:66:9D:7B:2B:9F,-66
1572311963003,10000197,6C:EC:EB:1F:F6:76,-74
1572311963024,10000190,6C:EC:EB:1F:F6:26,-82
1572311963038,10000199,6C:EC:EB:1F:F4:46,-79
1572311963041,1541,7C:66:9D:7B:29:FB,-85
1572311963053,10000198,6C:EC:EB:1F:FD:83,-82
1572311963064,1538,BC:6A:29:BE:2F:23,-63
1572311963080,10000192,6C:EC:EB:1F:F6:24,-79
1572311963088,10000196,6C:EC:EB:1F:F4:74,-77
1572311963099,10000191,6C:EC:EB:1F:F6:65,-79
1572311963104,1546,7C:66:9D:7B:2B:9F,-65
1572311963109,10000197,6C:EC:EB:1F:F6:76,-73
1572311963119,-693910624,4A:1B:D7:AE:37:7A,-89
1572311963135,0101,BC:14:EF:7B:03:3C,-75
1572311963144,0000,7F:9C:5D:6F:56:1C,-84
1572311963155,10000198,6C:EC:EB:1F:FD:83,-83
1572311963174,1538,BC:6A:29:BE:2F:23,-64
1572311963182,10000192,6C:EC:EB:1F:F6:24,-78
1572311963190,10000196,6C:EC:EB:1F:F4:74,-77
1572311963206,10000191,6C:EC:EB:1F:F6:65,-81
1572311963212,10000197,6C:EC:EB:1F:F6:76,-73
1572311963213,1546,7C:66:9D:7B:2B:9F,-64
1572311963231,10000190,6C:EC:EB:1F:F6:26,-83
1572311963248,1541,7C:66:9D:7B:29:FB,-83
1572311963253,10000199,6C:EC:EB:1F:F4:46,-79
1572311963259,0000,52:36:DB:64:3E:B9,-72
1572311963278,1538,BC:6A:29:BE:2F:23,-64
1572311963291,10000192,6C:EC:EB:1F:F6:24,-76
1572311963295,10000196,6C:EC:EB:1F:F4:74,-77
1572311963300,-693910624,4A:1B:D7:AE:37:7A,-91
1572311963308,10000191,6C:EC:EB:1F:F6:65,-81
1572311963315,10000197,6C:EC:EB:1F:F6:76,-72
1572311963342,10000190,6C:EC:EB:1F:F6:26,-82
1572311963366,10000198,6C:EC:EB:1F:FD:83,-82
1572311963379,1538,BC:6A:29:BE:2F:23,-63
1572311963398,10000192,6C:EC:EB:1F:F6:24,-78
1572311963400,10000196,6C:EC:EB:1F:F4:74,-77
1572311963409,10000191,6C:EC:EB:1F:F6:65,-81
1572311963418,1546,7C:66:9D:7B:2B:9F,-67
1572311963420,10000197,6C:EC:EB:1F:F6:76,-73
1572311963439,0101,BC:14:EF:7B:03:3C,-76
1572311963450,10000190,6C:EC:EB:1F:F6:26,-84
1572311963455,10000199,6C:EC:EB:1F:F4:46,-80
1572311963464,1541,7C:66:9D:7B:29:FB,-83
1572311963475,10000198,6C:EC:EB:1F:FD:83,-82
1572311963487,1538,BC:6A:29:BE:2F:23,-63
1572311963504,10000196,6C:EC:EB:1F:F4:74,-77
1572311963507,10000192,6C:EC:EB:1F:F6:24,-76
1572311963519,10000191,6C:EC:EB:1F:F6:65,-79
1572311963521,1546,7C:66:9D:7B:2B:9F,-68
1572311963529,10000197,6C:EC:EB:1F:F6:76,-72
1572311963556,10000199,6C:EC:EB:1F:F4:46,-81
1572311963559,10000190,6C:EC:EB:1F:F6:26,-82
1572311963568,1541,7C:66:9D:7B:29:FB,-86
1572311963583,10000198,6C:EC:EB:1F:FD:83,-82
1572311963593,1538,BC:6A:29:BE:2F:23,-63
1572311963606,10000196,6C:EC:EB:1F:F4:74,-78
1572311963613,10000192,6C:EC:EB:1F:F6:24,-77
1572311963628,10000191,6C:EC:EB:1F:F6:65,-81
1572311963630,1546,7C:66:9D:7B:2B:9F,-70
1572311963637,10000197,6C:EC:EB:1F:F6:76,-72
1572311963662,10000199,6C:EC:EB:1F:F4:46,-81
1572311963665,10000190,6C:EC:EB:1F:F6:26,-84
1572311963671,-693910624,4A:1B:D7:AE:37:7A,-88
1572311963678,1541,7C:66:9D:7B:29:FB,-82
1572311963685,10000198,6C:EC:EB:1F:FD:83,-80
1572311963694,1538,BC:6A:29:BE:2F:23,-63
1572311963696,0000,7F:9C:5D:6F:56:1C,-84
1572311963736,1546,7C:66:9D:7B:2B:9F,-68
1572311963743,10000197,6C:EC:EB:1F:F6:76,-73
1572311963786,1541,7C:66:9D:7B:29:FB,-83
1572311963790,10000198,6C:EC:EB:1F:FD:83,-81
1572311963798,1538,BC:6A:29:BE:2F:23,-63
1572311963801,0000,52:36:DB:64:3E:B9,-79
1572311963817,10000196,6C:EC:EB:1F:F4:74,-77
1572311963823,10000192,6C:EC:EB:1F:F6:24,-78
1572311963831,0000,7A:D2:DF:3C:B4:47,-90
1572311963859,-693910624,4A:1B:D7:AE:37:7A,-86
1572311963873,10000199,6C:EC:EB:1F:F4:46,-76
1572311963888,1541,7C:66:9D:7B:29:FB,-83
1572311963896,10000198,6C:EC:EB:1F:FD:83,-80
1572311963906,1538,BC:6A:29:BE:2F:23,-63
1572311963918,10000196,6C:EC:EB:1F:F4:74,-77
1572311963928,10000192,6C:EC:EB:1F:F6:24,-79
1572311963945,1546,7C:66:9D:7B:2B:9F,-65
1572311963947,10000191,6C:EC:EB:1F:F6:65,-84
1572311963957,10000197,6C:EC:EB:1F:F6:76,-74
1572311964014,1538,BC:6A:29:BE:2F:23,-63
1572311964025,10000196,6C:EC:EB:1F:F4:74,-78
1572311964040,10000192,6C:EC:EB:1F:F6:24,-78
1572311964047,-693910624,4A:1B:D7:AE:37:7A,-87
1572311964050,0101,BC:14:EF:7B:03:3C,-80
1572311964054,10000191,6C:EC:EB:1F:F6:65,-83
1572311964065,10000197,6C:EC:EB:1F:F6:76,-75
1572311964076,0000,52:36:DB:64:3E:B9,-78
1572311964089,10000199,6C:EC:EB:1F:F4:46,-79
1572311964092,10000190,6C:EC:EB:1F:F6:26,-83
1572311964105,10000198,6C:EC:EB:1F:FD:83,-82
1572311964120,1538,BC:6A:29:BE:2F:23,-66
1572311964130,10000196,6C:EC:EB:1F:F4:74,-80
1572311964137,10000192,6C:EC:EB:1F:F6:24,-78
1572311964158,10000191,6C:EC:EB:1F:F6:65,-81
1572311964162,1546,7C:66:9D:7B:2B:9F,-67
1572311964170,10000197,6C:EC:EB:1F:F6:76,-76
1572311964191,10000199,6C:EC:EB:1F:F4:46,-78
1572311964195,10000190,6C:EC:EB:1F:F6:26,-84
1572311964212,10000198,6C:EC:EB:1F:FD:83,-78
1572311964225,1538,BC:6A:29:BE:2F:23,-64
1572311964228,-693910624,4A:1B:D7:AE:37:7A,-83
1572311964240,10000196,6C:EC:EB:1F:F4:74,-81
1572311964242,10000192,6C:EC:EB:1F:F6:24,-78
1572311964244,0000,7F:9C:5D:6F:56:1C,-85
1572311964278,10000191,6C:EC:EB:1F:F6:65,-80
1572311964282,10000197,6C:EC:EB:1F:F6:76,-76
1572311964290,10000193,6C:EC:EB:1F:F6:55,-96
1572311964297,10000199,6C:EC:EB:1F:F4:46,-76
1572311964300,10000190,6C:EC:EB:1F:F6:26,-84
1572311964306,1541,7C:66:9D:7B:29:FB,-83
1572311964311,10000198,6C:EC:EB:1F:FD:83,-78
1572311964336,1538,BC:6A:29:BE:2F:23,-64
1572311964341,10000196,6C:EC:EB:1F:F4:74,-78
1572311964349,0000,52:36:DB:64:3E:B9,-76
1572311964351,0101,BC:14:EF:7B:03:3C,-76
1572311964373,1546,7C:66:9D:7B:2B:9F,-65
1572311964377,10000191,6C:EC:EB:1F:F6:65,-80
1572311964385,10000197,6C:EC:EB:1F:F6:76,-75
1572311964401,10000199,6C:EC:EB:1F:F4:46,-80
1572311964409,10000190,6C:EC:EB:1F:F6:26,-86
1572311964438,1538,BC:6A:29:BE:2F:23,-64
1572311964444,10000196,6C:EC:EB:1F:F4:74,-77
1572311964454,10000192,6C:EC:EB:1F:F6:24,-78
1572311964475,1546,7C:66:9D:7B:2B:9F,-64
1572311964503,10000199,6C:EC:EB:1F:F4:46,-76
1572311964514,10000198,6C:EC:EB:1F:FD:83,-78
1572311964519,0000,7F:9C:5D:6F:56:1C,-82
1572311964548,1538,BC:6A:29:BE:2F:23,-66
1572311964562,10000192,6C:EC:EB:1F:F6:24,-81
1572311964585,1546,7C:66:9D:7B:2B:9F,-67
1572311964588,10000197,6C:EC:EB:1F:F6:76,-75
1572311964590,10000191,6C:EC:EB:1F:F6:65,-81
1572311964605,-693910624,4A:1B:D7:AE:37:7A,-85
1572311964614,10000198,6C:EC:EB:1F:FD:83,-78
1572311964621,0000,52:36:DB:64:3E:B9,-68
1572311964623,10000190,6C:EC:EB:1F:F6:26,-82
1572311964652,10000196,6C:EC:EB:1F:F4:74,-80
1572311964662,10000192,6C:EC:EB:1F:F6:24,-80
1572311964686,1546,7C:66:9D:7B:2B:9F,-63
1572311964691,10000197,6C:EC:EB:1F:F6:76,-75
1572311964694,10000191,6C:EC:EB:1F:F6:65,-79
1572311964712,10000199,6C:EC:EB:1F:F4:46,-77
1572311964723,10000198,6C:EC:EB:1F:FD:83,-79
1572311964727,10000190,6C:EC:EB:1F:F6:26,-88
1572311964729,1541,7C:66:9D:7B:29:FB,-86
1572311964744,1545,7C:66:9D:7B:2B:90,-88
1572311964755,10000196,6C:EC:EB:1F:F4:74,-77
1572311964758,1538,BC:6A:29:BE:2F:23,-67
1572311964817,10000199,6C:EC:EB:1F:F4:46,-77
1572311964828,10000198,6C:EC:EB:1F:FD:83,-80
1572311964838,10000190,6C:EC:EB:1F:F6:26,-86
1572311964862,10000196,6C:EC:EB:1F:F4:74,-76
1572311964868,1538,BC:6A:29:BE:2F:23,-62
1572311964871,10000192,6C:EC:EB:1F:F6:24,-80
1572311964896,0000,52:36:DB:64:3E:B9,-67
1572311964899,1546,7C:66:9D:7B:2B:9F,-64
1572311964903,10000191,6C:EC:EB:1F:F6:65,-82
1572311964906,10000197,6C:EC:EB:1F:F6:76,-76
1572311964924,10000199,6C:EC:EB:1F:F4:46,-79
1572311964970,1538,BC:6A:29:BE:2F:23,-62
1572311964973,10000196,6C:EC:EB:1F:F4:74,-83
1572311964976,10000192,6C:EC:EB:1F:F6:24,-78
1572311964979,-693910624,4A:1B:D7:AE:37:7A,-84
1572311965006,1546,7C:66:9D:7B:2B:9F,-68
1572311965008,10000191,6C:EC:EB:1F:F6:65,-82
1572311965012,10000197,6C:EC:EB:1F:F6:76,-72
1572311965026,10000199,6C:EC:EB:1F:F4:46,-84
1572311965035,10000190,6C:EC:EB:1F:F6:26,-87
1572311965072,1538,BC:6A:29:BE:2F:23,-66
1572311965076,10000192,6C:EC:EB:1F:F6:24,-75
1572311965079,10000196,6C:EC:EB:1F:F4:74,-81
1572311965110,1546,7C:66:9D:7B:2B:9F,-66
1572311965113,10000191,6C:EC:EB:1F:F6:65,-79
1572311965147,10000198,6C:EC:EB:1F:FD:83,-90
1572311965150,1541,7C:66:9D:7B:29:FB,-84
1572311965160,-693910624,4A:1B:D7:AE:37:7A,-85
1572311965165,0000,52:36:DB:64:3E:B9,-69
1572311965173,1538,BC:6A:29:BE:2F:23,-72
