1576465916850,1100,BC:6A:29:BE:31:57,-63
1576465916868,1105,7C:66:9D:7B:29:FA,-77
1576465916936,-461529426,35:D1:35:B1:5A:A3,-84
1576465916954,1100,BC:6A:29:BE:31:57,-60
1576465916961,1105,7C:66:9D:7B:29:FA,-86
1576465916983,0200,BC:6A:29:BE:2F:76,-89
1576465916996,1541,7C:66:9D:7B:29:FB,-83
1576465917025,0000,7A:19:96:83:1F:0D,-85
1576465917054,1100,BC:6A:29:BE:31:57,-62
1576465917057,0000,63:E5:EF:45:BD:C0,-87
1576465917067,18271,7C:66:9D:7B:2D:4A,-93
1576465917069,1105,7C:66:9D:7B:29:FA,-72
1576465917084,0000,42:70:A8:79:14:85,-70
1576465917100,1541,7C:66:9D:7B:29:FB,-82
1576465917114,10000195,6C:EC:EB:1F:F6:15,-92
1576465917149,-461529426,35:D1:35:B1:5A:A3,-86
1576465917154,1100,BC:6A:29:BE:31:57,-62
1576465917171,1105,7C:66:9D:7B:29:FA,-74
1576465917255,-461529426,35:D1:35:B1:5A:A3,-82
1576465917306,1541,7C:66:9D:7B:29:FB,-80
1576465917351,0000,53:5A:DC:07:69:2B,-91
1576465917371,0000,42:70:A8:79:14:85,-62
1576465917373,0000,6C:EC:EB:1F:F6:55,-97
1576465917387,1105,7C:66:9D:7B:29:FA,-77
1576465917402,1545,7C:66:9D:7B:2B:90,-83
1576465917421,1541,7C:66:9D:7B:29:FB,-89
1576465917472,1100,BC:6A:29:BE:31:57,-59
1576465917509,1545,7C:66:9D:7B:2B:90,-71
1576465917577,1100,BC:6A:29:BE:31:57,-61
1576465917622,1541,7C:66:9D:7B:29:FB,-86
1576465917625,0000,53:5A:DC:07:69:2B,-92
1576465917678,-461529426,35:D1:35:B1:5A:A3,-83
1576465917680,1100,BC:6A:29:BE:31:57,-77
1576465917707,1105,7C:66:9D:7B:29:FA,-71
1576465917779,-461529426,35:D1:35:B1:5A:A3,-83
1576465917788,1100,BC:6A:29:BE:31:57,-62
1576465917813,1105,7C:66:9D:7B:29:FA,-69
1576465917835,1541,7C:66:9D:7B:29:FB,-83
1576465917850,10000195,6C:EC:EB:1F:F6:15,-95
1576465917889,1100,BC:6A:29:BE:31:57,-66
1576465917894,10000193,6C:EC:EB:1F:F6:55,-87
1576465917896,0000,53:5A:DC:07:69:2B,-87
1576465917897,0000,42:70:A8:79:14:85,-64
1576465917913,1105,7C:66:9D:7B:29:FA,-70
1576465917992,1100,BC:6A:29:BE:31:57,-65
1576465918000,10000193,6C:EC:EB:1F:F6:55,-93
1576465918015,1105,7C:66:9D:7B:29:FA,-71
1576465918044,1541,7C:66:9D:7B:29:FB,-73
1576465918093,-461529426,35:D1:35:B1:5A:A3,-88
1576465918097,1100,BC:6A:29:BE:31:57,-64
1576465918120,1105,7C:66:9D:7B:29:FA,-72
1576465918170,0000,42:70:A8:79:14:85,-62
1576465918199,-461529426,35:D1:35:B1:5A:A3,-85
1576465918252,10000198,6C:EC:EB:1F:FD:83,-92
1576465918301,-461529426,35:D1:35:B1:5A:A3,-78
1576465918308,1100,BC:6A:29:BE:31:57,-60
1576465918337,1105,7C:66:9D:7B:29:FA,-64
1576465918408,-461529426,35:D1:35:B1:5A:A3,-82
1576465918442,1105,7C:66:9D:7B:29:FA,-69
1576465918447,1545,7C:66:9D:7B:2B:90,-76
1576465918450,0000,42:70:A8:79:14:85,-61
1576465918510,-461529426,35:D1:35:B1:5A:A3,-87
