1576206216278,10000190,6C:EC:EB:1F:F6:26,-84
1576206216307,10000196,6C:EC:EB:1F:F4:74,-85
1576206216327,0000,4E:1E:70:7A:C3:AD,-79
1576206216330,10000198,6C:EC:EB:1F:FD:83,-77
1576206216344,10000191,6C:EC:EB:1F:F6:65,-77
1576206216347,10000199,6C:EC:EB:1F:F4:46,-89
1576206216348,26941-9421,04:D5:41:07:44:38,-78
1576206216360,0000,43:F2:9D:F0:3C:55,-94
1576206216378,10000190,6C:EC:EB:1F:F6:26,-88
1576206216393,1538,BC:6A:29:BE:2F:23,-89
1576206216413,10000196,6C:EC:EB:1F:F4:74,-86
1576206216426,10000198,6C:EC:EB:1F:FD:83,-79
1576206216439,10000192,6C:EC:EB:1F:F6:24,-93
1576206216451,10000191,6C:EC:EB:1F:F6:65,-81
1576206216454,26941-9421,04:D5:41:07:44:38,-77
1576206216457,1545,7C:66:9D:7B:2B:90,-96
1576206216524,1541,7C:66:9D:7B:29:FB,-95
1576206216545,10000198,6C:EC:EB:1F:FD:83,-80
1576206216546,10000192,6C:EC:EB:1F:F6:24,-83
1576206216549,10000199,6C:EC:EB:1F:F4:46,-90
1576206216556,10000191,6C:EC:EB:1F:F6:65,-79
1576206216561,26941-9421,04:D5:41:07:44:38,-84
1576206216570,1546,7C:66:9D:7B:2B:9F,-83
1576206216588,0000,4E:1E:70:7A:C3:AD,-76
1576206216600,1538,BC:6A:29:BE:2F:23,-82
1576206216604,10000197,6C:EC:EB:1F:F6:76,-82
1576206216618,10000196,6C:EC:EB:1F:F4:74,-90
1576206216658,10000199,6C:EC:EB:1F:F4:46,-96
1576206216665,26941-9421,04:D5:41:07:44:38,-77
1576206216677,1546,7C:66:9D:7B:2B:9F,-92
1576206216698,10000190,6C:EC:EB:1F:F6:26,-89
1576206216727,10000196,6C:EC:EB:1F:F4:74,-88
1576206216732,10000198,6C:EC:EB:1F:FD:83,-87
1576206216764,10000191,6C:EC:EB:1F:F6:65,-86
1576206216767,10000199,6C:EC:EB:1F:F4:46,-92
1576206216775,26941-9421,04:D5:41:07:44:38,-75
1576206216777,1545,7C:66:9D:7B:2B:90,-92
1576206216786,1546,7C:66:9D:7B:2B:9F,-88
1576206216800,10000190,6C:EC:EB:1F:F6:26,-87
1576206216832,10000196,6C:EC:EB:1F:F4:74,-86
1576206216837,10000198,6C:EC:EB:1F:FD:83,-84
1576206216892,1546,7C:66:9D:7B:2B:9F,-89
1576206216901,0000,43:F2:9D:F0:3C:55,-87
1576206216907,1538,BC:6A:29:BE:2F:23,-88
1576206216909,10000190,6C:EC:EB:1F:F6:26,-92
1576206216937,10000196,6C:EC:EB:1F:F4:74,-81
