1578449471511,10000192,6C:EC:EB:1F:F6:24,-94
1578449471540,10000198,6C:EC:EB:1F:FD:83,-72
1578449471561,10000199,6C:EC:EB:1F:F4:46,-74
1578449471613,10000192,6C:EC:EB:1F:F6:24,-85
1578449471624,1545,7C:66:9D:7B:2B:90,-97
1578449471644,0000,7E:BA:77:77:B9:4F,-76
1578449471661,10000199,6C:EC:EB:1F:F4:46,-69
1578449471663,19847-7944,2A:A9:B1:59:FD:31,-76
1578449471664,0000,49:26:A3:50:C2:39,-82
1578449471680,10000197,6C:EC:EB:1F:F6:76,-87
1578449471694,1546,7C:66:9D:7B:2B:9F,-72
1578449471715,10000192,6C:EC:EB:1F:F6:24,-96
1578449471722,1545,7C:66:9D:7B:2B:90,-98
1578449471732,10000191,6C:EC:EB:1F:F6:65,-82
1578449471747,10000190,6C:EC:EB:1F:F6:26,-89
1578449471762,10000198,6C:EC:EB:1F:FD:83,-73
1578449471764,10000199,6C:EC:EB:1F:F4:46,-69
1578449471766,1538,BC:6A:29:BE:2F:23,-77
1578449471779,10000197,6C:EC:EB:1F:F6:76,-91
1578449471786,1546,7C:66:9D:7B:2B:9F,-79
1578449471814,0000,64:13:15:A0:68:C6,-82
1578449471828,10000192,6C:EC:EB:1F:F6:24,-92
1578449471831,0000,6B:9D:A3:93:F6:4E,-94
1578449471845,10000190,6C:EC:EB:1F:F6:26,-88
1578449471847,10000196,6C:EC:EB:1F:F4:74,-56
1578449471849,0000,46:B8:5E:F5:BB:80,-76
1578449471861,19847-7944,2A:A9:B1:59:FD:31,-72
1578449471872,1538,BC:6A:29:BE:2F:23,-82
1578449471879,10000197,6C:EC:EB:1F:F6:76,-77
1578449471888,1546,7C:66:9D:7B:2B:9F,-87
1578449471900,0000,7E:BA:77:77:B9:4F,-74
1578449471920,10000192,6C:EC:EB:1F:F6:24,-86
1578449471931,0000,49:26:A3:50:C2:39,-70
1578449471935,10000191,6C:EC:EB:1F:F6:65,-96
1578449471941,10000190,6C:EC:EB:1F:F6:26,-87
1578449471948,10000196,6C:EC:EB:1F:F4:74,-56
1578449471962,10000199,6C:EC:EB:1F:F4:46,-75
1578449471964,19847-7944,2A:A9:B1:59:FD:31,-76
1578449471970,10000198,6C:EC:EB:1F:FD:83,-81
1578449471979,1538,BC:6A:29:BE:2F:23,-78
1578449471984,10000197,6C:EC:EB:1F:F6:76,-76
1578449471987,1541,7C:66:9D:7B:29:FB,-92
1578449471995,1546,7C:66:9D:7B:2B:9F,-76
1578449472021,10000192,6C:EC:EB:1F:F6:24,-85
1578449472023,0000,52:FC:27:CB:1A:CD,-85
1578449472036,10000191,6C:EC:EB:1F:F6:65,-77
