1578445780845,1105,7C:66:9D:7B:29:FA,-86
1578445780846,1100,BC:6A:29:BE:31:57,-68
1578445780864,1545,7C:66:9D:7B:2B:90,-77
1578445780917,0200,BC:6A:29:BE:2F:76,-86
1578445780963,1545,7C:66:9D:7B:2B:90,-74
1578445780987,10000193,6C:EC:EB:1F:F6:55,-89
1578445780999,1541,7C:66:9D:7B:29:FB,-78
1578445781048,1105,7C:66:9D:7B:29:FA,-80
1578445781056,1100,BC:6A:29:BE:31:57,-71
1578445781071,1545,7C:66:9D:7B:2B:90,-74
1578445781086,10000193,6C:EC:EB:1F:F6:55,-89
1578445781103,1541,7C:66:9D:7B:29:FB,-73
1578445781130,0200,BC:6A:29:BE:2F:76,-90
1578445781181,1545,7C:66:9D:7B:2B:90,-84
1578445781190,10000193,6C:EC:EB:1F:F6:55,-89
1578445781204,1541,7C:66:9D:7B:29:FB,-75
1578445781237,0200,BC:6A:29:BE:2F:76,-95
1578445781241,10000190,6C:EC:EB:1F:F6:26,-95
1578445781263,1105,7C:66:9D:7B:29:FA,-75
1578445781268,1100,BC:6A:29:BE:31:57,-64
1578445781283,1545,7C:66:9D:7B:2B:90,-74
1578445781309,1541,7C:66:9D:7B:29:FB,-81
1578445781337,0200,BC:6A:29:BE:2F:76,-87
1578445781367,1105,7C:66:9D:7B:29:FA,-78
1578445781377,1100,BC:6A:29:BE:31:57,-66
1578445781398,1545,7C:66:9D:7B:2B:90,-72
1578445781415,1541,7C:66:9D:7B:29:FB,-86
1578445781439,0200,BC:6A:29:BE:2F:76,-82
1578445781473,1105,7C:66:9D:7B:29:FA,-76
1578445781481,1100,BC:6A:29:BE:31:57,-66
1578445781497,1545,7C:66:9D:7B:2B:90,-72
1578445781520,1541,7C:66:9D:7B:29:FB,-77
1578445781544,0200,BC:6A:29:BE:2F:76,-89
1578445781579,1105,7C:66:9D:7B:29:FA,-82
1578445781590,1100,BC:6A:29:BE:31:57,-67
1578445781598,1545,7C:66:9D:7B:2B:90,-81
1578445781620,1541,7C:66:9D:7B:29:FB,-77
1578445781658,10000190,6C:EC:EB:1F:F6:26,-97
1578445781694,1100,BC:6A:29:BE:31:57,-66
1578445781699,1545,7C:66:9D:7B:2B:90,-78
1578445781725,1541,7C:66:9D:7B:29:FB,-76
1578445781761,10000190,6C:EC:EB:1F:F6:26,-97
1578445781793,1105,7C:66:9D:7B:29:FA,-68
1578445781794,1100,BC:6A:29:BE:31:57,-67
1578445781809,1545,7C:66:9D:7B:2B:90,-82
1578445781829,1541,7C:66:9D:7B:29:FB,-77
1578445781858,0200,BC:6A:29:BE:2F:76,-84
1578445781872,10000197,6C:EC:EB:1F:F6:76,-98
1578445781902,1105,7C:66:9D:7B:29:FA,-61
1578445781904,1100,BC:6A:29:BE:31:57,-69
1578445781906,10000192,6C:EC:EB:1F:F6:24,-96
1578445781931,1541,7C:66:9D:7B:29:FB,-74
1578445781948,1538,BC:6A:29:BE:2F:23,-97
1578445782001,1105,7C:66:9D:7B:29:FA,-60
1578445782008,1100,BC:6A:29:BE:31:57,-68
1578445782011,10000192,6C:EC:EB:1F:F6:24,-100
1578445782019,10000193,6C:EC:EB:1F:F6:55,-99
1578445782021,1545,7C:66:9D:7B:2B:90,-80
1578445782034,1541,7C:66:9D:7B:29:FB,-75
1578445782101,1105,7C:66:9D:7B:29:FA,-60
1578445782136,1541,7C:66:9D:7B:29:FB,-76
1578445782151,1538,BC:6A:29:BE:2F:23,-96
1578445782188,10000190,6C:EC:EB:1F:F6:26,-100
1578445782211,1105,7C:66:9D:7B:29:FA,-61
1578445782244,1541,7C:66:9D:7B:29:FB,-75
1578445782283,10000197,6C:EC:EB:1F:F6:76,-97
1578445782317,1100,BC:6A:29:BE:31:57,-68
1578445782318,10000198,6C:EC:EB:1F:FD:83,-96
1578445782347,1541,7C:66:9D:7B:29:FB,-76
1578445782363,1538,BC:6A:29:BE:2F:23,-94
1578445782537,1105,7C:66:9D:7B:29:FA,-65
1578445782553,1541,7C:66:9D:7B:29:FB,-75
1578445782631,1100,BC:6A:29:BE:31:57,-68
1578445782645,10000192,6C:EC:EB:1F:F6:24,-99
1578445782659,1541,7C:66:9D:7B:29:FB,-78
1578445782736,1100,BC:6A:29:BE:31:57,-68
1578445782741,1105,7C:66:9D:7B:29:FA,-65
1578445782766,1541,7C:66:9D:7B:29:FB,-76
1578445782818,10000197,6C:EC:EB:1F:F6:76,-95
1578445782873,1541,7C:66:9D:7B:29:FB,-77
1578445782948,1100,BC:6A:29:BE:31:57,-68
1578445782982,1541,7C:66:9D:7B:29:FB,-77
1578445783047,1100,BC:6A:29:BE:31:57,-68
1578445783156,1100,BC:6A:29:BE:31:57,-67
1578445783161,1105,7C:66:9D:7B:29:FA,-67
1578445783191,1541,7C:66:9D:7B:29:FB,-78
1578445783258,1100,BC:6A:29:BE:31:57,-67
1578445783265,1105,7C:66:9D:7B:29:FA,-65
1578445783292,1541,7C:66:9D:7B:29:FB,-76
1578445783334,10000197,6C:EC:EB:1F:F6:76,-96
