time,uuid,mac,rssi
1576203533722,-20593-26177,06:10:D0:B4:CF:90,-85
1576203533758,0200,BC:6A:29:BE:2F:76,-86
1576203533770,1545,7C:66:9D:7B:2B:90,-80
1576203533785,0000,79:BD:1B:3D:CB:A7,-69
1576203533811,10000193,6C:EC:EB:1F:F6:55,-97
1576203533835,1100,BC:6A:29:BE:31:57,-57
1576203533859,0200,BC:6A:29:BE:2F:76,-86
1576203533879,1545,7C:66:9D:7B:2B:90,-89
1576203533883,1105,7C:66:9D:7B:29:FA,-79
1576203533923,1100,BC:6A:29:BE:31:57,-62
1576203533933,-20593-26177,06:10:D0:B4:CF:90,-91
1576203533961,0000,BC:6A:29:BE:2F:76,-88
1576203533997,1541,7C:66:9D:7B:29:FB,-88
1576203534033,1100,BC:6A:29:BE:31:57,-60
1576203534053,0000,79:BD:1B:3D:CB:A7,-68
1576203534082,1545,7C:66:9D:7B:2B:90,-84
1576203534100,1541,7C:66:9D:7B:29:FB,-83
1576203534138,1100,BC:6A:29:BE:31:57,-58
1576203534139,-20593-26177,06:10:D0:B4:CF:90,-94
1576203534192,1545,7C:66:9D:7B:2B:90,-88
1576203534207,1541,7C:66:9D:7B:29:FB,-86
1576203534242,-20593-26177,06:10:D0:B4:CF:90,-92
1576203534292,1545,7C:66:9D:7B:2B:90,-80
1576203534303,1105,7C:66:9D:7B:29:FA,-73
1576203534312,1541,7C:66:9D:7B:29:FB,-84
1576203534341,1538,BC:6A:29:BE:2F:23,-98
1576203534355,1100,BC:6A:29:BE:31:57,-63
1576203534405,1105,7C:66:9D:7B:29:FA,-73
1576203534418,1541,7C:66:9D:7B:29:FB,-80
1576203534426,10000198,6C:EC:EB:1F:FD:83,-93
1576203534500,1545,7C:66:9D:7B:2B:90,-82
1576203534528,1541,7C:66:9D:7B:29:FB,-81
1576203534534,10000198,6C:EC:EB:1F:FD:83,-92
1576203534562,1100,BC:6A:29:BE:31:57,-58
1576203534598,0000,79:BD:1B:3D:CB:A7,-65
1576203534602,1545,7C:66:9D:7B:2B:90,-73
1576203534619,1105,7C:66:9D:7B:29:FA,-81
1576203534629,1541,7C:66:9D:7B:29:FB,-80
1576203534673,1100,BC:6A:29:BE:31:57,-55
1576203534707,0200,BC:6A:29:BE:2F:76,-98
1576203534709,1545,7C:66:9D:7B:2B:90,-72
1576203534734,1541,7C:66:9D:7B:29:FB,-78
1576203534762,-20593-26177,06:10:D0:B4:CF:90,-84
1576203534777,1100,BC:6A:29:BE:31:57,-64
1576203534825,1105,7C:66:9D:7B:29:FA,-69
1576203534871,0000,79:BD:1B:3D:CB:A7,-72
1576203534881,1100,BC:6A:29:BE:31:57,-62
1576203534983,1100,BC:6A:29:BE:31:57,-57
1576203535023,0200,BC:6A:29:BE:2F:76,-90
1576203535045,1545,7C:66:9D:7B:2B:90,-77
1576203535047,1105,7C:66:9D:7B:29:FA,-74
1576203535072,10000190,6C:EC:EB:1F:F6:26,-97
1576203535075,-20593-26177,06:10:D0:B4:CF:90,-89
1576203535149,0000,79:BD:1B:3D:CB:A7,-64
1576203535163,1541,7C:66:9D:7B:29:FB,-80
1576203535176,-20593-26177,06:10:D0:B4:CF:90,-89
1576203535189,1100,BC:6A:29:BE:31:57,-64
1576203535244,1545,7C:66:9D:7B:2B:90,-72
1576203535246,1105,7C:66:9D:7B:29:FA,-68
1576203535268,1541,7C:66:9D:7B:29:FB,-80
1576203535292,1100,BC:6A:29:BE:31:57,-64
1576203535348,1545,7C:66:9D:7B:2B:90,-71
1576203535350,1105,7C:66:9D:7B:29:FA,-68
1576203535377,1541,7C:66:9D:7B:29:FB,-80
1576203535385,-20593-26177,06:10:D0:B4:CF:90,-87
1576203535398,1100,BC:6A:29:BE:31:57,-62
1576203535454,1105,7C:66:9D:7B:29:FA,-68
1576203535456,1545,7C:66:9D:7B:2B:90,-73
1576203535503,1100,BC:6A:29:BE:31:57,-60
1576203535556,1105,7C:66:9D:7B:29:FA,-71
1576203535665,1545,7C:66:9D:7B:2B:90,-77
1576203535692,1541,7C:66:9D:7B:29:FB,-83
1576203535698,0000,79:BD:1B:3D:CB:A7,-58
1576203535714,1100,BC:6A:29:BE:31:57,-58
1576203535763,0000,4B:82:73:35:4F:4F,-97
1576203535765,1105,7C:66:9D:7B:29:FA,-69
1576203535798,1541,7C:66:9D:7B:29:FB,-83
1576203535800,-20593-26177,06:10:D0:B4:CF:90,-88
1576203535873,1545,7C:66:9D:7B:2B:90,-72
1576203535907,1541,7C:66:9D:7B:29:FB,-80
1576203535924,10000193,6C:EC:EB:1F:F6:55,-100
1576203536006,-20593-26177,06:10:D0:B4:CF:90,-98
1576203536016,1541,7C:66:9D:7B:29:FB,-82
1576203536024,10000193,6C:EC:EB:1F:F6:55,-94
1576203536029,10000190,6C:EC:EB:1F:F6:26,-93
1576203536078,1545,7C:66:9D:7B:2B:90,-82
1576203536123,1541,7C:66:9D:7B:29:FB,-85
1576203536131,1100,BC:6A:29:BE:31:57,-65
1576203536217,-20593-26177,06:10:D0:B4:CF:90,-95
1576203536235,1100,BC:6A:29:BE:31:57,-64
1576203536252,0000,79:BD:1B:3D:CB:A7,-67
1576203536284,1545,7C:66:9D:7B:2B:90,-80
1576203536332,1541,7C:66:9D:7B:29:FB,-77
1576203536338,1100,BC:6A:29:BE:31:57,-62
1576203536386,1545,7C:66:9D:7B:2B:90,-75
1576203536423,-20593-26177,06:10:D0:B4:CF:90,-92
1576203536443,1100,BC:6A:29:BE:31:57,-64
1576203536526,-20593-26177,06:10:D0:B4:CF:90,-94
