time,uuid,mac,rssi
1576204167103,18271,7C:66:9D:7B:2D:4A,-73
1576204167166,200,BC:6A:29:BE:2F:76,-75
1576204167208,18271,7C:66:9D:7B:2D:4A,-62
1576204167268,200,BC:6A:29:BE:2F:76,-72
1576204167277,1105,7C:66:9D:7B:29:FA,-75
1576204167309,18271,7C:66:9D:7B:2D:4A,-55
1576204167368,200,BC:6A:29:BE:2F:76,-77
1576204167409,18271,7C:66:9D:7B:2D:4A,-56
1576204167476,200,BC:6A:29:BE:2F:76,-80
1576204167514,18271,7C:66:9D:7B:2D:4A,-66
1576204167582,200,BC:6A:29:BE:2F:76,-84
1576204167618,18271,7C:66:9D:7B:2D:4A,-69
1576204167665,0,79:BD:1B:3D:CB:A7,-73
1576204167683,200,BC:6A:29:BE:2F:76,-82
1576204167704,1105,7C:66:9D:7B:29:FA,-85
1576204167719,18271,7C:66:9D:7B:2D:4A,-61
1576204167782,200,BC:6A:29:BE:2F:76,-87
1576204167892,200,BC:6A:29:BE:2F:76,-92
1576204167919,1105,7C:66:9D:7B:29:FA,-82
1576204167994,200,BC:6A:29:BE:2F:76,-88
1576204168020,1105,7C:66:9D:7B:29:FA,-82
1576204168042,18271,7C:66:9D:7B:2D:4A,-70
1576204168096,200,BC:6A:29:BE:2F:76,-82
1576204168129,1105,7C:66:9D:7B:29:FA,-85
1576204168146,18271,7C:66:9D:7B:2D:4A,-70
1576204168201,200,BC:6A:29:BE:2F:76,-76
1576204168239,1105,7C:66:9D:7B:29:FA,-90
1576204168339,1105,7C:66:9D:7B:29:FA,-86
1576204168410,200,BC:6A:29:BE:2F:76,-77
1576204168448,1105,7C:66:9D:7B:29:FA,-80
1576204168480,0,79:BD:1B:3D:CB:A7,-67
1576204168511,200,BC:6A:29:BE:2F:76,-71
1576204168542,1100,BC:6A:29:BE:31:57,-94
1576204168557,1105,7C:66:9D:7B:29:FA,-86
1576204168561,18271,7C:66:9D:7B:2D:4A,-62
1576204168615,200,BC:6A:29:BE:2F:76,-72
1576204168664,1105,7C:66:9D:7B:29:FA,-84
1576204168668,18271,7C:66:9D:7B:2D:4A,-71
1576204168723,200,BC:6A:29:BE:2F:76,-68
1576204168765,1105,7C:66:9D:7B:29:FA,-81
1576204168975,1105,7C:66:9D:7B:29:FA,-77
1576204169035,0,79:BD:1B:3D:CB:A7,-63
1576204169041,200,BC:6A:29:BE:2F:76,-70
1576204169085,1105,7C:66:9D:7B:29:FA,-76
1576204169089,18271,7C:66:9D:7B:2D:4A,-72
1576204169192,18271,7C:66:9D:7B:2D:4A,-71
1576204169292,18271,7C:66:9D:7B:2D:4A,-76
1576204169393,18271,7C:66:9D:7B:2D:4A,-69
1576204169499,18271,7C:66:9D:7B:2D:4A,-72
1576204169565,200,BC:6A:29:BE:2F:76,-71
1576204169675,200,BC:6A:29:BE:2F:76,-71
1576204169711,18271,7C:66:9D:7B:2D:4A,-74
1576204169724,1105,7C:66:9D:7B:29:FA,-77
1576204169783,200,BC:6A:29:BE:2F:76,-71
1576204169817,18271,7C:66:9D:7B:2D:4A,-73
1576204169888,200,BC:6A:29:BE:2F:76,-71
