error_distance,point_reference_tag
1.0002081797822309,5
1.0070820449491327,6
1.0077571805118368,6
1.0090582719622145,7
1.0104123579212545,5
1.0128146394308353,7
1.0179448204730592,4
1.018270384688085,5
1.0185871978655139,5
1.0218526532227565,3
1.0233045210813694,5
1.0269619994076657,5
1.0304390312785832,5
1.0346914016580835,3
1.0347461114265843,5
1.0354138179199148,2
1.0370589372134227,6
1.0382685114292982,8
1.0383119115047255,5
1.0399267183900285,5
1.0441049657550434,6
1.0441070455424593,5
1.0465581855082071,7
1.0492690007860155,5
1.0496262907218799,5
1.049666224479482,6
1.0537291376409756,4
1.0572530421958868,1
1.0580376556493936,5
1.0581198435084225,7
1.0586076341088508,3
1.0645640144864257,4
1.0647906132493008,1
1.064921473876051,5
1.073703754973052,7
1.074997874176861,5
1.0770531462700397,6
1.0803239866273744,8
1.0821314075683517,7
1.082524845802236,5
1.0864128066582242,5
1.0874120696122829,1
1.0890340387150208,5
1.090890586652631,5
1.0915425479731664,5
1.0917990909157116,2
1.0925595175057945,5
1.0927315568449336,5
1.094274604931826,4
1.0958260525062555,7
1.095940898907898,4
1.0959805164564014,5
1.097066382341826,4
1.0973149933583668,5
1.098146215302298,5
1.0993534463756272,5
1.100579515809652,5
1.101314661260167,5
1.1076971977437267,5
1.1134238912584078,5
1.115135689620398,5
1.115747701102512,5
1.1193178754358615,5
1.1203652932787418,4
1.1204662704972976,5
1.1263882330520691,7
1.1306325041866654,4
1.1319689076344315,4
1.1331123538465224,8
1.1336021135737555,4
1.1347225242862897,7
1.1387573312328119,7
1.1423665642742815,6
1.145337759432684,5
1.145817679691069,5
1.1463494628783375,4
1.1468376431568816,5
1.1488728392268506,7
1.1518033218821944,8
1.1521573048684852,4
1.1555499571737486,5
1.1590056790681373,4
1.171597039247702,6
1.173552486978565,4
1.1767421623710081,3
1.177209200128324,6
1.1804521732056743,2
1.1806423550551568,7
1.1829669186160754,7
1.1855620410296805,6
1.1876622606618312,7
1.1907861767673107,7
1.1967107497724614,5
1.1987799242100994,4
1.2005468352135917,7
1.2099273427303614,4
1.2103314466690627,6
1.2118513372748023,7
1.2205914102715054,5
1.2213386530018695,6
1.2275977956537092,5
1.2276714387935572,5
1.2313148808972176,7
1.2340361147791736,4
1.2344813362882334,6
1.2364516098557967,4
1.245847044084752,4
1.2480671199671005,5
1.2502503663171376,5
1.2535153480334584,4
1.2778920883497416,6
1.2968821284630405,6
1.3024178471289338,3
1.3100853139354727,1
1.318297601809447,8
1.334007262597266,1
1.3343646370690248,5
1.3377571139151456,2
1.3378159082419467,5
1.338279316969023,6
1.3399387545083905,3
1.3405938236265755,2
1.3411946941854551,5
1.3452281853601724,8
1.3459367230359012,5
1.346101038760944,4
1.3499891504631516,2
1.3522991275618952,5
1.3819371901820103,5
1.3833792088143313,5
1.3932065987781463,6
1.3949132963267428,3
1.4027018222529495,5
1.4098062408362346,3
1.4103054639600967,5
1.413981050924117,7
1.4147676285630124,5
1.4390813219500809,5
1.4414140326757785,5
1.4458308326639973,5
1.4464087367695202,5
1.447964605329765,1
1.4497746076596716,6
1.4579704723471127,7
1.460586276185362,8
