time,uuid,mac,rssi
1577757665972,10000192,6C:EC:EB:1F:F6:24,-69
1577757665975,10000190,6C:EC:EB:1F:F6:26,-69
1577757665992,1541,7C:66:9D:7B:29:FB,-89
1577757665995,1546,7C:66:9D:7B:2B:9F,-84
1577757665999,10000198,6C:EC:EB:1F:FD:83,-73
1577757666009,10000199,6C:EC:EB:1F:F4:46,-83
1577757666011,1538,BC:6A:29:BE:2F:23,-72
1577757666026,0000,65:8B:B4:ED:35:3B,-72
1577757666029,10000193,6C:EC:EB:1F:F6:55,-90
1577757666045,1545,7C:66:9D:7B:2B:90,-78
1577757666047,10000195,6C:EC:EB:1F:F6:15,-82
1577757666067,10000197,6C:EC:EB:1F:F6:76,-87
1577757666078,10000191,6C:EC:EB:1F:F6:65,-52
1577757666096,10000190,6C:EC:EB:1F:F6:26,-63
1577757666097,1541,7C:66:9D:7B:29:FB,-80
1577757666098,10000198,6C:EC:EB:1F:FD:83,-77
1577757666098,1546,7C:66:9D:7B:2B:9F,-84
1577757666106,1538,BC:6A:29:BE:2F:23,-66
1577757666116,10000196,6C:EC:EB:1F:F4:74,-83
1577757666117,0000,47:83:E5:48:D8:F8,-51
1577757666128,10000193,6C:EC:EB:1F:F6:55,-91
1577757666134,1545,7C:66:9D:7B:2B:90,-74
1577757666174,0000,61:31:9C:13:27:4F,-86
1577757666196,10000192,6C:EC:EB:1F:F6:24,-74
1577757666199,10000190,6C:EC:EB:1F:F6:26,-67
1577757666200,10000199,6C:EC:EB:1F:F4:46,-88
1577757666207,1538,BC:6A:29:BE:2F:23,-64
1577757666225,10000196,6C:EC:EB:1F:F4:74,-83
1577757666284,10000197,6C:EC:EB:1F:F6:76,-85
1577757666286,10000191,6C:EC:EB:1F:F6:65,-50
1577757666289,19472-32447,3E:42:0B:02:F4:DF,-98
1577757666300,0000,65:8B:B4:ED:35:3B,-57
1577757666302,10000190,6C:EC:EB:1F:F6:26,-66
1577757666303,1546,7C:66:9D:7B:2B:9F,-84
1577757666305,10000199,6C:EC:EB:1F:F4:46,-83
1577757666309,10000198,6C:EC:EB:1F:FD:83,-69
1577757666315,1538,BC:6A:29:BE:2F:23,-62
1577757666324,10000196,6C:EC:EB:1F:F4:74,-91
1577757666347,0000,75:F5:9A:36:AB:72,-70
1577757666363,10000195,6C:EC:EB:1F:F6:15,-84
1577757666389,10000192,6C:EC:EB:1F:F6:24,-81
1577757666392,10000197,6C:EC:EB:1F:F6:76,-74
1577757666396,19472-32447,3E:42:0B:02:F4:DF,-93
1577757666399,1541,7C:66:9D:7B:29:FB,-77
1577757666403,10000190,6C:EC:EB:1F:F6:26,-66
1577757666421,1538,BC:6A:29:BE:2F:23,-63
1577757666433,10000196,6C:EC:EB:1F:F4:74,-83
1577757666445,0000,61:31:9C:13:27:4F,-83
1577757666448,1100,BC:6A:29:BE:31:57,-92
1577757666464,1545,7C:66:9D:7B:2B:90,-78
1577757666466,10000195,6C:EC:EB:1F:F6:15,-88
1577757666502,10000191,6C:EC:EB:1F:F6:65,-49
1577757666504,1546,7C:66:9D:7B:2B:9F,-79
1577757666506,1541,7C:66:9D:7B:29:FB,-77
1577757666509,10000190,6C:EC:EB:1F:F6:26,-69
1577757666514,10000198,6C:EC:EB:1F:FD:83,-71
1577757666534,10000196,6C:EC:EB:1F:F4:74,-83
1577757666566,0000,65:8B:B4:ED:35:3B,-62
1577757666602,10000197,6C:EC:EB:1F:F6:76,-71
1577757666610,10000190,6C:EC:EB:1F:F6:26,-70
1577757666613,1546,7C:66:9D:7B:2B:9F,-80
1577757666617,10000198,6C:EC:EB:1F:FD:83,-66
1577757666620,0000,75:F5:9A:36:AB:72,-71
1577757666622,10000199,6C:EC:EB:1F:F4:46,-82
1577757666627,1538,BC:6A:29:BE:2F:23,-66
1577757666637,10000196,6C:EC:EB:1F:F4:74,-84
1577757666668,10000195,6C:EC:EB:1F:F6:15,-93
1577757666705,10000197,6C:EC:EB:1F:F6:76,-72
1577757666708,10000191,6C:EC:EB:1F:F6:65,-51
1577757666715,10000190,6C:EC:EB:1F:F6:26,-69
1577757666716,19472-32447,3E:42:0B:02:F4:DF,-96
1577757666718,1541,7C:66:9D:7B:29:FB,-76
1577757666728,10000198,6C:EC:EB:1F:FD:83,-69
1577757666731,10000199,6C:EC:EB:1F:F4:46,-83
1577757666734,1538,BC:6A:29:BE:2F:23,-65
1577757666740,10000196,6C:EC:EB:1F:F4:74,-86
1577757666750,282851913,CA:A9:82:32:2D:68,-84
1577757666770,1545,7C:66:9D:7B:2B:90,-80
1577757666772,1100,BC:6A:29:BE:31:57,-90
1577757666818,19472-32447,3E:42:0B:02:F4:DF,-93
1577757666824,10000190,6C:EC:EB:1F:F6:26,-67
1577757666827,1541,7C:66:9D:7B:29:FB,-76
1577757666831,10000199,6C:EC:EB:1F:F4:46,-87
1577757666837,0000,65:8B:B4:ED:35:3B,-63
1577757666843,1538,BC:6A:29:BE:2F:23,-64
1577757666847,10000196,6C:EC:EB:1F:F4:74,-82
1577757666875,1100,BC:6A:29:BE:31:57,-92
1577757666879,10000195,6C:EC:EB:1F:F6:15,-91
1577757666897,0000,75:F5:9A:36:AB:72,-75
1577757666912,10000197,6C:EC:EB:1F:F6:76,-71
1577757666920,19472-32447,3E:42:0B:02:F4:DF,-94
1577757666925,10000190,6C:EC:EB:1F:F6:26,-67
1577757666927,1546,7C:66:9D:7B:2B:9F,-78
1577757666941,10000198,6C:EC:EB:1F:FD:83,-64
1577757666952,1538,BC:6A:29:BE:2F:23,-66
1577757666956,10000196,6C:EC:EB:1F:F4:74,-82
1577757666976,1545,7C:66:9D:7B:2B:90,-80
1577757666987,10000195,6C:EC:EB:1F:F6:15,-92
1577757667000,0000,61:31:9C:13:27:4F,-85
1577757667017,10000197,6C:EC:EB:1F:F6:76,-76
1577757667022,10000191,6C:EC:EB:1F:F6:65,-48
1577757667028,10000190,6C:EC:EB:1F:F6:26,-72
1577757667038,10000199,6C:EC:EB:1F:F4:46,-83
1577757667041,1541,7C:66:9D:7B:29:FB,-76
1577757667046,10000198,6C:EC:EB:1F:FD:83,-66
1577757667057,10000196,6C:EC:EB:1F:F4:74,-82
1577757667060,1538,BC:6A:29:BE:2F:23,-64
1577757667082,1545,7C:66:9D:7B:2B:90,-80
1577757667090,10000195,6C:EC:EB:1F:F6:15,-91
1577757667110,0000,65:8B:B4:ED:35:3B,-61
1577757667123,10000197,6C:EC:EB:1F:F6:76,-71
1577757667130,10000191,6C:EC:EB:1F:F6:65,-50
1577757667132,10000192,6C:EC:EB:1F:F6:24,-89
1577757667134,19472-32447,3E:42:0B:02:F4:DF,-96
1577757667138,10000190,6C:EC:EB:1F:F6:26,-68
1577757667142,1541,7C:66:9D:7B:29:FB,-76
1577757667152,10000198,6C:EC:EB:1F:FD:83,-64
1577757667167,10000196,6C:EC:EB:1F:F4:74,-80
1577757667169,1538,BC:6A:29:BE:2F:23,-64
1577757667189,1545,7C:66:9D:7B:2B:90,-83
1577757667206,0000,47:83:E5:48:D8:F8,-49
1577757667226,10000197,6C:EC:EB:1F:F6:76,-72
1577757667237,10000191,6C:EC:EB:1F:F6:65,-49
1577757667240,10000190,6C:EC:EB:1F:F6:26,-68
1577757667244,1541,7C:66:9D:7B:29:FB,-76
1577757667249,1546,7C:66:9D:7B:2B:9F,-81
1577757667259,10000198,6C:EC:EB:1F:FD:83,-64
1577757667272,10000196,6C:EC:EB:1F:F4:74,-79
1577757667292,1545,7C:66:9D:7B:2B:90,-82
1577757667329,10000197,6C:EC:EB:1F:F6:76,-74
1577757667344,19472-32447,3E:42:0B:02:F4:DF,-94
1577757667346,10000191,6C:EC:EB:1F:F6:65,-48
1577757667356,1546,7C:66:9D:7B:2B:9F,-82
1577757667360,10000198,6C:EC:EB:1F:FD:83,-65
1577757667373,1538,BC:6A:29:BE:2F:23,-65
1577757667380,10000196,6C:EC:EB:1F:F4:74,-82
1577757667382,0000,65:8B:B4:ED:35:3B,-62
1577757667395,1545,7C:66:9D:7B:2B:90,-82
1577757667405,10000195,6C:EC:EB:1F:F6:15,-92
1577757667432,10000197,6C:EC:EB:1F:F6:76,-75
1577757667448,10000191,6C:EC:EB:1F:F6:65,-49
1577757667454,0000,75:F5:9A:36:AB:72,-82
1577757667456,1541,7C:66:9D:7B:29:FB,-76
1577757667458,1546,7C:66:9D:7B:2B:9F,-81
1577757667459,10000190,6C:EC:EB:1F:F6:26,-68
1577757667481,1538,BC:6A:29:BE:2F:23,-65
1577757667482,0000,47:83:E5:48:D8:F8,-49
1577757667502,1545,7C:66:9D:7B:2B:90,-82
1577757667539,10000197,6C:EC:EB:1F:F6:76,-74
1577757667557,10000192,6C:EC:EB:1F:F6:24,-86
1577757667560,1541,7C:66:9D:7B:29:FB,-76
1577757667570,10000190,6C:EC:EB:1F:F6:26,-70
1577757667577,10000198,6C:EC:EB:1F:FD:83,-66
1577757667586,1538,BC:6A:29:BE:2F:23,-66
1577757667603,1545,7C:66:9D:7B:2B:90,-82
1577757667641,10000197,6C:EC:EB:1F:F6:76,-72
1577757667660,0000,65:8B:B4:ED:35:3B,-61
1577757667663,1541,7C:66:9D:7B:29:FB,-77
1577757667671,10000190,6C:EC:EB:1F:F6:26,-71
1577757667677,10000198,6C:EC:EB:1F:FD:83,-67
1577757667694,1538,BC:6A:29:BE:2F:23,-65
1577757667720,10000195,6C:EC:EB:1F:F6:15,-91
1577757667753,0000,47:83:E5:48:D8:F8,-48
1577757667777,10000190,6C:EC:EB:1F:F6:26,-70
1577757667780,10000198,6C:EC:EB:1F:FD:83,-64
1577757667796,10000196,6C:EC:EB:1F:F4:74,-80
1577757667799,1538,BC:6A:29:BE:2F:23,-65
1577757667828,0000,61:31:9C:13:27:4F,-88
1577757667872,10000192,6C:EC:EB:1F:F6:24,-85
1577757667885,10000190,6C:EC:EB:1F:F6:26,-67
1577757667887,10000198,6C:EC:EB:1F:FD:83,-64
1577757667901,10000196,6C:EC:EB:1F:F4:74,-82
1577757667930,0000,65:8B:B4:ED:35:3B,-63
1577757667958,10000197,6C:EC:EB:1F:F6:76,-76
1577757667975,10000191,6C:EC:EB:1F:F6:65,-50
1577757667988,10000198,6C:EC:EB:1F:FD:83,-64
1577757668001,10000196,6C:EC:EB:1F:F4:74,-83
1577757668016,1538,BC:6A:29:BE:2F:23,-64
1577757668024,0000,75:F5:9A:36:AB:72,-82
1577757668028,0000,47:83:E5:48:D8:F8,-50
1577757668060,10000197,6C:EC:EB:1F:F6:76,-77
1577757668087,10000199,6C:EC:EB:1F:F4:46,-84
1577757668091,1541,7C:66:9D:7B:29:FB,-76
1577757668095,10000198,6C:EC:EB:1F:FD:83,-65
1577757668097,10000190,6C:EC:EB:1F:F6:26,-70
1577757668099,0000,61:31:9C:13:27:4F,-90
1577757668110,10000196,6C:EC:EB:1F:F4:74,-83
1577757668127,1545,7C:66:9D:7B:2B:90,-82
1577757668146,1100,BC:6A:29:BE:31:57,-93
1577757668160,10000197,6C:EC:EB:1F:F6:76,-75
1577757668187,10000199,6C:EC:EB:1F:F4:46,-84
1577757668195,10000191,6C:EC:EB:1F:F6:65,-50
1577757668228,10000196,6C:EC:EB:1F:F4:74,-80
1577757668231,1538,BC:6A:29:BE:2F:23,-65
1577757668234,1545,7C:66:9D:7B:2B:90,-82
1577757668264,10000197,6C:EC:EB:1F:F6:76,-76
1577757668292,10000199,6C:EC:EB:1F:F4:46,-87
1577757668298,0000,47:83:E5:48:D8:F8,-50
1577757668318,10000196,6C:EC:EB:1F:F4:74,-80
1577757668338,1538,BC:6A:29:BE:2F:23,-64
1577757668369,10000197,6C:EC:EB:1F:F6:76,-75
1577757668413,10000190,6C:EC:EB:1F:F6:26,-70
1577757668419,10000196,6C:EC:EB:1F:F4:74,-82
1577757668442,10000195,6C:EC:EB:1F:F6:15,-89
1577757668450,1538,BC:6A:29:BE:2F:23,-64
1577757668470,0000,65:8B:B4:ED:35:3B,-62
1577757668472,10000197,6C:EC:EB:1F:F6:76,-76
1577757668502,10000199,6C:EC:EB:1F:F4:46,-84
1577757668507,10000191,6C:EC:EB:1F:F6:65,-48
1577757668513,1546,7C:66:9D:7B:2B:9F,-80
1577757668518,10000198,6C:EC:EB:1F:FD:83,-66
1577757668521,10000196,6C:EC:EB:1F:F4:74,-84
1577757668543,10000195,6C:EC:EB:1F:F6:15,-92
1577757668549,1538,BC:6A:29:BE:2F:23,-65
1577757668572,0000,47:83:E5:48:D8:F8,-51
1577757668580,10000197,6C:EC:EB:1F:F6:76,-74
1577757668607,10000191,6C:EC:EB:1F:F6:65,-48
1577757668612,10000192,6C:EC:EB:1F:F6:24,-91
1577757668615,1546,7C:66:9D:7B:2B:9F,-79
1577757668616,10000198,6C:EC:EB:1F:FD:83,-67
1577757668618,1541,7C:66:9D:7B:29:FB,-77
1577757668619,10000190,6C:EC:EB:1F:F6:26,-68
1577757668622,10000196,6C:EC:EB:1F:F4:74,-86
1577757668650,10000195,6C:EC:EB:1F:F6:15,-92
1577757668655,1538,BC:6A:29:BE:2F:23,-65
1577757668691,10000197,6C:EC:EB:1F:F6:76,-74
1577757668703,19472-32447,3E:42:0B:02:F4:DF,-95
1577757668729,10000191,6C:EC:EB:1F:F6:65,-49
1577757668733,10000192,6C:EC:EB:1F:F6:24,-87
1577757668736,10000198,6C:EC:EB:1F:FD:83,-66
1577757668740,10000196,6C:EC:EB:1F:F4:74,-86
1577757668742,0000,65:8B:B4:ED:35:3B,-63
1577757668755,282851913,CA:A9:82:32:2D:68,-94
1577757668762,1538,BC:6A:29:BE:2F:23,-64
1577757668801,10000197,6C:EC:EB:1F:F6:76,-76
1577757668819,10000199,6C:EC:EB:1F:F4:46,-82
1577757668823,1546,7C:66:9D:7B:2B:9F,-79
1577757668827,1541,7C:66:9D:7B:29:FB,-76
1577757668834,10000191,6C:EC:EB:1F:F6:65,-49
1577757668837,10000192,6C:EC:EB:1F:F6:24,-91
1577757668838,10000190,6C:EC:EB:1F:F6:26,-69
1577757668839,10000196,6C:EC:EB:1F:F4:74,-81
1577757668842,0000,47:83:E5:48:D8:F8,-51
1577757668857,10000195,6C:EC:EB:1F:F6:15,-90
1577757668868,1538,BC:6A:29:BE:2F:23,-66
1577757668902,10000197,6C:EC:EB:1F:F6:76,-75
1577757668914,0000,61:31:9C:13:27:4F,-93
1577757668920,1541,7C:66:9D:7B:29:FB,-76
1577757668922,10000198,6C:EC:EB:1F:FD:83,-64
1577757668928,10000190,6C:EC:EB:1F:F6:26,-69
1577757668933,10000191,6C:EC:EB:1F:F6:65,-50
1577757668935,10000192,6C:EC:EB:1F:F6:24,-84
1577757668956,1545,7C:66:9D:7B:2B:90,-79
1577757668969,10000195,6C:EC:EB:1F:F6:15,-91
1577757668974,1538,BC:6A:29:BE:2F:23,-66
1577757669012,10000197,6C:EC:EB:1F:F6:76,-76
1577757669014,0000,65:8B:B4:ED:35:3B,-62
1577757669025,10000198,6C:EC:EB:1F:FD:83,-64
1577757669029,10000191,6C:EC:EB:1F:F6:65,-49
1577757669036,10000190,6C:EC:EB:1F:F6:26,-71
1577757669040,10000192,6C:EC:EB:1F:F6:24,-86
1577757669043,10000196,6C:EC:EB:1F:F4:74,-84
1577757669081,1538,BC:6A:29:BE:2F:23,-66
1577757669117,10000197,6C:EC:EB:1F:F6:76,-76
1577757669120,0000,47:83:E5:48:D8:F8,-51
1577757669126,10000199,6C:EC:EB:1F:F4:46,-83
1577757669130,1546,7C:66:9D:7B:2B:9F,-79
1577757669135,10000198,6C:EC:EB:1F:FD:83,-65
1577757669138,1541,7C:66:9D:7B:29:FB,-76
1577757669142,10000191,6C:EC:EB:1F:F6:65,-48
1577757669145,10000190,6C:EC:EB:1F:F6:26,-69
1577757669150,10000196,6C:EC:EB:1F:F4:74,-81
1577757669187,1538,BC:6A:29:BE:2F:23,-66
1577757669231,10000197,6C:EC:EB:1F:F6:76,-76
