time,uuid,mac,rssi
1577756504859,1546,7C:66:9D:7B:2B:9F,-66
1577756504862,10000196,6C:EC:EB:1F:F4:74,-68
1577756504906,10000197,6C:EC:EB:1F:F6:76,-93
1577756504921,1538,BC:6A:29:BE:2F:23,-78
1577756504950,10000198,6C:EC:EB:1F:FD:83,-76
1577756504960,1546,7C:66:9D:7B:2B:9F,-67
1577756504963,10000196,6C:EC:EB:1F:F4:74,-73
1577756505022,1538,BC:6A:29:BE:2F:23,-71
1577756505058,10000192,6C:EC:EB:1F:F6:24,-88
1577756505060,10000198,6C:EC:EB:1F:FD:83,-82
1577756505083,1546,7C:66:9D:7B:2B:9F,-66
1577756505084,10000196,6C:EC:EB:1F:F4:74,-76
1577756505113,10000197,6C:EC:EB:1F:F6:76,-84
1577756505131,1538,BC:6A:29:BE:2F:23,-74
1577756505147,10000199,6C:EC:EB:1F:F4:46,-79
1577756505149,1541,7C:66:9D:7B:29:FB,-89
1577756505163,1545,7C:66:9D:7B:2B:90,-94
1577756505165,0000,6C:EC:EB:1F:FD:83,-86
1577756505211,0000,68:2F:34:F9:C1:F3,-93
1577756505230,10000197,6C:EC:EB:1F:F6:76,-85
1577756505240,1538,BC:6A:29:BE:2F:23,-77
1577756505248,10000199,6C:EC:EB:1F:F4:46,-82
1577756505252,1541,7C:66:9D:7B:29:FB,-93
1577756505270,10000192,6C:EC:EB:1F:F6:24,-89
1577756505274,1546,7C:66:9D:7B:2B:9F,-64
1577756505277,10000196,6C:EC:EB:1F:F4:74,-75
1577756505325,10000197,6C:EC:EB:1F:F6:76,-83
1577756505341,1538,BC:6A:29:BE:2F:23,-74
1577756505358,10000199,6C:EC:EB:1F:F4:46,-78
1577756505387,10000196,6C:EC:EB:1F:F4:74,-71
1577756505426,10000197,6C:EC:EB:1F:F6:76,-82
1577756505438,-525419647,49:8C:BA:0F:98:44,-102
1577756505446,1538,BC:6A:29:BE:2F:23,-75
1577756505468,10000199,6C:EC:EB:1F:F4:46,-77
1577756505481,0000,68:2F:34:F9:C1:F3,-85
1577756505494,10000196,6C:EC:EB:1F:F4:74,-72
1577756505552,1538,BC:6A:29:BE:2F:23,-78
1577756505581,10000192,6C:EC:EB:1F:F6:24,-92
1577756505583,1546,7C:66:9D:7B:2B:9F,-76
1577756505584,10000198,6C:EC:EB:1F:FD:83,-82
1577756505601,10000196,6C:EC:EB:1F:F4:74,-71
1577756505641,10000191,6C:EC:EB:1F:F6:65,-90
1577756505674,10000199,6C:EC:EB:1F:F4:46,-71
1577756505683,1546,7C:66:9D:7B:2B:9F,-75
1577756505689,10000198,6C:EC:EB:1F:FD:83,-84
1577756505707,10000196,6C:EC:EB:1F:F4:74,-71
1577756505738,10000197,6C:EC:EB:1F:F6:76,-90
1577756505753,0000,68:2F:34:F9:C1:F3,-82
1577756505765,1538,BC:6A:29:BE:2F:23,-76
1577756505773,1541,7C:66:9D:7B:29:FB,-90
1577756505776,10000199,6C:EC:EB:1F:F4:46,-69
1577756505792,1546,7C:66:9D:7B:2B:9F,-74
1577756505794,10000198,6C:EC:EB:1F:FD:83,-82
1577756505807,10000196,6C:EC:EB:1F:F4:74,-74
1577756505809,0000,65:8B:B4:ED:35:3B,-90
1577756505847,10000197,6C:EC:EB:1F:F6:76,-87
1577756505849,10000191,6C:EC:EB:1F:F6:65,-89
1577756505867,1538,BC:6A:29:BE:2F:23,-79
1577756505880,1541,7C:66:9D:7B:29:FB,-89
1577756505886,10000199,6C:EC:EB:1F:F4:46,-69
1577756505890,10000192,6C:EC:EB:1F:F6:24,-90
1577756505892,1546,7C:66:9D:7B:2B:9F,-80
1577756505897,10000198,6C:EC:EB:1F:FD:83,-81
1577756505917,10000196,6C:EC:EB:1F:F4:74,-72
1577756505977,1538,BC:6A:29:BE:2F:23,-79
1577756505981,1541,7C:66:9D:7B:29:FB,-86
1577756505987,10000199,6C:EC:EB:1F:F4:46,-70
1577756505993,10000190,6C:EC:EB:1F:F6:26,-96
1577756506018,10000196,6C:EC:EB:1F:F4:74,-71
1577756506029,0000,68:2F:34:F9:C1:F3,-82
1577756506056,10000191,6C:EC:EB:1F:F6:65,-88
1577756506065,10000197,6C:EC:EB:1F:F6:76,-86
1577756506082,0000,65:8B:B4:ED:35:3B,-90
1577756506089,1541,7C:66:9D:7B:29:FB,-90
1577756506093,10000199,6C:EC:EB:1F:F4:46,-69
1577756506096,10000192,6C:EC:EB:1F:F6:24,-92
1577756506124,10000196,6C:EC:EB:1F:F4:74,-72
1577756506155,10000191,6C:EC:EB:1F:F6:65,-84
1577756506168,10000197,6C:EC:EB:1F:F6:76,-85
1577756506184,1538,BC:6A:29:BE:2F:23,-78
1577756506193,10000199,6C:EC:EB:1F:F4:46,-68
1577756506203,1546,7C:66:9D:7B:2B:9F,-74
1577756506212,10000198,6C:EC:EB:1F:FD:83,-82
1577756506225,10000196,6C:EC:EB:1F:F4:74,-72
1577756506264,10000191,6C:EC:EB:1F:F6:65,-90
1577756506272,10000197,6C:EC:EB:1F:F6:76,-86
1577756506288,1538,BC:6A:29:BE:2F:23,-80
1577756506300,1541,7C:66:9D:7B:29:FB,-91
1577756506309,10000192,6C:EC:EB:1F:F6:24,-91
1577756506314,1546,7C:66:9D:7B:2B:9F,-73
1577756506327,10000196,6C:EC:EB:1F:F4:74,-70
1577756506354,0000,65:8B:B4:ED:35:3B,-88
1577756506392,1538,BC:6A:29:BE:2F:23,-78
1577756506408,10000199,6C:EC:EB:1F:F4:46,-69
1577756506413,1541,7C:66:9D:7B:29:FB,-88
1577756506419,1546,7C:66:9D:7B:2B:9F,-75
1577756506422,10000198,6C:EC:EB:1F:FD:83,-82
1577756506428,10000196,6C:EC:EB:1F:F4:74,-72
1577756506473,10000197,6C:EC:EB:1F:F6:76,-84
1577756506476,10000191,6C:EC:EB:1F:F6:65,-89
1577756506510,10000199,6C:EC:EB:1F:F4:46,-70
1577756506513,1541,7C:66:9D:7B:29:FB,-90
1577756506526,1546,7C:66:9D:7B:2B:9F,-77
1577756506529,10000198,6C:EC:EB:1F:FD:83,-83
1577756506534,10000196,6C:EC:EB:1F:F4:74,-71
1577756506573,0000,68:2F:34:F9:C1:F3,-84
1577756506599,1538,BC:6A:29:BE:2F:23,-80
1577756506613,10000199,6C:EC:EB:1F:F4:46,-69
1577756506624,0000,65:8B:B4:ED:35:3B,-88
1577756506636,1546,7C:66:9D:7B:2B:9F,-74
1577756506640,10000198,6C:EC:EB:1F:FD:83,-80
1577756506642,10000196,6C:EC:EB:1F:F4:74,-69
1577756506687,10000197,6C:EC:EB:1F:F6:76,-83
1577756506704,1538,BC:6A:29:BE:2F:23,-77
1577756506724,10000199,6C:EC:EB:1F:F4:46,-70
1577756506727,1541,7C:66:9D:7B:29:FB,-90
1577756506729,10000192,6C:EC:EB:1F:F6:24,-92
1577756506805,1538,BC:6A:29:BE:2F:23,-79
1577756506827,10000199,6C:EC:EB:1F:F4:46,-70
1577756506838,10000192,6C:EC:EB:1F:F6:24,-92
1577756506841,0000,68:2F:34:F9:C1:F3,-87
1577756506848,10000196,6C:EC:EB:1F:F4:74,-70
1577756506850,1546,7C:66:9D:7B:2B:9F,-74
1577756506889,10000197,6C:EC:EB:1F:F6:76,-84
1577756506892,10000191,6C:EC:EB:1F:F6:65,-88
1577756506893,0000,65:8B:B4:ED:35:3B,-87
1577756506910,1538,BC:6A:29:BE:2F:23,-82
1577756506958,10000198,6C:EC:EB:1F:FD:83,-82
1577756506960,10000196,6C:EC:EB:1F:F4:74,-72
1577756506962,1546,7C:66:9D:7B:2B:9F,-76
1577756506994,10000191,6C:EC:EB:1F:F6:65,-87
1577756507012,1538,BC:6A:29:BE:2F:23,-79
1577756507033,1541,7C:66:9D:7B:29:FB,-89
1577756507047,10000199,6C:EC:EB:1F:F4:46,-71
1577756507066,10000196,6C:EC:EB:1F:F4:74,-71
1577756507072,1546,7C:66:9D:7B:2B:9F,-76
1577756507140,1541,7C:66:9D:7B:29:FB,-89
1577756507148,10000199,6C:EC:EB:1F:F4:46,-71
1577756507164,0000,65:8B:B4:ED:35:3B,-89
