time,uuid,mac,rssi
1577754453133,10000198,6C:EC:EB:1F:FD:83,-99
1577754453169,1105,7C:66:9D:7B:29:FA,-87
1577754453172,1538,BC:6A:29:BE:2F:23,-96
1577754453174,1541,7C:66:9D:7B:29:FB,-82
1577754453207,1100,BC:6A:29:BE:31:57,-89
1577754453294,1100,BC:6A:29:BE:31:57,-90
1577754453342,1545,7C:66:9D:7B:2B:90,-89
1577754453377,10000193,6C:EC:EB:1F:F6:55,-96
1577754453380,1538,BC:6A:29:BE:2F:23,-94
1577754453382,1541,7C:66:9D:7B:29:FB,-88
1577754453408,1100,BC:6A:29:BE:31:57,-88
1577754453447,10000193,6C:EC:EB:1F:F6:55,-96
1577754453469,1538,BC:6A:29:BE:2F:23,-87
1577754453498,1100,BC:6A:29:BE:31:57,-91
1577754453548,0000,6C:EC:EB:1F:F6:55,-95
1577754453574,1538,BC:6A:29:BE:2F:23,-86
1577754453589,1541,7C:66:9D:7B:29:FB,-75
1577754453595,10000102,6C:EC:EB:1F:FD:9B,-96
1577754453683,1538,BC:6A:29:BE:2F:23,-88
1577754453694,1541,7C:66:9D:7B:29:FB,-76
1577754453697,10590-21040,DD:13:97:B5:CA:39,-53
1577754453727,10000102,6C:EC:EB:1F:FD:9B,-94
1577754453729,1100,BC:6A:29:BE:31:57,-86
1577754453753,1545,7C:66:9D:7B:2B:90,-88
1577754453762,10000193,6C:EC:EB:1F:F6:55,-94
1577754453789,1538,BC:6A:29:BE:2F:23,-86
1577754453794,1541,7C:66:9D:7B:29:FB,-76
1577754453858,1545,7C:66:9D:7B:2B:90,-86
1577754453871,10000193,6C:EC:EB:1F:F6:55,-92
1577754453891,1538,BC:6A:29:BE:2F:23,-88
1577754453904,1541,7C:66:9D:7B:29:FB,-76
1577754453960,1545,7C:66:9D:7B:2B:90,-96
1577754454019,1100,BC:6A:29:BE:31:57,-88
1577754454061,1545,7C:66:9D:7B:2B:90,-88
1577754454102,1538,BC:6A:29:BE:2F:23,-94
1577754454109,1541,7C:66:9D:7B:29:FB,-88
1577754454126,1100,BC:6A:29:BE:31:57,-88
1577754454169,1545,7C:66:9D:7B:2B:90,-84
1577754454211,1541,7C:66:9D:7B:29:FB,-82
1577754454227,1100,BC:6A:29:BE:31:57,-89
1577754454272,1545,7C:66:9D:7B:2B:90,-91
1577754454287,10000193,6C:EC:EB:1F:F6:55,-96
1577754454341,10000102,6C:EC:EB:1F:FD:9B,-99
1577754454375,1545,7C:66:9D:7B:2B:90,-95
1577754454423,1541,7C:66:9D:7B:29:FB,-82
1577754454482,1545,7C:66:9D:7B:2B:90,-89
1577754454494,10000193,6C:EC:EB:1F:F6:55,-95
1577754454528,1538,BC:6A:29:BE:2F:23,-97
1577754454557,1100,BC:6A:29:BE:31:57,-91
1577754454586,1545,7C:66:9D:7B:2B:90,-86
1577754454631,1541,7C:66:9D:7B:29:FB,-84
1577754454637,1538,BC:6A:29:BE:2F:23,-94
1577754454667,1100,BC:6A:29:BE:31:57,-92
1577754454692,1545,7C:66:9D:7B:2B:90,-88
1577754454739,1541,7C:66:9D:7B:29:FB,-83
1577754454776,1100,BC:6A:29:BE:31:57,-91
