time,uuid,mac,rssi
1578451615611,10000199,6C:EC:EB:1F:F4:46,-68
1578451615623,10000196,6C:EC:EB:1F:F4:74,-62
1578451615657,10000198,6C:EC:EB:1F:FD:83,-72
1578451615682,28030273,73:FA:03:CB:A7:14,-82
1578451615702,-2483113387,3B:1B:84:07:7E:DB,-82
1578451615719,28030273,73:FA:03:CB:A7:14,-92
1578451615732,10000196,6C:EC:EB:1F:F4:74,-57
1578451615746,28030273,73:FA:03:CB:A7:14,-84
1578451615765,10000198,6C:EC:EB:1F:FD:83,-69
1578451615785,28030273,73:FA:03:CB:A7:14,-83
1578451615790,1546,7C:66:9D:7B:2B:9F,-80
1578451615803,-2483113387,3B:1B:84:07:7E:DB,-83
1578451615829,1538,BC:6A:29:BE:2F:23,-95
1578451615837,10000190,6C:EC:EB:1F:F6:26,-88
1578451615854,10000196,6C:EC:EB:1F:F4:74,-57
1578451615871,10000198,6C:EC:EB:1F:FD:83,-75
1578451615887,0000,75:F9:70:68:54:AC,-79
1578451615890,1546,7C:66:9D:7B:2B:9F,-84
1578451615903,-2483113387,3B:1B:84:07:7E:DB,-87
1578451615905,28030273,73:FA:03:CB:A7:14,-88
1578451615927,10000199,6C:EC:EB:1F:F4:46,-84
1578451615934,10000190,6C:EC:EB:1F:F6:26,-87
1578451615936,28030273,73:FA:03:CB:A7:14,-90
1578451615942,10000196,6C:EC:EB:1F:F4:74,-62
1578451615960,0000,64:13:15:A0:68:C6,-91
1578451616029,10000199,6C:EC:EB:1F:F4:46,-80
1578451616045,28030273,73:FA:03:CB:A7:14,-87
1578451616081,10000198,6C:EC:EB:1F:FD:83,-90
1578451616104,-2483113387,3B:1B:84:07:7E:DB,-74
1578451616137,10000199,6C:EC:EB:1F:F4:46,-75
1578451616142,10000190,6C:EC:EB:1F:F6:26,-84
1578451616164,0000,75:F9:70:68:54:AC,-83
1578451616212,-2483113387,3B:1B:84:07:7E:DB,-76
1578451616234,0000,64:13:15:A0:68:C6,-92
1578451616236,10000199,6C:EC:EB:1F:F4:46,-78
1578451616245,10000190,6C:EC:EB:1F:F6:26,-85
1578451616248,10000196,6C:EC:EB:1F:F4:74,-66
1578451616289,10000197,6C:EC:EB:1F:F6:76,-80
1578451616307,10000198,6C:EC:EB:1F:FD:83,-87
1578451616309,10000191,6C:EC:EB:1F:F6:65,-92
1578451616323,1546,7C:66:9D:7B:2B:9F,-77
1578451616324,28030273,73:FA:03:CB:A7:14,-76
1578451616325,-2483113387,3B:1B:84:07:7E:DB,-74
1578451616339,10000199,6C:EC:EB:1F:F4:46,-80
1578451616380,28030273,73:FA:03:CB:A7:14,-76
1578451616392,10000197,6C:EC:EB:1F:F6:76,-78
1578451616421,-2483113387,3B:1B:84:07:7E:DB,-73
1578451616454,10000196,6C:EC:EB:1F:F4:74,-67
1578451616482,28030273,73:FA:03:CB:A7:14,-76
1578451616493,10000197,6C:EC:EB:1F:F6:76,-78
1578451616556,10000196,6C:EC:EB:1F:F4:74,-69
1578451616559,10000190,6C:EC:EB:1F:F6:26,-85
1578451616598,10000198,6C:EC:EB:1F:FD:83,-87
1578451616601,10000197,6C:EC:EB:1F:F6:76,-79
1578451616622,-2483113387,3B:1B:84:07:7E:DB,-75
1578451616623,1546,7C:66:9D:7B:2B:9F,-78
1578451616630,28030273,73:FA:03:CB:A7:14,-73
1578451616660,10000196,6C:EC:EB:1F:F4:74,-65
1578451616670,28030273,73:FA:03:CB:A7:14,-73
1578451616706,10000198,6C:EC:EB:1F:FD:83,-90
1578451616707,10000197,6C:EC:EB:1F:F6:76,-79
1578451616710,28030273,73:FA:03:CB:A7:14,-73
1578451616723,10000192,6C:EC:EB:1F:F6:24,-90
1578451616741,-2483113387,3B:1B:84:07:7E:DB,-74
1578451616742,1546,7C:66:9D:7B:2B:9F,-76
1578451616747,28030273,73:FA:03:CB:A7:14,-73
1578451616767,10000196,6C:EC:EB:1F:F4:74,-66
1578451616770,10000199,6C:EC:EB:1F:F4:46,-77
1578451616773,10000190,6C:EC:EB:1F:F6:26,-86
1578451616777,1538,BC:6A:29:BE:2F:23,-90
1578451616781,1541,7C:66:9D:7B:29:FB,-96
1578451616791,28030273,73:FA:03:CB:A7:14,-73
1578451616809,10000197,6C:EC:EB:1F:F6:76,-76
1578451616818,28030273,73:FA:03:CB:A7:14,-73
1578451616824,10000191,6C:EC:EB:1F:F6:65,-90
1578451616833,10000192,6C:EC:EB:1F:F6:24,-92
1578451616835,1546,7C:66:9D:7B:2B:9F,-74
1578451616859,28030273,73:FA:03:CB:A7:14,-74
1578451616866,10000196,6C:EC:EB:1F:F4:74,-66
1578451616871,10000199,6C:EC:EB:1F:F4:46,-78
1578451616898,28030273,73:FA:03:CB:A7:14,-74
1578451616921,10000197,6C:EC:EB:1F:F6:76,-78
1578451616929,10000191,6C:EC:EB:1F:F6:65,-92
1578451616932,28030273,73:FA:03:CB:A7:14,-74
1578451616967,10000196,6C:EC:EB:1F:F4:74,-66
1578451616970,28030273,73:FA:03:CB:A7:14,-73
1578451616981,1538,BC:6A:29:BE:2F:23,-88
1578451617003,28030273,73:FA:03:CB:A7:14,-73
1578451617011,10000197,6C:EC:EB:1F:F6:76,-78
1578451617035,10000191,6C:EC:EB:1F:F6:65,-92
1578451617038,10000192,6C:EC:EB:1F:F6:24,-92
1578451617042,1546,7C:66:9D:7B:2B:9F,-75
1578451617044,28030273,73:FA:03:CB:A7:14,-73
1578451617046,-2483113387,3B:1B:84:07:7E:DB,-77
1578451617093,1538,BC:6A:29:BE:2F:23,-89
1578451617107,1541,7C:66:9D:7B:29:FB,-94
1578451617123,10000197,6C:EC:EB:1F:F6:76,-77
1578451617129,28030273,73:FA:03:CB:A7:14,-73
1578451617147,10000191,6C:EC:EB:1F:F6:65,-95
1578451617151,-2483113387,3B:1B:84:07:7E:DB,-78
1578451617163,28030273,73:FA:03:CB:A7:14,-73
1578451617181,10000199,6C:EC:EB:1F:F4:46,-79
1578451617184,10000196,6C:EC:EB:1F:F4:74,-66
1578451617197,10000190,6C:EC:EB:1F:F6:26,-87
1578451617200,28030273,73:FA:03:CB:A7:14,-73
1578451617212,1541,7C:66:9D:7B:29:FB,-97
1578451617219,10000197,6C:EC:EB:1F:F6:76,-78
1578451617231,28030273,73:FA:03:CB:A7:14,-74
1578451617238,10000198,6C:EC:EB:1F:FD:83,-91
