time,uuid,mac,rssi
1578446410621,18271,7C:66:9D:7B:2D:4A,-74
1578446410638,1105,7C:66:9D:7B:29:FA,-69
1578446410655,200,BC:6A:29:BE:2F:76,-76
1578446410757,200,BC:6A:29:BE:2F:76,-70
1578446410858,200,BC:6A:29:BE:2F:76,-68
1578446410961,200,BC:6A:29:BE:2F:76,-66
1578446411069,200,BC:6A:29:BE:2F:76,-73
1578446411159,1105,7C:66:9D:7B:29:FA,-64
1578446411178,200,BC:6A:29:BE:2F:76,-72
1578446411249,18271,7C:66:9D:7B:2D:4A,-66
1578446411371,1105,7C:66:9D:7B:29:FA,-64
1578446411391,200,BC:6A:29:BE:2F:76,-71
1578446411495,200,BC:6A:29:BE:2F:76,-75
1578446411565,18271,7C:66:9D:7B:2D:4A,-63
1578446411605,200,BC:6A:29:BE:2F:76,-76
1578446411675,18271,7C:66:9D:7B:2D:4A,-68
1578446411712,200,BC:6A:29:BE:2F:76,-76
1578446411886,1105,7C:66:9D:7B:29:FA,-69
1578446411915,1100,BC:6A:29:BE:31:57,-92
1578446412129,200,BC:6A:29:BE:2F:76,-69
1578446412205,18271,7C:66:9D:7B:2D:4A,-70
1578446412230,200,BC:6A:29:BE:2F:76,-72
1578446412307,18271,7C:66:9D:7B:2D:4A,-68
1578446412338,200,BC:6A:29:BE:2F:76,-74
1578446412341,0,BC:6A:29:BE:31:57,-92
1578446412410,18271,7C:66:9D:7B:2D:4A,-69
1578446412441,200,BC:6A:29:BE:2F:76,-66
1578446412515,18271,7C:66:9D:7B:2D:4A,-67
1578446412518,1105,7C:66:9D:7B:29:FA,-66
1578446412544,0,BC:6A:29:BE:31:57,-92
1578446412655,18271,7C:66:9D:7B:2D:4A,-66
1578446412658,1105,7C:66:9D:7B:29:FA,-64
1578446412660,200,BC:6A:29:BE:2F:76,-66
1578446412836,18271,7C:66:9D:7B:2D:4A,-66
1578446412865,200,BC:6A:29:BE:2F:76,-62
1578446412970,200,BC:6A:29:BE:2F:76,-64
1578446413046,18271,7C:66:9D:7B:2D:4A,-68
1578446413050,1105,7C:66:9D:7B:29:FA,-66
1578446413073,200,BC:6A:29:BE:2F:76,-73
1578446413156,1105,7C:66:9D:7B:29:FA,-68
1578446413291,200,BC:6A:29:BE:2F:76,-68
1578446413367,18271,7C:66:9D:7B:2D:4A,-79
1578446413394,200,BC:6A:29:BE:2F:76,-67
1578446413479,1100,BC:6A:29:BE:31:57,-94
1578446413502,200,BC:6A:29:BE:2F:76,-66
1578446413576,18271,7C:66:9D:7B:2D:4A,-81
1578446413607,200,BC:6A:29:BE:2F:76,-66
1578446413784,18271,7C:66:9D:7B:2D:4A,-78
1578446413792,1105,7C:66:9D:7B:29:FA,-70
1578446413888,18271,7C:66:9D:7B:2D:4A,-81
1578446413996,18271,7C:66:9D:7B:2D:4A,-81
1578446414413,18271,7C:66:9D:7B:2D:4A,-81
1578446414431,1105,7C:66:9D:7B:29:FA,-69
1578446414468,200,BC:6A:29:BE:2F:76,-63
1578446414516,18271,7C:66:9D:7B:2D:4A,-88
1578446414536,1105,7C:66:9D:7B:29:FA,-70
1578446414575,200,BC:6A:29:BE:2F:76,-62
1578446414644,1105,7C:66:9D:7B:29:FA,-71
1578446414682,200,BC:6A:29:BE:2F:76,-62
1578446414792,200,BC:6A:29:BE:2F:76,-66
1578446414894,200,BC:6A:29:BE:2F:76,-67
1578446414960,1105,7C:66:9D:7B:29:FA,-76
1578446415103,200,BC:6A:29:BE:2F:76,-66
1578446415155,1100,BC:6A:29:BE:31:57,-95
1578446415210,200,BC:6A:29:BE:2F:76,-66
1578446415315,200,BC:6A:29:BE:2F:76,-66
1578446415520,200,BC:6A:29:BE:2F:76,-67
1578446415631,200,BC:6A:29:BE:2F:76,-65
1578446415733,200,BC:6A:29:BE:2F:76,-65
1578446416125,1105,7C:66:9D:7B:29:FA,-73
1578446416143,200,BC:6A:29:BE:2F:76,-66
1578446416198,18271,7C:66:9D:7B:2D:4A,-69
1578446416251,200,BC:6A:29:BE:2F:76,-66
1578446416461,200,BC:6A:29:BE:2F:76,-66
1578446416473,1545,7C:66:9D:7B:2B:90,-101
1578446416562,200,BC:6A:29:BE:2F:76,-66
1578446416610,18271,7C:66:9D:7B:2D:4A,-69
1578446416643,1541,7C:66:9D:7B:29:FB,-99
1578446416672,200,BC:6A:29:BE:2F:76,-67
1578446416778,200,BC:6A:29:BE:2F:76,-66
1578446416986,200,BC:6A:29:BE:2F:76,-66
1578446417020,18271,7C:66:9D:7B:2D:4A,-69
1578446417190,200,BC:6A:29:BE:2F:76,-66
1578446417300,200,BC:6A:29:BE:2F:76,-66
1578446417406,200,BC:6A:29:BE:2F:76,-66
1578446417507,200,BC:6A:29:BE:2F:76,-66
1578446417586,1105,7C:66:9D:7B:29:FA,-71
1578446417604,200,BC:6A:29:BE:2F:76,-66
1578446417713,200,BC:6A:29:BE:2F:76,-66
1578446417813,200,BC:6A:29:BE:2F:76,-66
1578446418025,200,BC:6A:29:BE:2F:76,-66
1578446418130,200,BC:6A:29:BE:2F:76,-66
1578446418179,1100,BC:6A:29:BE:31:57,-90
1578446418240,200,BC:6A:29:BE:2F:76,-68
1578446418285,18271,7C:66:9D:7B:2D:4A,-69
1578446418289,0,BC:6A:29:BE:31:57,-90
1578446418344,200,BC:6A:29:BE:2F:76,-66
1578446418391,1100,BC:6A:29:BE:31:57,-91
1578446418496,18271,7C:66:9D:7B:2D:4A,-69
1578446418502,1100,BC:6A:29:BE:31:57,-90
1578446418536,1105,7C:66:9D:7B:29:FA,-71
1578446418548,200,BC:6A:29:BE:2F:76,-66
1578446418598,18271,7C:66:9D:7B:2D:4A,-69
1578446418612,1100,BC:6A:29:BE:31:57,-89
1578446418638,1105,7C:66:9D:7B:29:FA,-70
