time,uuid,mac,rssi
1577755162547,1541,7C:66:9D:7B:29:FB,-86
1577755162602,1545,7C:66:9D:7B:2B:90,-90
1577755162621,1105,7C:66:9D:7B:29:FA,-70
1577755162652,1541,7C:66:9D:7B:29:FB,-84
1577755162713,1105,7C:66:9D:7B:29:FA,-72
1577755162759,1541,7C:66:9D:7B:29:FB,-83
1577755162812,1100,BC:6A:29:BE:31:57,-75
1577755162831,1105,7C:66:9D:7B:29:FA,-72
1577755162863,1541,7C:66:9D:7B:29:FB,-84
1577755162913,1545,7C:66:9D:7B:2B:90,-90
1577755162920,1105,7C:66:9D:7B:29:FA,-71
1577755162967,1541,7C:66:9D:7B:29:FB,-83
1577755163012,1100,BC:6A:29:BE:31:57,-76
1577755163088,1541,7C:66:9D:7B:29:FB,-83
1577755163118,1100,BC:6A:29:BE:31:57,-77
1577755163130,18271,7C:66:9D:7B:2D:4A,-72
1577755163133,1105,7C:66:9D:7B:29:FA,-70
1577755163148,200,BC:6A:29:BE:2F:76,-78
1577755163181,1541,7C:66:9D:7B:29:FB,-84
1577755163222,1100,BC:6A:29:BE:31:57,-76
1577755163237,1545,7C:66:9D:7B:2B:90,-87
1577755163241,1105,7C:66:9D:7B:29:FA,-71
1577755163248,200,BC:6A:29:BE:2F:76,-78
1577755163282,1541,7C:66:9D:7B:29:FB,-84
1577755163328,1100,BC:6A:29:BE:31:57,-76
1577755163343,1545,7C:66:9D:7B:2B:90,-85
1577755163391,1541,7C:66:9D:7B:29:FB,-84
1577755163429,1100,BC:6A:29:BE:31:57,-75
1577755163451,1105,7C:66:9D:7B:29:FA,-68
1577755163452,1545,7C:66:9D:7B:2B:90,-86
1577755163539,1100,BC:6A:29:BE:31:57,-74
1577755163555,1105,7C:66:9D:7B:29:FA,-68
1577755163561,200,BC:6A:29:BE:2F:76,-74
1577755163596,1541,7C:66:9D:7B:29:FB,-80
1577755163647,18271,7C:66:9D:7B:2D:4A,-74
1577755163696,1541,7C:66:9D:7B:29:FB,-79
1577755163749,1100,BC:6A:29:BE:31:57,-72
1577755163754,18271,7C:66:9D:7B:2D:4A,-68
1577755163768,1105,7C:66:9D:7B:29:FA,-68
1577755163773,200,BC:6A:29:BE:2F:76,-86
1577755163806,1541,7C:66:9D:7B:29:FB,-78
1577755163854,1100,BC:6A:29:BE:31:57,-74
1577755163877,200,BC:6A:29:BE:2F:76,-69
1577755163914,1541,7C:66:9D:7B:29:FB,-79
1577755163966,1100,BC:6A:29:BE:31:57,-74
1577755163970,18271,7C:66:9D:7B:2D:4A,-70
1577755163985,1105,7C:66:9D:7B:29:FA,-66
1577755163988,200,BC:6A:29:BE:2F:76,-71
1577755164063,1100,BC:6A:29:BE:31:57,-76
1577755164085,1545,7C:66:9D:7B:2B:90,-88
1577755164087,200,BC:6A:29:BE:2F:76,-71
1577755164089,1105,7C:66:9D:7B:29:FA,-64
1577755164119,1541,7C:66:9D:7B:29:FB,-76
1577755164169,1100,BC:6A:29:BE:31:57,-70
1577755164177,10000193,6C:EC:EB:1F:F6:55,-97
1577755164220,200,BC:6A:29:BE:2F:76,-67
1577755164305,1105,7C:66:9D:7B:29:FA,-65
1577755164338,1541,7C:66:9D:7B:29:FB,-75
1577755164381,1100,BC:6A:29:BE:31:57,-66
1577755164397,18271,7C:66:9D:7B:2D:4A,-76
1577755164406,200,BC:6A:29:BE:2F:76,-70
1577755164414,1105,7C:66:9D:7B:29:FA,-64
1577755164447,1541,7C:66:9D:7B:29:FB,-76
1577755164484,1100,BC:6A:29:BE:31:57,-66
1577755164498,18271,7C:66:9D:7B:2D:4A,-72
1577755164509,1545,7C:66:9D:7B:2B:90,-84
1577755164514,200,BC:6A:29:BE:2F:76,-72
1577755164519,1105,7C:66:9D:7B:29:FA,-66
1577755164547,1541,7C:66:9D:7B:29:FB,-76
1577755164586,1100,BC:6A:29:BE:31:57,-66
1577755164606,18271,7C:66:9D:7B:2D:4A,-72
1577755164621,1105,7C:66:9D:7B:29:FA,-64
1577755164624,200,BC:6A:29:BE:2F:76,-70
1577755164652,1541,7C:66:9D:7B:29:FB,-76
1577755164694,1100,BC:6A:29:BE:31:57,-66
1577755164707,18271,7C:66:9D:7B:2D:4A,-74
1577755164735,200,BC:6A:29:BE:2F:76,-70
1577755164758,1541,7C:66:9D:7B:29:FB,-76
1577755164794,1100,BC:6A:29:BE:31:57,-66
1577755164816,18271,7C:66:9D:7B:2D:4A,-72
1577755164836,1545,7C:66:9D:7B:2B:90,-88
1577755164839,200,BC:6A:29:BE:2F:76,-72
1577755164842,1105,7C:66:9D:7B:29:FA,-65
1577755164859,1541,7C:66:9D:7B:29:FB,-76
1577755164900,1100,BC:6A:29:BE:31:57,-66
1577755164915,18271,7C:66:9D:7B:2D:4A,-72
1577755164944,1105,7C:66:9D:7B:29:FA,-64
1577755164947,200,BC:6A:29:BE:2F:76,-69
1577755164959,1541,7C:66:9D:7B:29:FB,-76
1577755165013,1100,BC:6A:29:BE:31:57,-65
1577755165020,18271,7C:66:9D:7B:2D:4A,-73
1577755165053,1105,7C:66:9D:7B:29:FA,-65
1577755165069,1541,7C:66:9D:7B:29:FB,-76
1577755165121,1100,BC:6A:29:BE:31:57,-67
1577755165124,18271,7C:66:9D:7B:2D:4A,-74
1577755165157,1105,7C:66:9D:7B:29:FA,-65
1577755165160,200,BC:6A:29:BE:2F:76,-68
1577755165175,1541,7C:66:9D:7B:29:FB,-79
1577755165227,18271,7C:66:9D:7B:2D:4A,-73
1577755165229,1100,BC:6A:29:BE:31:57,-69
1577755165250,1545,7C:66:9D:7B:2B:90,-89
1577755165258,1105,7C:66:9D:7B:29:FA,-66
1577755165275,1541,7C:66:9D:7B:29:FB,-77
1577755165325,18271,7C:66:9D:7B:2D:4A,-73
1577755165337,1100,BC:6A:29:BE:31:57,-69
1577755165369,200,BC:6A:29:BE:2F:76,-70
1577755165381,1541,7C:66:9D:7B:29:FB,-76
1577755165429,18271,7C:66:9D:7B:2D:4A,-73
1577755165446,1100,BC:6A:29:BE:31:57,-70
1577755165471,1105,7C:66:9D:7B:29:FA,-62
1577755165473,200,BC:6A:29:BE:2F:76,-70
1577755165489,1541,7C:66:9D:7B:29:FB,-77
1577755165527,18271,7C:66:9D:7B:2D:4A,-73
1577755165551,1545,7C:66:9D:7B:2B:90,-86
1577755165553,1100,BC:6A:29:BE:31:57,-73
1577755165570,1105,7C:66:9D:7B:29:FA,-64
1577755165581,200,BC:6A:29:BE:2F:76,-70
1577755165633,18271,7C:66:9D:7B:2D:4A,-73
1577755165663,1100,BC:6A:29:BE:31:57,-75
1577755165673,1105,7C:66:9D:7B:29:FA,-68
1577755165690,200,BC:6A:29:BE:2F:76,-70
1577755165694,1541,7C:66:9D:7B:29:FB,-78
1577755165741,18271,7C:66:9D:7B:2D:4A,-73
1577755165770,1100,BC:6A:29:BE:31:57,-76
