time,uuid,mac,rssi
1571988115137,10000199,6C:EC:EB:1F:F4:46,-87
1571988115165,10000191,6C:EC:EB:1F:F6:65,-68
1571988115172,1538,BC:6A:29:BE:2F:23,-64
1571988115189,10000198,6C:EC:EB:1F:FD:83,-60
1571988115191,1545,7C:66:9D:7B:2B:90,-78
1571988115193,10000193,6C:EC:EB:1F:F6:55,-88
1571988115206,1541,7C:66:9D:7B:29:FB,-79
1571988115208,10000197,6C:EC:EB:1F:F6:76,-83
1571988115223,10000190,6C:EC:EB:1F:F6:26,-79
1571988115226,10000192,6C:EC:EB:1F:F6:24,-60
1571988115267,10000191,6C:EC:EB:1F:F6:65,-68
1571988115279,10000196,6C:EC:EB:1F:F4:74,-89
1571988115290,10000193,6C:EC:EB:1F:F6:55,-87
1571988115309,10000197,6C:EC:EB:1F:F6:76,-84
1571988115317,1546,7C:66:9D:7B:2B:9F,-85
1571988115323,10000192,6C:EC:EB:1F:F6:24,-63
1571988115346,10000199,6C:EC:EB:1F:F4:46,-84
1571988115368,10000191,6C:EC:EB:1F:F6:65,-70
1571988115378,1538,BC:6A:29:BE:2F:23,-64
1571988115386,10000198,6C:EC:EB:1F:FD:83,-60
1571988115418,1541,7C:66:9D:7B:29:FB,-79
1571988115420,1546,7C:66:9D:7B:2B:9F,-87
1571988115428,10000192,6C:EC:EB:1F:F6:24,-62
1571988115452,10000199,6C:EC:EB:1F:F4:46,-83
1571988115473,10000191,6C:EC:EB:1F:F6:65,-70
1571988115482,1538,BC:6A:29:BE:2F:23,-63
1571988115486,10000198,6C:EC:EB:1F:FD:83,-59
1571988115523,10000197,6C:EC:EB:1F:F6:76,-83
1571988115530,10000192,6C:EC:EB:1F:F6:24,-62
1571988115537,0101,BC:14:EF:7B:03:3C,-57
1571988115555,10000199,6C:EC:EB:1F:F4:46,-84
1571988115577,10000191,6C:EC:EB:1F:F6:65,-69
1571988115587,10000198,6C:EC:EB:1F:FD:83,-59
1571988115589,1538,BC:6A:29:BE:2F:23,-63
1571988115594,1545,7C:66:9D:7B:2B:90,-80
1571988115600,10000193,6C:EC:EB:1F:F6:55,-85
1571988115623,1541,7C:66:9D:7B:29:FB,-80
1571988115640,10000192,6C:EC:EB:1F:F6:24,-62
1571988115664,10000199,6C:EC:EB:1F:F4:46,-88
1571988115684,10000191,6C:EC:EB:1F:F6:65,-70
1571988115688,10000198,6C:EC:EB:1F:FD:83,-60
1571988115698,1538,BC:6A:29:BE:2F:23,-65
1571988115702,10000193,6C:EC:EB:1F:F6:55,-84
1571988115704,1545,7C:66:9D:7B:2B:90,-81
1571988115721,10000190,6C:EC:EB:1F:F6:26,-76
1571988115722,10000197,6C:EC:EB:1F:F6:76,-86
1571988115733,1541,7C:66:9D:7B:29:FB,-81
1571988115741,10000192,6C:EC:EB:1F:F6:24,-61
1571988115765,10000199,6C:EC:EB:1F:F4:46,-88
1571988115791,10000191,6C:EC:EB:1F:F6:65,-77
1571988115795,10000198,6C:EC:EB:1F:FD:83,-61
1571988115800,10000196,6C:EC:EB:1F:F4:74,-89
1571988115804,1538,BC:6A:29:BE:2F:23,-66
1571988115810,1545,7C:66:9D:7B:2B:90,-81
1571988115813,10000193,6C:EC:EB:1F:F6:55,-82
