time,uuid,mac,rssi
1577168440224,0,44:A7:F8:99:03:96,-46
1577168440278,1105,7C:66:9D:7B:29:FA,-68
1577168440293,18271,7C:66:9D:7B:2D:4A,-68
1577168440311,200,BC:6A:29:BE:2F:76,-75
1577168440327,1100,BC:6A:29:BE:31:57,-93
1577168440387,1105,7C:66:9D:7B:29:FA,-69
1577168440391,18271,7C:66:9D:7B:2D:4A,-63
1577168440410,200,BC:6A:29:BE:2F:76,-83
1577168440494,1105,7C:66:9D:7B:29:FA,-70
1577168440498,18271,7C:66:9D:7B:2D:4A,-62
1577168440500,0,44:A7:F8:99:03:96,-46
1577168440518,200,BC:6A:29:BE:2F:76,-74
1577168440533,1100,BC:6A:29:BE:31:57,-92
1577168440606,1105,7C:66:9D:7B:29:FA,-69
1577168440611,18271,7C:66:9D:7B:2D:4A,-63
1577168440620,200,BC:6A:29:BE:2F:76,-69
1577168440632,1100,BC:6A:29:BE:31:57,-91
1577168440707,1105,7C:66:9D:7B:29:FA,-68
1577168440712,18271,7C:66:9D:7B:2D:4A,-62
1577168440725,200,BC:6A:29:BE:2F:76,-66
1577168440742,1100,BC:6A:29:BE:31:57,-91
1577168440826,1105,7C:66:9D:7B:29:FA,-68
1577168440829,200,BC:6A:29:BE:2F:76,-62
1577168440952,1100,BC:6A:29:BE:31:57,-97
1577168441025,18271,7C:66:9D:7B:2D:4A,-63
1577168441029,1105,7C:66:9D:7B:29:FA,-72
1577168441044,200,BC:6A:29:BE:2F:76,-66
1577168441051,0,44:A7:F8:99:03:96,-46
1577168441136,1105,7C:66:9D:7B:29:FA,-74
1577168441161,1100,BC:6A:29:BE:31:57,-97
1577168441234,1105,7C:66:9D:7B:29:FA,-74
1577168441246,200,BC:6A:29:BE:2F:76,-63
1577168441262,1100,BC:6A:29:BE:31:57,-96
1577168441338,1105,7C:66:9D:7B:29:FA,-70
1577168441352,200,BC:6A:29:BE:2F:76,-63
1577168441443,1105,7C:66:9D:7B:29:FA,-72
1577168441452,200,BC:6A:29:BE:2F:76,-63
1577168441481,1100,BC:6A:29:BE:31:57,-94
1577168441554,1105,7C:66:9D:7B:29:FA,-71
1577168441557,200,BC:6A:29:BE:2F:76,-64
1577168441612,0,44:A7:F8:99:03:96,-37
1577168441653,1105,7C:66:9D:7B:29:FA,-70
1577168441657,18271,7C:66:9D:7B:2D:4A,-64
1577168441665,200,BC:6A:29:BE:2F:76,-63
1577168441684,1100,BC:6A:29:BE:31:57,-91
1577168441763,1105,7C:66:9D:7B:29:FA,-70
1577168441768,200,BC:6A:29:BE:2F:76,-65
1577168441871,200,BC:6A:29:BE:2F:76,-62
1577168441886,0,44:A7:F8:99:03:96,-46
1577168441970,1105,7C:66:9D:7B:29:FA,-75
1577168441980,200,BC:6A:29:BE:2F:76,-63
1577168442083,200,BC:6A:29:BE:2F:76,-64
1577168442098,1100,BC:6A:29:BE:31:57,-97
1577168442174,1105,7C:66:9D:7B:29:FA,-75
1577168442181,200,BC:6A:29:BE:2F:76,-64
1577168442196,1100,BC:6A:29:BE:31:57,-96
1577168442280,1105,7C:66:9D:7B:29:FA,-71
1577168442289,200,BC:6A:29:BE:2F:76,-63
1577168442400,200,BC:6A:29:BE:2F:76,-62
1577168442438,0,44:A7:F8:99:03:96,-46
1577168442490,1105,7C:66:9D:7B:29:FA,-70
1577168442494,18271,7C:66:9D:7B:2D:4A,-66
1577168442506,200,BC:6A:29:BE:2F:76,-62
1577168442591,1105,7C:66:9D:7B:29:FA,-70
1577168442606,200,BC:6A:29:BE:2F:76,-63
1577168442695,1105,7C:66:9D:7B:29:FA,-74
1577168442700,18271,7C:66:9D:7B:2D:4A,-66
1577168442709,200,BC:6A:29:BE:2F:76,-62
1577168442805,1105,7C:66:9D:7B:29:FA,-71
1577168442813,200,BC:6A:29:BE:2F:76,-62
1577168442817,1100,BC:6A:29:BE:31:57,-92
1577168442911,1105,7C:66:9D:7B:29:FA,-71
1577168442992,0,44:A7:F8:99:03:96,-46
1577168443013,1105,7C:66:9D:7B:29:FA,-72
1577168443022,200,BC:6A:29:BE:2F:76,-63
1577168443116,1105,7C:66:9D:7B:29:FA,-73
1577168443125,200,BC:6A:29:BE:2F:76,-63
1577168443237,200,BC:6A:29:BE:2F:76,-63
1577168443271,0,44:A7:F8:99:03:96,-46
