1575942655314,0200,BC:6A:29:BE:2F:76,-83
1575942655351,0000,40:97:28:BB:4B:44,-46
1575942655365,1105,7C:66:9D:7B:29:FA,-68
1575942655397,1541,7C:66:9D:7B:29:FB,-88
1575942655417,0200,BC:6A:29:BE:2F:76,-88
1575942655470,1545,7C:66:9D:7B:2B:90,-83
1575942655472,1105,7C:66:9D:7B:29:FA,-69
1575942655502,1100,BC:6A:29:BE:31:57,-69
1575942655518,0200,BC:6A:29:BE:2F:76,-84
1575942655570,1545,7C:66:9D:7B:2B:90,-82
1575942655579,1105,7C:66:9D:7B:29:FA,-71
1575942655602,1100,BC:6A:29:BE:31:57,-68
1575942655619,0000,40:97:28:BB:4B:44,-46
1575942655622,0000,4E:53:F5:D4:84:87,-99
1575942655676,1545,7C:66:9D:7B:2B:90,-83
1575942655684,1105,7C:66:9D:7B:29:FA,-72
1575942655702,1100,BC:6A:29:BE:31:57,-68
1575942655705,1541,7C:66:9D:7B:29:FB,-88
1575942655737,0200,BC:6A:29:BE:2F:76,-84
1575942655789,1105,7C:66:9D:7B:29:FA,-73
1575942655807,1541,7C:66:9D:7B:29:FB,-89
1575942655894,1545,7C:66:9D:7B:2B:90,-86
1575942655905,1100,BC:6A:29:BE:31:57,-71
1575942655917,1541,7C:66:9D:7B:29:FB,-90
1575942655995,3656-23813,15:D8:A6:CD:70:C6,-92
1575942656025,1541,7C:66:9D:7B:29:FB,-88
1575942656101,1545,7C:66:9D:7B:2B:90,-84
1575942656103,3656-23813,15:D8:A6:CD:70:C6,-91
1575942656111,1105,7C:66:9D:7B:29:FA,-76
1575942656156,0200,BC:6A:29:BE:2F:76,-94
1575942656180,0000,40:97:28:BB:4B:44,-46
1575942656208,1545,7C:66:9D:7B:2B:90,-83
1575942656326,1100,BC:6A:29:BE:31:57,-68
1575942656410,3656-23813,15:D8:A6:CD:70:C6,-93
1575942656417,1545,7C:66:9D:7B:2B:90,-82
1575942656430,1100,BC:6A:29:BE:31:57,-67
1575942656450,0000,40:97:28:BB:4B:44,-46
1575942656452,1541,7C:66:9D:7B:29:FB,-91
1575942656532,1105,7C:66:9D:7B:29:FA,-75
1575942656535,1100,BC:6A:29:BE:31:57,-70
1575942656642,1105,7C:66:9D:7B:29:FA,-74
1575942656645,1100,BC:6A:29:BE:31:57,-68
1575942656653,1541,7C:66:9D:7B:29:FB,-91
1575942656726,1545,7C:66:9D:7B:2B:90,-82
1575942656730,0000,40:97:28:BB:4B:44,-46
1575942656734,3656-23813,15:D8:A6:CD:70:C6,-92
1575942656755,1105,7C:66:9D:7B:29:FA,-74
1575942656758,1100,BC:6A:29:BE:31:57,-68
1575942656834,1545,7C:66:9D:7B:2B:90,-83
1575942656837,3656-23813,15:D8:A6:CD:70:C6,-91
1575942656859,1100,BC:6A:29:BE:31:57,-68
1575942656942,1545,7C:66:9D:7B:2B:90,-80
1575942656948,3656-23813,15:D8:A6:CD:70:C6,-92
1575942656966,1100,BC:6A:29:BE:31:57,-66
1575942656971,1541,7C:66:9D:7B:29:FB,-92
1575942657000,0000,40:97:28:BB:4B:44,-46
1575942657005,0200,BC:6A:29:BE:2F:76,-90
1575942657047,1545,7C:66:9D:7B:2B:90,-80
1575942657063,1105,7C:66:9D:7B:29:FA,-75
1575942657085,1100,BC:6A:29:BE:31:57,-68
1575942657154,3656-23813,15:D8:A6:CD:70:C6,-89
1575942657175,1105,7C:66:9D:7B:29:FA,-75
1575942657178,1100,BC:6A:29:BE:31:57,-69
1575942657253,0000,4E:53:F5:D4:84:87,-95
1575942657259,1545,7C:66:9D:7B:2B:90,-83
1575942657263,3656-23813,15:D8:A6:CD:70:C6,-91
1575942657271,0000,40:97:28:BB:4B:44,-34
1575942657275,1100,BC:6A:29:BE:31:57,-68
1575942657276,1105,7C:66:9D:7B:29:FA,-75
1575942657310,0200,BC:6A:29:BE:2F:76,-92
1575942657358,1545,7C:66:9D:7B:2B:90,-83
1575942657363,3656-23813,15:D8:A6:CD:70:C6,-91
1575942657376,1100,BC:6A:29:BE:31:57,-69
1575942657383,1541,7C:66:9D:7B:29:FB,-90
1575942657386,1105,7C:66:9D:7B:29:FA,-73
1575942657419,0200,BC:6A:29:BE:2F:76,-91
1575942657462,1545,7C:66:9D:7B:2B:90,-83
1575942657469,3656-23813,15:D8:A6:CD:70:C6,-89
1575942657480,1100,BC:6A:29:BE:31:57,-70
1575942657492,1105,7C:66:9D:7B:29:FA,-74
1575942657517,0000,4E:53:F5:D4:84:87,-95
1575942657523,0200,BC:6A:29:BE:2F:76,-88
1575942657566,1545,7C:66:9D:7B:2B:90,-86
1575942657574,3656-23813,15:D8:A6:CD:70:C6,-89
1575942657585,1100,BC:6A:29:BE:31:57,-71
1575942657604,1541,7C:66:9D:7B:29:FB,-93
1575942657607,1105,7C:66:9D:7B:29:FA,-70
1575942657617,0200,BC:6A:29:BE:2F:76,-90
1575942657684,3656-23813,15:D8:A6:CD:70:C6,-90
1575942657690,1100,BC:6A:29:BE:31:57,-68
1575942657703,1105,7C:66:9D:7B:29:FA,-70
1575942657730,0200,BC:6A:29:BE:2F:76,-90
1575942657779,1545,7C:66:9D:7B:2B:90,-84
1575942657811,1105,7C:66:9D:7B:29:FA,-70
1575942657819,0000,40:97:28:BB:4B:44,-46
1575942657825,0200,BC:6A:29:BE:2F:76,-89
1575942657884,3656-23813,15:D8:A6:CD:70:C6,-89
1575942657898,1100,BC:6A:29:BE:31:57,-69
1575942657917,1105,7C:66:9D:7B:29:FA,-70
1575942657922,1541,7C:66:9D:7B:29:FB,-87
1575942657988,3656-23813,15:D8:A6:CD:70:C6,-91
1575942657995,1545,7C:66:9D:7B:2B:90,-86
1575942658012,1100,BC:6A:29:BE:31:57,-70
1575942658022,1105,7C:66:9D:7B:29:FA,-68
1575942658030,1541,7C:66:9D:7B:29:FB,-85
1575942658107,0000,40:97:28:BB:4B:44,-35
1575942658112,1545,7C:66:9D:7B:2B:90,-84
1575942658116,1100,BC:6A:29:BE:31:57,-70
1575942658123,1105,7C:66:9D:7B:29:FA,-68
1575942658140,0200,BC:6A:29:BE:2F:76,-86
1575942658188,3656-23813,15:D8:A6:CD:70:C6,-95
1575942658199,1545,7C:66:9D:7B:2B:90,-80
1575942658214,1100,BC:6A:29:BE:31:57,-69
1575942658237,1105,7C:66:9D:7B:29:FA,-70
1575942658244,1541,7C:66:9D:7B:29:FB,-77
1575942658248,0200,BC:6A:29:BE:2F:76,-85
1575942658311,1545,7C:66:9D:7B:2B:90,-76
1575942658319,1100,BC:6A:29:BE:31:57,-69
1575942658326,10000198,6C:EC:EB:1F:FD:83,-90
1575942658346,1105,7C:66:9D:7B:29:FA,-68
1575942658349,0200,BC:6A:29:BE:2F:76,-86
1575942658366,0000,40:97:28:BB:4B:44,-46
1575942658400,3656-23813,15:D8:A6:CD:70:C6,-88
1575942658432,1545,7C:66:9D:7B:2B:90,-73
1575942658438,1105,7C:66:9D:7B:29:FA,-68
1575942658453,1541,7C:66:9D:7B:29:FB,-76
1575942658462,0200,BC:6A:29:BE:2F:76,-89
1575942658500,3656-23813,15:D8:A6:CD:70:C6,-88
1575942658537,10000198,6C:EC:EB:1F:FD:83,-92
1575942658541,1100,BC:6A:29:BE:31:57,-66
1575942658548,1105,7C:66:9D:7B:29:FA,-68
1575942658615,3656-23813,15:D8:A6:CD:70:C6,-92
