1575943899811,10000198,6C:EC:EB:1F:FD:83,-71
1575943899843,1546,7C:66:9D:7B:2B:9F,-75
1575943899889,1538,BC:6A:29:BE:2F:23,-77
1575943899893,-20214-15074,1A:A1:6B:07:74:BF,-74
1575943899923,1546,7C:66:9D:7B:2B:9F,-69
1575943899957,10000196,6C:EC:EB:1F:F4:74,-68
1575943899978,10000190,6C:EC:EB:1F:F6:26,-81
1575943899993,1538,BC:6A:29:BE:2F:23,-77
1575943900001,-20214-15074,1A:A1:6B:07:74:BF,-68
1575943900103,-20214-15074,1A:A1:6B:07:74:BF,-73
1575943900127,10000198,6C:EC:EB:1F:FD:83,-87
1575943900146,1546,7C:66:9D:7B:2B:9F,-66
1575943900171,0000,6C:EC:EB:1F:F4:74,-73
1575943900191,1538,BC:6A:29:BE:2F:23,-70
1575943900201,10000192,6C:EC:EB:1F:F6:24,-85
1575943900225,-20214-15074,1A:A1:6B:07:74:BF,-70
1575943900229,10000199,6C:EC:EB:1F:F4:46,-74
1575943900246,1546,7C:66:9D:7B:2B:9F,-76
1575943900247,0000,51:16:89:9B:0A:21,-88
1575943900270,1541,7C:66:9D:7B:29:FB,-92
1575943900302,10000192,6C:EC:EB:1F:F6:24,-84
1575943900313,10000199,6C:EC:EB:1F:F4:46,-67
1575943900347,1546,7C:66:9D:7B:2B:9F,-73
1575943900360,0000,77:CB:26:62:D6:D9,-81
1575943900388,10000196,6C:EC:EB:1F:F4:74,-70
1575943900403,1538,BC:6A:29:BE:2F:23,-83
1575943900412,-20214-15074,1A:A1:6B:07:74:BF,-85
1575943900423,10000199,6C:EC:EB:1F:F4:46,-71
1575943900436,10000198,6C:EC:EB:1F:FD:83,-86
1575943900451,1546,7C:66:9D:7B:2B:9F,-69
1575943900514,-20214-15074,1A:A1:6B:07:74:BF,-86
1575943900521,10000199,6C:EC:EB:1F:F4:46,-72
1575943900560,1546,7C:66:9D:7B:2B:9F,-79
1575943900598,10000196,6C:EC:EB:1F:F4:74,-72
1575943900626,10000199,6C:EC:EB:1F:F4:46,-77
1575943900702,10000196,6C:EC:EB:1F:F4:74,-75
1575943900717,0000,45:06:F4:16:73:15,-80
1575943900737,10000199,6C:EC:EB:1F:F4:46,-76
1575943900740,-20214-15074,1A:A1:6B:07:74:BF,-75
1575943900742,0000,48:16:06:1B:15:B4,-83
1575943900781,1546,7C:66:9D:7B:2B:9F,-69
1575943900810,10000196,6C:EC:EB:1F:F4:74,-86
1575943900823,0000,50:D5:23:FD:B9:62,-89
1575943900835,-20214-15074,1A:A1:6B:07:74:BF,-76
1575943900838,10000199,6C:EC:EB:1F:F4:46,-76
1575943900853,0000,66:F7:3C:79:36:E1,-67
1575943900870,1546,7C:66:9D:7B:2B:9F,-69
