time,uuid,mac,rssi
1571987083352,10000198,6C:EC:EB:1F:FD:83,-73
1571987083364,10000199,6C:EC:EB:1F:F4:46,-72
1571987083380,1546,7C:66:9D:7B:2B:9F,-69
1571987083382,10000196,6C:EC:EB:1F:F4:74,-62
1571987083401,10000191,6C:EC:EB:1F:F6:65,-75
1571987083403,10000197,6C:EC:EB:1F:F6:76,-84
1571987083414,10000195,6C:EC:EB:1F:F6:15,-94
1571987083447,10000192,6C:EC:EB:1F:F6:24,-91
1571987083464,10000198,6C:EC:EB:1F:FD:83,-73
1571987083469,10000199,6C:EC:EB:1F:F4:46,-74
1571987083472,0000,68:B4:7D:71:B7:20,-76
1571987083481,10000196,6C:EC:EB:1F:F4:74,-61
1571987083483,10000190,6C:EC:EB:1F:F6:26,-82
1571987083484,0101,BC:14:EF:7B:03:3C,-71
1571987083500,10000191,6C:EC:EB:1F:F6:65,-74
1571987083503,10000197,6C:EC:EB:1F:F6:76,-82
1571987083567,10000199,6C:EC:EB:1F:F4:46,-72
1571987083574,10000196,6C:EC:EB:1F:F4:74,-61
1571987083579,1546,7C:66:9D:7B:2B:9F,-72
1571987083581,10000190,6C:EC:EB:1F:F6:26,-82
1571987083604,10000197,6C:EC:EB:1F:F6:76,-79
1571987083605,10000191,6C:EC:EB:1F:F6:65,-73
1571987083611,1538,BC:6A:29:BE:2F:23,-84
1571987083671,10000199,6C:EC:EB:1F:F4:46,-74
1571987083678,10000196,6C:EC:EB:1F:F4:74,-61
1571987083680,1546,7C:66:9D:7B:2B:9F,-72
1571987083686,10000190,6C:EC:EB:1F:F6:26,-83
1571987083721,1538,BC:6A:29:BE:2F:23,-84
1571987083743,0000,68:B4:7D:71:B7:20,-69
1571987083784,0101,BC:14:EF:7B:03:3C,-70
1571987083826,1538,BC:6A:29:BE:2F:23,-81
1571987083887,10000196,6C:EC:EB:1F:F4:74,-61
1571987083890,10000199,6C:EC:EB:1F:F4:46,-78
1571987083892,10000190,6C:EC:EB:1F:F6:26,-85
1571987083899,1546,7C:66:9D:7B:2B:9F,-74
1571987083915,10000197,6C:EC:EB:1F:F6:76,-75
1571987083928,1538,BC:6A:29:BE:2F:23,-77
1571987083971,10000192,6C:EC:EB:1F:F6:24,-85
1571987083989,10000196,6C:EC:EB:1F:F4:74,-61
1571987083995,10000190,6C:EC:EB:1F:F6:26,-86
1571987084014,0000,68:B4:7D:71:B7:20,-68
1571987084019,10000191,6C:EC:EB:1F:F6:65,-72
1571987084022,10000197,6C:EC:EB:1F:F6:76,-74
1571987084034,1538,BC:6A:29:BE:2F:23,-75
1571987084091,0101,BC:14:EF:7B:03:3C,-76
1571987084095,10000196,6C:EC:EB:1F:F4:74,-60
1571987084098,10000190,6C:EC:EB:1F:F6:26,-87
1571987084103,10000199,6C:EC:EB:1F:F4:46,-72
1571987084107,1546,7C:66:9D:7B:2B:9F,-73
1571987084120,10000191,6C:EC:EB:1F:F6:65,-72
1571987084123,10000197,6C:EC:EB:1F:F6:76,-77
1571987084144,1538,BC:6A:29:BE:2F:23,-75
1571987084199,10000196,6C:EC:EB:1F:F4:74,-58
1571987084204,10000190,6C:EC:EB:1F:F6:26,-85
1571987084206,10000199,6C:EC:EB:1F:F4:46,-73
1571987084210,1546,7C:66:9D:7B:2B:9F,-74
1571987084227,10000191,6C:EC:EB:1F:F6:65,-75
1571987084233,10000197,6C:EC:EB:1F:F6:76,-83
1571987084255,1538,BC:6A:29:BE:2F:23,-75
1571987084282,10000198,6C:EC:EB:1F:FD:83,-70
1571987084285,0000,68:B4:7D:71:B7:20,-66
1571987084304,10000196,6C:EC:EB:1F:F4:74,-59
1571987084315,10000199,6C:EC:EB:1F:F4:46,-74
1571987084317,1546,7C:66:9D:7B:2B:9F,-75
1571987084378,10000192,6C:EC:EB:1F:F6:24,-76
1571987084385,10000198,6C:EC:EB:1F:FD:83,-71
1571987084393,0101,BC:14:EF:7B:03:3C,-72
1571987084408,10000196,6C:EC:EB:1F:F4:74,-62
1571987084434,10000197,6C:EC:EB:1F:F6:76,-71
1571987084440,10000191,6C:EC:EB:1F:F6:65,-79
1571987084462,1538,BC:6A:29:BE:2F:23,-73
