time,uuid,mac,rssi
1576465864496,-461529426,35:D1:35:B1:5A:A3,-83
1576465864505,1100,BC:6A:29:BE:31:57,-74
1576465864536,1545,7C:66:9D:7B:2B:90,-69
1576465864540,10000193,6C:EC:EB:1F:F6:55,-82
1576465864555,10000195,6C:EC:EB:1F:F6:15,-83
1576465864582,10000190,6C:EC:EB:1F:F6:26,-91
1576465864594,-461529426,35:D1:35:B1:5A:A3,-82
1576465864605,1100,BC:6A:29:BE:31:57,-74
1576465864630,1545,7C:66:9D:7B:2B:90,-70
1576465864632,10000193,6C:EC:EB:1F:F6:55,-83
1576465864661,10000195,6C:EC:EB:1F:F6:15,-83
1576465864686,10000190,6C:EC:EB:1F:F6:26,-90
1576465864717,0000,63:E5:EF:45:BD:C0,-86
1576465864738,1545,7C:66:9D:7B:2B:90,-73
1576465864743,10000193,6C:EC:EB:1F:F6:55,-84
1576465864751,1541,7C:66:9D:7B:29:FB,-83
1576465864759,0000,7A:19:96:83:1F:0D,-89
1576465864771,10000195,6C:EC:EB:1F:F6:15,-83
1576465864772,1105,7C:66:9D:7B:29:FA,-87
1576465864790,10000190,6C:EC:EB:1F:F6:26,-90
1576465864796,0000,63:8D:BD:0C:A5:09,-93
1576465864816,1100,BC:6A:29:BE:31:57,-76
1576465864826,0000,42:70:A8:79:14:85,-46
1576465864843,10000193,6C:EC:EB:1F:F6:55,-84
1576465864846,1545,7C:66:9D:7B:2B:90,-81
1576465864860,1541,7C:66:9D:7B:29:FB,-80
1576465864864,1538,BC:6A:29:BE:2F:23,-92
1576465864876,1105,7C:66:9D:7B:29:FA,-86
1576465864877,10000195,6C:EC:EB:1F:F6:15,-83
1576465864894,10000190,6C:EC:EB:1F:F6:26,-88
1576465864912,0000,53:5A:DC:07:69:2B,-88
1576465864921,-461529426,35:D1:35:B1:5A:A3,-80
1576465864923,1100,BC:6A:29:BE:31:57,-80
1576465864953,10000193,6C:EC:EB:1F:F6:55,-83
1576465864955,1545,7C:66:9D:7B:2B:90,-82
1576465864966,10000192,6C:EC:EB:1F:F6:24,-95
1576465864968,1541,7C:66:9D:7B:29:FB,-83
1576465864969,1538,BC:6A:29:BE:2F:23,-91
1576465864988,10000195,6C:EC:EB:1F:F6:15,-86
1576465864994,10000190,6C:EC:EB:1F:F6:26,-90
1576465865021,1100,BC:6A:29:BE:31:57,-82
1576465865038,0000,7A:19:96:83:1F:0D,-86
1576465865051,10000193,6C:EC:EB:1F:F6:55,-82
1576465865061,1545,7C:66:9D:7B:2B:90,-75
1576465865073,1541,7C:66:9D:7B:29:FB,-83
1576465865086,1105,7C:66:9D:7B:29:FA,-87
1576465865093,10000195,6C:EC:EB:1F:F6:15,-84
1576465865121,1100,BC:6A:29:BE:31:57,-86
1576465865124,-461529426,35:D1:35:B1:5A:A3,-83
1576465865155,10000193,6C:EC:EB:1F:F6:55,-82
1576465865161,1545,7C:66:9D:7B:2B:90,-72
1576465865181,1538,BC:6A:29:BE:2F:23,-89
1576465865213,10000190,6C:EC:EB:1F:F6:26,-91
1576465865229,-461529426,35:D1:35:B1:5A:A3,-82
1576465865263,1545,7C:66:9D:7B:2B:90,-71
1576465865278,10000192,6C:EC:EB:1F:F6:24,-94
1576465865301,1105,7C:66:9D:7B:29:FA,-94
1576465865311,10000195,6C:EC:EB:1F:F6:15,-83
1576465865313,10000190,6C:EC:EB:1F:F6:26,-91
1576465865334,-461529426,35:D1:35:B1:5A:A3,-82
1576465865362,10000193,6C:EC:EB:1F:F6:55,-83
1576465865369,1545,7C:66:9D:7B:2B:90,-70
1576465865384,10000192,6C:EC:EB:1F:F6:24,-94
1576465865396,1538,BC:6A:29:BE:2F:23,-90
1576465865411,10000195,6C:EC:EB:1F:F6:15,-83
1576465865422,0200,BC:6A:29:BE:2F:76,-96
1576465865424,10000190,6C:EC:EB:1F:F6:26,-95
1576465865456,1100,BC:6A:29:BE:31:57,-83
1576465865458,-461529426,35:D1:35:B1:5A:A3,-82
1576465865463,10000193,6C:EC:EB:1F:F6:55,-83
1576465865478,1545,7C:66:9D:7B:2B:90,-70
1576465865504,1541,7C:66:9D:7B:29:FB,-86
1576465865514,10000195,6C:EC:EB:1F:F6:15,-83
1576465865530,0000,63:E5:EF:45:BD:C0,-80
1576465865544,-461529426,35:D1:35:B1:5A:A3,-82
1576465865547,1100,BC:6A:29:BE:31:57,-80
1576465865586,1545,7C:66:9D:7B:2B:90,-70
1576465865619,10000195,6C:EC:EB:1F:F6:15,-83
1576465865645,-461529426,35:D1:35:B1:5A:A3,-84
1576465865665,0000,42:70:A8:79:14:85,-46
1576465865677,10000193,6C:EC:EB:1F:F6:55,-82
1576465865695,1545,7C:66:9D:7B:2B:90,-71
1576465865709,1541,7C:66:9D:7B:29:FB,-83
1576465865711,1538,BC:6A:29:BE:2F:23,-93
1576465865727,10000190,6C:EC:EB:1F:F6:26,-93
1576465865735,0000,53:5A:DC:07:69:2B,-84
1576465865747,-461529426,35:D1:35:B1:5A:A3,-85
1576465865763,1100,BC:6A:29:BE:31:57,-77
1576465865779,10000193,6C:EC:EB:1F:F6:55,-83
1576465865810,1541,7C:66:9D:7B:29:FB,-80
1576465865825,1105,7C:66:9D:7B:29:FA,-83
1576465865827,10000195,6C:EC:EB:1F:F6:15,-85
1576465865832,10000190,6C:EC:EB:1F:F6:26,-90
1576465865848,0200,BC:6A:29:BE:2F:76,-94
1576465865854,-461529426,35:D1:35:B1:5A:A3,-88
1576465865863,0000,7A:19:96:83:1F:0D,-86
1576465865868,1100,BC:6A:29:BE:31:57,-75
1576465865878,0000,63:8D:BD:0C:A5:09,-94
1576465865887,10000193,6C:EC:EB:1F:F6:55,-82
1576465865920,1541,7C:66:9D:7B:29:FB,-86
1576465865926,1538,BC:6A:29:BE:2F:23,-91
1576465865929,1105,7C:66:9D:7B:29:FA,-81
1576465865932,10000195,6C:EC:EB:1F:F6:15,-83
1576465865935,10000190,6C:EC:EB:1F:F6:26,-94
1576465865945,0000,42:70:A8:79:14:85,-47
1576465866005,1545,7C:66:9D:7B:2B:90,-68
1576465866008,0000,53:5A:DC:07:69:2B,-84
1576465866026,1541,7C:66:9D:7B:29:FB,-73
1576465866033,1105,7C:66:9D:7B:29:FA,-82
1576465866039,10000190,6C:EC:EB:1F:F6:26,-90
1576465866044,10000195,6C:EC:EB:1F:F6:15,-84
1576465866068,-461529426,35:D1:35:B1:5A:A3,-83
1576465866076,1100,BC:6A:29:BE:31:57,-69
1576465866090,10000193,6C:EC:EB:1F:F6:55,-82
1576465866111,1545,7C:66:9D:7B:2B:90,-72
1576465866137,1541,7C:66:9D:7B:29:FB,-79
1576465866139,0000,7A:19:96:83:1F:0D,-84
1576465866178,10000191,6C:EC:EB:1F:F6:65,-91
1576465866182,-461529426,35:D1:35:B1:5A:A3,-82
1576465866196,1100,BC:6A:29:BE:31:57,-61
1576465866199,10000193,6C:EC:EB:1F:F6:55,-82
1576465866219,1545,7C:66:9D:7B:2B:90,-68
1576465866222,0000,42:70:A8:79:14:85,-46
1576465866226,10000192,6C:EC:EB:1F:F6:24,-95
1576465866238,1105,7C:66:9D:7B:29:FA,-82
1576465866242,1541,7C:66:9D:7B:29:FB,-73
1576465866247,1538,BC:6A:29:BE:2F:23,-94
1576465866251,10000195,6C:EC:EB:1F:F6:15,-84
1576465866276,0000,53:5A:DC:07:69:2B,-82
1576465866277,-461529426,35:D1:35:B1:5A:A3,-88
1576465866280,10000191,6C:EC:EB:1F:F6:65,-93
1576465866287,1100,BC:6A:29:BE:31:57,-58
1576465866304,10000193,6C:EC:EB:1F:F6:55,-83
1576465866316,1545,7C:66:9D:7B:2B:90,-71
1576465866343,1105,7C:66:9D:7B:29:FA,-84
1576465866348,1541,7C:66:9D:7B:29:FB,-75
1576465866352,0000,63:E5:EF:45:BD:C0,-78
1576465866356,1538,BC:6A:29:BE:2F:23,-93
1576465866409,10000193,6C:EC:EB:1F:F6:55,-84
1576465866421,1545,7C:66:9D:7B:2B:90,-70
1576465866446,1541,7C:66:9D:7B:29:FB,-76
1576465866452,1105,7C:66:9D:7B:29:FA,-86
1576465866463,10000190,6C:EC:EB:1F:F6:26,-94
1576465866465,1538,BC:6A:29:BE:2F:23,-90
1576465866488,10000191,6C:EC:EB:1F:F6:65,-94
1576465866493,0000,42:70:A8:79:14:85,-35
1576465866506,10000193,6C:EC:EB:1F:F6:55,-84
1576465866536,1545,7C:66:9D:7B:2B:90,-69
1576465866540,10000198,6C:EC:EB:1F:FD:83,-92
1576465866552,1541,7C:66:9D:7B:29:FB,-77
1576465866557,1105,7C:66:9D:7B:29:FA,-84
1576465866586,-461529426,35:D1:35:B1:5A:A3,-88
1576465866588,0200,BC:6A:29:BE:2F:76,-96
1576465866609,1100,BC:6A:29:BE:31:57,-58
1576465866616,10000193,6C:EC:EB:1F:F6:55,-82
1576465866619,0000,63:E5:EF:45:BD:C0,-83
1576465866636,1545,7C:66:9D:7B:2B:90,-69
1576465866659,1105,7C:66:9D:7B:29:FA,-78
1576465866667,1538,BC:6A:29:BE:2F:23,-92
