1577174265163,10000190,6C:EC:EB:1F:F6:26,-82
1577174265186,10000197,6C:EC:EB:1F:F6:76,-80
1577174265199,11819-16663,3A:E0:29:C6:85:43,-92
1577174265215,10000196,6C:EC:EB:1F:F4:74,-73
1577174265231,0000,4C:28:1E:F2:4D:AA,-89
1577174265233,10000199,6C:EC:EB:1F:F4:46,-73
1577174265233,0000,41:F1:01:99:18:12,-75
1577174265250,10000192,6C:EC:EB:1F:F6:24,-80
1577174265251,1538,BC:6A:29:BE:2F:23,-83
1577174265266,10000190,6C:EC:EB:1F:F6:26,-83
1577174265275,10000198,6C:EC:EB:1F:FD:83,-82
1577174265284,10000197,6C:EC:EB:1F:F6:76,-76
1577174265302,11819-16663,3A:E0:29:C6:85:43,-80
1577174265304,10000196,6C:EC:EB:1F:F4:74,-63
1577174265329,1546,7C:66:9D:7B:2B:9F,-78
1577174265352,10000199,6C:EC:EB:1F:F4:46,-75
1577174265354,10000192,6C:EC:EB:1F:F6:24,-89
1577174265355,1538,BC:6A:29:BE:2F:23,-86
1577174265374,10000190,6C:EC:EB:1F:F6:26,-87
1577174265375,0000,76:C4:99:B2:EF:8A,-59
1577174265385,10000198,6C:EC:EB:1F:FD:83,-82
1577174265386,10000197,6C:EC:EB:1F:F6:76,-77
1577174265407,10000196,6C:EC:EB:1F:F4:74,-62
1577174265408,10000191,6C:EC:EB:1F:F6:65,-84
1577174265430,1546,7C:66:9D:7B:2B:9F,-86
1577174265437,10000199,6C:EC:EB:1F:F4:46,-77
1577174265462,1538,BC:6A:29:BE:2F:23,-89
1577174265488,10000197,6C:EC:EB:1F:F6:76,-81
1577174265502,0000,41:F1:01:99:18:12,-74
1577174265508,10000196,6C:EC:EB:1F:F4:74,-58
1577174265514,10000191,6C:EC:EB:1F:F6:65,-84
1577174265516,11819-16663,3A:E0:29:C6:85:43,-72
1577174265543,10000199,6C:EC:EB:1F:F4:46,-78
1577174265583,10000190,6C:EC:EB:1F:F6:26,-86
1577174265587,10000197,6C:EC:EB:1F:F6:76,-81
1577174265592,10000198,6C:EC:EB:1F:FD:83,-77
1577174265610,10000196,6C:EC:EB:1F:F4:74,-63
1577174265620,11819-16663,3A:E0:29:C6:85:43,-78
1577174265689,10000197,6C:EC:EB:1F:F6:76,-82
1577174265697,10000198,6C:EC:EB:1F:FD:83,-87
1577174265721,10000196,6C:EC:EB:1F:F4:74,-68
1577174265729,11819-16663,3A:E0:29:C6:85:43,-79
1577174265748,1546,7C:66:9D:7B:2B:9F,-87
1577174265775,0000,41:F1:01:99:18:12,-75
1577174265784,1538,BC:6A:29:BE:2F:23,-88
1577174265791,10000197,6C:EC:EB:1F:F6:76,-88
1577174265805,10000198,6C:EC:EB:1F:FD:83,-83
1577174265823,10000196,6C:EC:EB:1F:F4:74,-64
1577174265831,11819-16663,3A:E0:29:C6:85:43,-80
1577174265850,1546,7C:66:9D:7B:2B:9F,-88
1577174265861,10000199,6C:EC:EB:1F:F4:46,-88
1577174265891,1538,BC:6A:29:BE:2F:23,-88
1577174265898,10000197,6C:EC:EB:1F:F6:76,-90
1577174265921,10000191,6C:EC:EB:1F:F6:65,-86
1577174265927,10000196,6C:EC:EB:1F:F4:74,-62
1577174265938,11819-16663,3A:E0:29:C6:85:43,-82
1577174265951,1546,7C:66:9D:7B:2B:9F,-86
1577174265965,10000199,6C:EC:EB:1F:F4:46,-86
1577174265974,0000,76:C4:99:B2:EF:8A,-60
1577174265995,1538,BC:6A:29:BE:2F:23,-88
1577174266010,10000198,6C:EC:EB:1F:FD:83,-82
1577174266024,10000191,6C:EC:EB:1F:F6:65,-84
1577174266036,10000196,6C:EC:EB:1F:F4:74,-62
1577174266064,10000192,6C:EC:EB:1F:F6:24,-91
1577174266069,10000199,6C:EC:EB:1F:F4:46,-80
1577174266120,10000198,6C:EC:EB:1F:FD:83,-83
1577174266130,10000191,6C:EC:EB:1F:F6:65,-84
1577174266143,10000196,6C:EC:EB:1F:F4:74,-60
1577174266149,11819-16663,3A:E0:29:C6:85:43,-82
1577174266170,10000199,6C:EC:EB:1F:F4:46,-81
1577174266173,10000192,6C:EC:EB:1F:F6:24,-90
1577174266203,10000190,6C:EC:EB:1F:F6:26,-91
1577174266206,1538,BC:6A:29:BE:2F:23,-88
1577174266221,10000197,6C:EC:EB:1F:F6:76,-93
1577174266236,10000191,6C:EC:EB:1F:F6:65,-84
1577174266244,10000196,6C:EC:EB:1F:F4:74,-60
1577174266252,11819-16663,3A:E0:29:C6:85:43,-83
1577174266272,10000199,6C:EC:EB:1F:F4:46,-80
1577174266274,0000,76:C4:99:B2:EF:8A,-56
1577174266306,10000190,6C:EC:EB:1F:F6:26,-89
1577174266308,0000,4C:28:1E:F2:4D:AA,-95
1577174266313,1538,BC:6A:29:BE:2F:23,-88
1577174266315,0000,41:F1:01:99:18:12,-75
