time,uuid,mac,rssi
1577083821068,1541,7C:66:9D:7B:29:FB,-80
1577083821087,10000195,6C:EC:EB:1F:F6:15,-79
1577083821123,10000193,6C:EC:EB:1F:F6:55,-92
1577083821141,1100,BC:6A:29:BE:31:57,-79
1577083821143,1545,7C:66:9D:7B:2B:90,-84
1577083821144,10000190,6C:EC:EB:1F:F6:26,-93
1577083821189,10000195,6C:EC:EB:1F:F6:15,-78
1577083821208,0,5B:DD:C4:B7:40:80,-46
1577083821226,1105,7C:66:9D:7B:29:FA,-76
1577083821228,1100,BC:6A:29:BE:31:57,-77
1577083821242,1545,7C:66:9D:7B:2B:90,-85
1577083821265,1541,7C:66:9D:7B:29:FB,-80
1577083821293,10000195,6C:EC:EB:1F:F6:15,-77
1577083821306,0,65:94:B1:D6:F8:43,-93
1577083821326,1105,7C:66:9D:7B:29:FA,-76
1577083821332,1100,BC:6A:29:BE:31:57,-86
1577083821339,10000193,6C:EC:EB:1F:F6:55,-94
1577083821342,1545,7C:66:9D:7B:2B:90,-79
1577083821367,1541,7C:66:9D:7B:29:FB,-79
1577083821401,10000195,6C:EC:EB:1F:F6:15,-77
1577083821427,1105,7C:66:9D:7B:29:FA,-78
1577083821433,1100,BC:6A:29:BE:31:57,-77
1577083821446,1545,7C:66:9D:7B:2B:90,-74
1577083821472,1541,7C:66:9D:7B:29:FB,-82
1577083821486,0,5B:DD:C4:B7:40:80,-46
1577083821505,10000195,6C:EC:EB:1F:F6:15,-78
1577083821534,1100,BC:6A:29:BE:31:57,-77
1577083821563,10000190,6C:EC:EB:1F:F6:26,-88
1577083821577,0,65:94:B1:D6:F8:43,-89
1577083821612,10000195,6C:EC:EB:1F:F6:15,-77
1577083821635,1100,BC:6A:29:BE:31:57,-79
1577083821659,1545,7C:66:9D:7B:2B:90,-75
1577083821666,10000190,6C:EC:EB:1F:F6:26,-88
1577083821717,10000195,6C:EC:EB:1F:F6:15,-78
1577083821739,1100,BC:6A:29:BE:31:57,-79
1577083821741,1105,7C:66:9D:7B:29:FA,-78
1577083821755,200,BC:6A:29:BE:2F:76,-94
1577083821778,10000190,6C:EC:EB:1F:F6:26,-89
1577083821780,10000193,6C:EC:EB:1F:F6:55,-93
1577083821791,1541,7C:66:9D:7B:29:FB,-84
