time,uuid,mac,rssi
1577083509449,1100,BC:6A:29:BE:31:57,-79
1577083509488,10000196,6C:EC:EB:1F:F4:74,-90
1577083509500,10000198,6C:EC:EB:1F:FD:83,-87
1577083509520,1541,7C:66:9D:7B:29:FB,-58
1577083509522,1545,7C:66:9D:7B:2B:90,-80
1577083509537,10000195,6C:EC:EB:1F:F6:15,-80
1577083509539,1538,BC:6A:29:BE:2F:23,-77
1577083509552,1105,7C:66:9D:7B:29:FA,-85
1577083509553,10000112,6C:EC:EB:1F:FB:96,-88
1577083509568,1100,BC:6A:29:BE:31:57,-83
1577083509585,10000194,6C:EC:EB:1F:F6:2D,-86
1577083509600,10000113,6C:EC:EB:1F:F4:4F,-94
1577083509602,0,6F:BE:92:48:13:4F,-89
1577083509621,10000198,6C:EC:EB:1F:FD:83,-83
1577083509623,1545,7C:66:9D:7B:2B:90,-73
1577083509631,10000195,6C:EC:EB:1F:F6:15,-82
1577083509632,10000190,6C:EC:EB:1F:F6:26,-92
1577083509635,1546,7C:66:9D:7B:2B:9F,-79
1577083509652,1538,BC:6A:29:BE:2F:23,-71
1577083509654,1105,7C:66:9D:7B:29:FA,-82
1577083509655,10000102,6C:EC:EB:1F:FD:9B,-91
1577083509656,10000192,6C:EC:EB:1F:F6:24,-83
1577083509678,10000193,6C:EC:EB:1F:F6:55,-83
1577083509685,0,5B:DD:C4:B7:40:80,-73
1577083509703,10000194,6C:EC:EB:1F:F6:2D,-85
1577083509704,10000196,6C:EC:EB:1F:F4:74,-90
1577083509711,10000198,6C:EC:EB:1F:FD:83,-80
1577083509716,1541,7C:66:9D:7B:29:FB,-59
1577083509721,10000197,6C:EC:EB:1F:F6:76,-84
1577083509736,10000195,6C:EC:EB:1F:F6:15,-86
1577083509743,1538,BC:6A:29:BE:2F:23,-69
1577083509758,10000192,6C:EC:EB:1F:F6:24,-83
1577083509767,1100,BC:6A:29:BE:31:57,-81
1577083509787,10000193,6C:EC:EB:1F:F6:55,-82
1577083509794,10000194,6C:EC:EB:1F:F6:2D,-82
1577083509825,1541,7C:66:9D:7B:29:FB,-57
1577083509835,1545,7C:66:9D:7B:2B:90,-74
1577083509859,10000102,6C:EC:EB:1F:FD:9B,-83
1577083509865,10000192,6C:EC:EB:1F:F6:24,-82
1577083509887,10000193,6C:EC:EB:1F:F6:55,-76
1577083509898,10000194,6C:EC:EB:1F:F6:2D,-84
1577083509921,10000198,6C:EC:EB:1F:FD:83,-82
1577083509927,1541,7C:66:9D:7B:29:FB,-58
1577083509930,10000197,6C:EC:EB:1F:F6:76,-92
1577083509939,10000195,6C:EC:EB:1F:F6:15,-80
1577083509943,1546,7C:66:9D:7B:2B:9F,-80
1577083509945,1545,7C:66:9D:7B:2B:90,-71
1577083509953,1105,7C:66:9D:7B:29:FA,-79
1577083509991,10000193,6C:EC:EB:1F:F6:55,-79
1577083510015,10000113,6C:EC:EB:1F:F4:4F,-91
1577083510035,1541,7C:66:9D:7B:29:FB,-58
1577083510041,10000195,6C:EC:EB:1F:F6:15,-84
1577083510048,1546,7C:66:9D:7B:2B:9F,-81
1577083510051,1545,7C:66:9D:7B:2B:90,-69
1577083510073,10000102,6C:EC:EB:1F:FD:9B,-90
1577083510077,10000192,6C:EC:EB:1F:F6:24,-77
1577083510081,1100,BC:6A:29:BE:31:57,-86
1577083510089,10000112,6C:EC:EB:1F:FB:96,-92
1577083510094,10000193,6C:EC:EB:1F:F6:55,-84
1577083510106,10000194,6C:EC:EB:1F:F6:2D,-90
1577083510112,200,BC:6A:29:BE:2F:76,-91
1577083510132,10000198,6C:EC:EB:1F:FD:83,-81
1577083510139,1541,7C:66:9D:7B:29:FB,-58
1577083510142,0,6F:BE:92:48:13:4F,-74
1577083510151,10000195,6C:EC:EB:1F:F6:15,-88
1577083510160,1538,BC:6A:29:BE:2F:23,-75
1577083510164,10000190,6C:EC:EB:1F:F6:26,-90
1577083510172,10000199,6C:EC:EB:1F:F4:46,-86
1577083510187,10000102,6C:EC:EB:1F:FD:9B,-86
1577083510188,1100,BC:6A:29:BE:31:57,-84
1577083510204,10000193,6C:EC:EB:1F:F6:55,-73
1577083510223,10000111,6C:EC:EB:1F:FB:C7,-90
1577083510237,10000198,6C:EC:EB:1F:FD:83,-78
1577083510239,0,5B:DD:C4:B7:40:80,-82
1577083510253,10000197,6C:EC:EB:1F:F6:76,-95
1577083510255,1546,7C:66:9D:7B:2B:9F,-76
1577083510258,10000195,6C:EC:EB:1F:F6:15,-84
1577083510266,10000190,6C:EC:EB:1F:F6:26,-91
1577083510280,10000102,6C:EC:EB:1F:FD:9B,-83
1577083510284,10000192,6C:EC:EB:1F:F6:24,-78
1577083510291,1100,BC:6A:29:BE:31:57,-91
1577083510299,10000112,6C:EC:EB:1F:FB:96,-88
1577083510307,10000193,6C:EC:EB:1F:F6:55,-78
1577083510314,10000194,6C:EC:EB:1F:F6:2D,-87
1577083510318,10000113,6C:EC:EB:1F:F4:4F,-91
1577083510324,10000196,6C:EC:EB:1F:F4:74,-91
1577083510353,1541,7C:66:9D:7B:29:FB,-62
1577083510355,10000105,6C:EC:EB:1F:FB:B0,-91
1577083510392,1100,BC:6A:29:BE:31:57,-92
1577083510407,10000193,6C:EC:EB:1F:F6:55,-76
1577083510412,0,6F:BE:92:48:13:4F,-80
1577083510416,10000194,6C:EC:EB:1F:F6:2D,-89
1577083510424,10000113,6C:EC:EB:1F:F4:4F,-89
1577083510431,10000196,6C:EC:EB:1F:F4:74,-94
1577083510447,10000198,6C:EC:EB:1F:FD:83,-81
1577083510459,1541,7C:66:9D:7B:29:FB,-63
1577083510472,10000190,6C:EC:EB:1F:F6:26,-91
