time,uuid,mac,rssi
1576808015362,200,BC:6A:29:BE:2F:76,-59
1576808015467,200,BC:6A:29:BE:2F:76,-59
1576808015521,1100,BC:6A:29:BE:31:57,-94
1576808015546,1105,7C:66:9D:7B:29:FA,-83
1576808015548,0,6D:6A:06:50:8D:65,-70
1576808015572,200,BC:6A:29:BE:2F:76,-62
1576808015633,18271,7C:66:9D:7B:2D:4A,-60
1576808015679,200,BC:6A:29:BE:2F:76,-64
1576808015723,18271,7C:66:9D:7B:2D:4A,-69
1576808015741,1105,7C:66:9D:7B:29:FA,-73
1576808015789,200,BC:6A:29:BE:2F:76,-67
1576808015815,0,6D:6A:06:50:8D:65,-62
1576808015847,1105,7C:66:9D:7B:29:FA,-72
1576808015889,200,BC:6A:29:BE:2F:76,-72
1576808015933,18271,7C:66:9D:7B:2D:4A,-76
1576808015992,200,BC:6A:29:BE:2F:76,-63
1576808016034,18271,7C:66:9D:7B:2D:4A,-70
1576808016060,1105,7C:66:9D:7B:29:FA,-74
1576808016089,0,6D:6A:06:50:8D:65,-77
1576808016093,200,BC:6A:29:BE:2F:76,-60
1576808016135,18271,7C:66:9D:7B:2D:4A,-73
1576808016147,1100,BC:6A:29:BE:31:57,-91
1576808016171,1105,7C:66:9D:7B:29:FA,-76
1576808016193,200,BC:6A:29:BE:2F:76,-62
1576808016234,18271,7C:66:9D:7B:2D:4A,-75
1576808016301,200,BC:6A:29:BE:2F:76,-60
1576808016342,18271,7C:66:9D:7B:2D:4A,-71
1576808016358,1100,BC:6A:29:BE:31:57,-90
1576808016368,0,6D:6A:06:50:8D:65,-63
1576808016380,1105,7C:66:9D:7B:29:FA,-73
1576808016402,200,BC:6A:29:BE:2F:76,-60
1576808016445,18271,7C:66:9D:7B:2D:4A,-69
1576808016487,1105,7C:66:9D:7B:29:FA,-78
1576808016505,200,BC:6A:29:BE:2F:76,-62
1576808016553,18271,7C:66:9D:7B:2D:4A,-69
1576808016568,1100,BC:6A:29:BE:31:57,-96
1576808016587,1105,7C:66:9D:7B:29:FA,-77
1576808016610,200,BC:6A:29:BE:2F:76,-62
1576808016649,0,6D:6A:06:50:8D:65,-57
1576808016710,200,BC:6A:29:BE:2F:76,-62
1576808016760,18271,7C:66:9D:7B:2D:4A,-71
1576808016794,1105,7C:66:9D:7B:29:FA,-74
1576808016819,200,BC:6A:29:BE:2F:76,-62
1576808016864,18271,7C:66:9D:7B:2D:4A,-67
1576808016880,1100,BC:6A:29:BE:31:57,-90
1576808016918,200,BC:6A:29:BE:2F:76,-61
1576808016922,0,6D:6A:06:50:8D:65,-80
1576808016965,18271,7C:66:9D:7B:2D:4A,-68
1576808016996,1105,7C:66:9D:7B:29:FA,-76
1576808017028,200,BC:6A:29:BE:2F:76,-61
1576808017068,18271,7C:66:9D:7B:2D:4A,-67
1576808017102,1105,7C:66:9D:7B:29:FA,-76
1576808017137,200,BC:6A:29:BE:2F:76,-61
1576808017178,18271,7C:66:9D:7B:2D:4A,-68
1576808017205,0,6D:6A:06:50:8D:65,-63
1576808017238,200,BC:6A:29:BE:2F:76,-62
1576808017278,18271,7C:66:9D:7B:2D:4A,-68
1576808017305,1100,BC:6A:29:BE:31:57,-92
1576808017308,1105,7C:66:9D:7B:29:FA,-76
1576808017345,200,BC:6A:29:BE:2F:76,-62
1576808017388,18271,7C:66:9D:7B:2D:4A,-68
1576808017410,1105,7C:66:9D:7B:29:FA,-73
1576808017412,1100,BC:6A:29:BE:31:57,-91
1576808017448,200,BC:6A:29:BE:2F:76,-60
1576808017480,0,6D:6A:06:50:8D:65,-71
1576808017497,18271,7C:66:9D:7B:2D:4A,-68
1576808017518,1105,7C:66:9D:7B:29:FA,-71
1576808017524,1100,BC:6A:29:BE:31:57,-93
1576808017555,200,BC:6A:29:BE:2F:76,-62
1576808017599,18271,7C:66:9D:7B:2D:4A,-69
1576808017639,1100,BC:6A:29:BE:31:57,-93
1576808017655,200,BC:6A:29:BE:2F:76,-62
1576808017702,18271,7C:66:9D:7B:2D:4A,-72
