time,uuid,mac,rssi
1576466229500,28587-25204,0F:C6:4A:CA:2F:B6,-96
1576466229512,1545,7C:66:9D:7B:2B:90,-83
1576466229531,1100,BC:6A:29:BE:31:57,-69
1576466229553,1105,7C:66:9D:7B:29:FA,-72
1576466229574,0200,BC:6A:29:BE:2F:76,-73
1576466229638,1100,BC:6A:29:BE:31:57,-79
1576466229665,0200,BC:6A:29:BE:2F:76,-66
1576466229718,1545,7C:66:9D:7B:2B:90,-82
1576466229742,1100,BC:6A:29:BE:31:57,-72
1576466229760,1105,7C:66:9D:7B:29:FA,-73
1576466229804,18271,7C:66:9D:7B:2D:4A,-67
1576466229827,28587-25204,0F:C6:4A:CA:2F:B6,-91
1576466229828,1545,7C:66:9D:7B:2B:90,-84
1576466229848,1100,BC:6A:29:BE:31:57,-67
1576466229885,1105,7C:66:9D:7B:29:FA,-66
1576466229886,0200,BC:6A:29:BE:2F:76,-68
1576466229887,0000,42:94:6B:3E:B3:6B,-58
1576466229910,18271,7C:66:9D:7B:2D:4A,-75
1576466229918,28587-25204,0F:C6:4A:CA:2F:B6,-90
1576466229947,1541,7C:66:9D:7B:29:FB,-76
1576466229973,1105,7C:66:9D:7B:29:FA,-67
1576466229983,0200,BC:6A:29:BE:2F:76,-66
1576466230016,18271,7C:66:9D:7B:2D:4A,-61
1576466230055,1100,BC:6A:29:BE:31:57,-68
1576466230086,0200,BC:6A:29:BE:2F:76,-64
1576466230119,18271,7C:66:9D:7B:2D:4A,-61
1576466230150,0000,42:94:6B:3E:B3:6B,-62
1576466230158,1100,BC:6A:29:BE:31:57,-69
1576466230176,1105,7C:66:9D:7B:29:FA,-68
1576466230193,0200,BC:6A:29:BE:2F:76,-68
1576466230219,18271,7C:66:9D:7B:2D:4A,-69
1576466230244,1545,7C:66:9D:7B:2B:90,-88
1576466230260,1100,BC:6A:29:BE:31:57,-80
1576466230278,1105,7C:66:9D:7B:29:FA,-73
1576466230303,0200,BC:6A:29:BE:2F:76,-70
1576466230329,18271,7C:66:9D:7B:2D:4A,-62
1576466230352,1545,7C:66:9D:7B:2B:90,-83
1576466230359,1100,BC:6A:29:BE:31:57,-75
1576466230380,1105,7C:66:9D:7B:29:FA,-71
1576466230413,0200,BC:6A:29:BE:2F:76,-63
1576466230426,0000,42:94:6B:3E:B3:6B,-57
1576466230452,1545,7C:66:9D:7B:2B:90,-83
1576466230463,1100,BC:6A:29:BE:31:57,-79
1576466230486,1105,7C:66:9D:7B:29:FA,-65
1576466230522,0200,BC:6A:29:BE:2F:76,-71
1576466230540,18271,7C:66:9D:7B:2D:4A,-71
1576466230555,1545,7C:66:9D:7B:2B:90,-80
1576466230566,1541,7C:66:9D:7B:29:FB,-76
1576466230571,1100,BC:6A:29:BE:31:57,-83
1576466230593,1105,7C:66:9D:7B:29:FA,-68
1576466230663,1545,7C:66:9D:7B:2B:90,-79
1576466230670,1541,7C:66:9D:7B:29:FB,-75
1576466230676,1100,BC:6A:29:BE:31:57,-85
1576466230703,0000,42:94:6B:3E:B3:6B,-57
1576466230744,28587-25204,0F:C6:4A:CA:2F:B6,-96
1576466230775,1541,7C:66:9D:7B:29:FB,-75
1576466230780,1100,BC:6A:29:BE:31:57,-82
1576466230797,1105,7C:66:9D:7B:29:FA,-84
1576466230854,18271,7C:66:9D:7B:2D:4A,-66
1576466230934,0200,BC:6A:29:BE:2F:76,-69
1576466230977,0000,42:94:6B:3E:B3:6B,-58
1576466231004,1105,7C:66:9D:7B:29:FA,-76
1576466231045,0200,BC:6A:29:BE:2F:76,-66
1576466231060,28587-25204,0F:C6:4A:CA:2F:B6,-92
1576466231101,1100,BC:6A:29:BE:31:57,-83
1576466231113,1105,7C:66:9D:7B:29:FA,-72
1576466231147,0200,BC:6A:29:BE:2F:76,-66
1576466231160,18271,7C:66:9D:7B:2D:4A,-67
1576466231191,1545,7C:66:9D:7B:2B:90,-71
1576466231193,1541,7C:66:9D:7B:29:FB,-77
1576466231203,1100,BC:6A:29:BE:31:57,-77
1576466231217,1105,7C:66:9D:7B:29:FA,-71
1576466231249,0200,BC:6A:29:BE:2F:76,-70
1576466231252,0000,42:94:6B:3E:B3:6B,-58
1576466231261,18271,7C:66:9D:7B:2D:4A,-68
1576466231304,1541,7C:66:9D:7B:29:FB,-76
1576466231313,1100,BC:6A:29:BE:31:57,-79
1576466231318,1105,7C:66:9D:7B:29:FA,-71
1576466231368,28587-25204,0F:C6:4A:CA:2F:B6,-89
1576466231412,1541,7C:66:9D:7B:29:FB,-76
1576466231423,1105,7C:66:9D:7B:29:FA,-72
1576466231475,18271,7C:66:9D:7B:2D:4A,-66
1576466231521,1541,7C:66:9D:7B:29:FB,-76
1576466231525,1105,7C:66:9D:7B:29:FA,-73
1576466231528,0000,42:94:6B:3E:B3:6B,-58
1576466231532,1100,BC:6A:29:BE:31:57,-83
1576466231574,0200,BC:6A:29:BE:2F:76,-73
1576466231625,1541,7C:66:9D:7B:29:FB,-76
1576466231631,1105,7C:66:9D:7B:29:FA,-71
1576466231689,28587-25204,0F:C6:4A:CA:2F:B6,-90
1576466231811,0000,42:94:6B:3E:B3:6B,-58
1576466231893,0200,BC:6A:29:BE:2F:76,-69
1576466231901,18271,7C:66:9D:7B:2D:4A,-64
1576466231945,1541,7C:66:9D:7B:29:FB,-75
1576466231948,1100,BC:6A:29:BE:31:57,-80
1576466231950,1105,7C:66:9D:7B:29:FA,-69
1576466232001,0200,BC:6A:29:BE:2F:76,-72
1576466232010,18271,7C:66:9D:7B:2D:4A,-64
1576466232052,1105,7C:66:9D:7B:29:FA,-67
1576466232086,0000,42:94:6B:3E:B3:6B,-57
1576466232114,28587-25204,0F:C6:4A:CA:2F:B6,-92
1576466232120,18271,7C:66:9D:7B:2D:4A,-64
1576466232158,1105,7C:66:9D:7B:29:FA,-71
1576466232218,28587-25204,0F:C6:4A:CA:2F:B6,-90
1576466232224,18271,7C:66:9D:7B:2D:4A,-66
1576466232262,1100,BC:6A:29:BE:31:57,-79
1576466232265,1105,7C:66:9D:7B:29:FA,-71
1576466232308,0200,BC:6A:29:BE:2F:76,-72
1576466232325,18271,7C:66:9D:7B:2D:4A,-66
1576466232359,1545,7C:66:9D:7B:2B:90,-71
1576466232363,0000,42:94:6B:3E:B3:6B,-60
1576466232371,1105,7C:66:9D:7B:29:FA,-71
1576466232411,0200,BC:6A:29:BE:2F:76,-70
1576466232433,28587-25204,0F:C6:4A:CA:2F:B6,-91
1576466232438,18271,7C:66:9D:7B:2D:4A,-70
1576466232469,1100,BC:6A:29:BE:31:57,-76
1576466232517,0200,BC:6A:29:BE:2F:76,-67
