time,uuid,mac,rssi
1575941692820,10000102,6C:EC:EB:1F:FD:9B,-91
1575941692847,1541,7C:66:9D:7B:29:FB,-84
1575941692878,1545,7C:66:9D:7B:2B:90,-82
1575941692882,0000,61:FA:EC:B0:75:93,-54
1575941692940,1100,BC:6A:29:BE:31:57,-86
1575941692982,1545,7C:66:9D:7B:2B:90,-80
1575941692996,1105,7C:66:9D:7B:29:FA,-89
1575941693032,10000102,6C:EC:EB:1F:FD:9B,-90
1575941693061,1541,7C:66:9D:7B:29:FB,-88
1575941693083,1545,7C:66:9D:7B:2B:90,-80
1575941693145,1100,BC:6A:29:BE:31:57,-88
1575941693163,1541,7C:66:9D:7B:29:FB,-80
1575941693184,0000,61:FA:EC:B0:75:93,-50
1575941693274,1541,7C:66:9D:7B:29:FB,-83
1575941693381,1541,7C:66:9D:7B:29:FB,-78
1575941693487,0000,61:FA:EC:B0:75:93,-47
1575941693495,1541,7C:66:9D:7B:29:FB,-82
1575941693559,10000102,6C:EC:EB:1F:FD:9B,-94
1575941693597,1541,7C:66:9D:7B:29:FB,-77
1575941693669,1100,BC:6A:29:BE:31:57,-93
1575941693699,1541,7C:66:9D:7B:29:FB,-84
1575941693787,0000,61:FA:EC:B0:75:93,-55
1575941693806,1541,7C:66:9D:7B:29:FB,-76
1575941693875,10000102,6C:EC:EB:1F:FD:9B,-96
1575941694022,1541,7C:66:9D:7B:29:FB,-82
1575941694089,0000,61:FA:EC:B0:75:93,-50
1575941694228,1545,7C:66:9D:7B:2B:90,-82
1575941694332,1541,7C:66:9D:7B:29:FB,-81
1575941694335,1545,7C:66:9D:7B:2B:90,-89
1575941694387,0000,61:FA:EC:B0:75:93,-53
1575941694438,1545,7C:66:9D:7B:2B:90,-83
1575941694442,1541,7C:66:9D:7B:29:FB,-79
1575941694640,1541,7C:66:9D:7B:29:FB,-80
1575941694681,0000,61:FA:EC:B0:75:93,-56
1575941694746,1545,7C:66:9D:7B:2B:90,-91
1575941694846,1541,7C:66:9D:7B:29:FB,-78
1575941694856,1545,7C:66:9D:7B:2B:90,-87
1575941694948,1541,7C:66:9D:7B:29:FB,-82
1575941694957,1545,7C:66:9D:7B:2B:90,-85
1575941695056,1541,7C:66:9D:7B:29:FB,-82
1575941695164,1541,7C:66:9D:7B:29:FB,-84
1575941695172,1545,7C:66:9D:7B:2B:90,-89
1575941695288,0000,61:FA:EC:B0:75:93,-60
1575941695375,1541,7C:66:9D:7B:29:FB,-86
1575941695582,1541,7C:66:9D:7B:29:FB,-87
1575941695587,0000,61:FA:EC:B0:75:93,-58
1575941695684,1541,7C:66:9D:7B:29:FB,-86
1575941695790,1541,7C:66:9D:7B:29:FB,-84
1575941695799,1545,7C:66:9D:7B:2B:90,-89
1575941695886,0000,61:FA:EC:B0:75:93,-62
1575941695891,1541,7C:66:9D:7B:29:FB,-85
1575941695994,1541,7C:66:9D:7B:29:FB,-83
1575941696003,1545,7C:66:9D:7B:2B:90,-90
1575941696096,1541,7C:66:9D:7B:29:FB,-84
1575941696185,0000,61:FA:EC:B0:75:93,-56
1575941696200,1541,7C:66:9D:7B:29:FB,-84
1575941696216,1545,7C:66:9D:7B:2B:90,-88
1575941696312,1541,7C:66:9D:7B:29:FB,-86
1575941696317,1545,7C:66:9D:7B:2B:90,-91
1575941696414,1541,7C:66:9D:7B:29:FB,-88
1575941696418,1545,7C:66:9D:7B:2B:90,-90
1575941696481,0000,61:FA:EC:B0:75:93,-61
1575941696514,1541,7C:66:9D:7B:29:FB,-84
1575941696618,1541,7C:66:9D:7B:29:FB,-86
1575941696702,1100,BC:6A:29:BE:31:57,-95
1575941696718,1541,7C:66:9D:7B:29:FB,-88
1575941696780,-730630697,06:11:0D:26:1A:DA,-97
1575941696783,0000,61:FA:EC:B0:75:93,-64
1575941696826,1541,7C:66:9D:7B:29:FB,-86
1575941696830,1545,7C:66:9D:7B:2B:90,-92
1575941696883,-730630697,06:11:0D:26:1A:DA,-92
1575941696917,1100,BC:6A:29:BE:31:57,-87
1575941696927,1541,7C:66:9D:7B:29:FB,-83
1575941696962,1538,BC:6A:29:BE:2F:23,-93
1575941696983,-730630697,06:11:0D:26:1A:DA,-93
1575941697012,1100,BC:6A:29:BE:31:57,-87
1575941697082,0000,61:FA:EC:B0:75:93,-64
1575941697114,1100,BC:6A:29:BE:31:57,-88
1575941697138,1541,7C:66:9D:7B:29:FB,-83
1575941697190,-730630697,06:11:0D:26:1A:DA,-91
1575941697216,1100,BC:6A:29:BE:31:57,-88
1575941697245,1541,7C:66:9D:7B:29:FB,-85
1575941697299,-730630697,06:11:0D:26:1A:DA,-92
1575941697326,1100,BC:6A:29:BE:31:57,-87
1575941697382,0000,61:FA:EC:B0:75:93,-63
1575941697402,-730630697,06:11:0D:26:1A:DA,-90
1575941697434,1100,BC:6A:29:BE:31:57,-88
1575941697459,1541,7C:66:9D:7B:29:FB,-82
