time,uuid,mac,rssi
1576048561181,1545,7C:66:9D:7B:2B:90,-92
1576048561200,10000197,6C:EC:EB:1F:F6:76,-90
1576048561218,1546,7C:66:9D:7B:2B:9F,-70
1576048561220,10000196,6C:EC:EB:1F:F4:74,-72
1576048561234,10000191,6C:EC:EB:1F:F6:65,-80
1576048561236,-223439170,37:1A:82:7A:9A:ED,-72
1576048561253,10000199,6C:EC:EB:1F:F4:46,-69
1576048561268,10000190,6C:EC:EB:1F:F6:26,-83
1576048561306,1546,7C:66:9D:7B:2B:9F,-75
1576048561315,10000196,6C:EC:EB:1F:F4:74,-76
1576048561331,10000198,6C:EC:EB:1F:FD:83,-76
1576048561362,10000199,6C:EC:EB:1F:F4:46,-72
1576048561369,10000190,6C:EC:EB:1F:F6:26,-82
1576048561372,1538,BC:6A:29:BE:2F:23,-89
1576048561411,1546,7C:66:9D:7B:2B:9F,-72
1576048561432,10000196,6C:EC:EB:1F:F4:74,-72
1576048561433,0000,56:04:EA:FD:B2:53,-80
1576048561452,-223439170,37:1A:82:7A:9A:ED,-76
1576048561454,19228-2415,44:4E:86:37:F4:90,-72
1576048561471,10000199,6C:EC:EB:1F:F4:46,-62
1576048561476,1538,BC:6A:29:BE:2F:23,-83
1576048561478,10000190,6C:EC:EB:1F:F6:26,-91
1576048561487,1545,7C:66:9D:7B:2B:90,-92
1576048561495,10000197,6C:EC:EB:1F:F6:76,-91
1576048561512,10000192,6C:EC:EB:1F:F6:24,-89
1576048561520,1546,7C:66:9D:7B:2B:9F,-77
1576048561534,10000196,6C:EC:EB:1F:F4:74,-73
1576048561540,10000198,6C:EC:EB:1F:FD:83,-82
1576048561577,10000199,6C:EC:EB:1F:F4:46,-77
1576048561581,1538,BC:6A:29:BE:2F:23,-72
1576048561583,10000190,6C:EC:EB:1F:F6:26,-89
1576048561599,10000197,6C:EC:EB:1F:F6:76,-88
1576048561620,10000192,6C:EC:EB:1F:F6:24,-79
1576048561624,1546,7C:66:9D:7B:2B:9F,-76
1576048561633,0000,54:CF:E9:47:17:27,-92
1576048561653,10000196,6C:EC:EB:1F:F4:74,-64
1576048561654,-223439170,37:1A:82:7A:9A:ED,-75
1576048561656,10000198,6C:EC:EB:1F:FD:83,-80
1576048561657,10000191,6C:EC:EB:1F:F6:65,-85
1576048561680,0000,50:E5:14:D7:0B:87,-80
1576048561690,0000,40:A6:71:88:8D:52,-88
1576048561692,1538,BC:6A:29:BE:2F:23,-78
1576048561703,10000190,6C:EC:EB:1F:F6:26,-86
1576048561706,0000,56:04:EA:FD:B2:53,-81
1576048561708,10000197,6C:EC:EB:1F:F6:76,-80
1576048561729,1546,7C:66:9D:7B:2B:9F,-70
1576048561740,10000196,6C:EC:EB:1F:F4:74,-81
1576048561742,-223439170,37:1A:82:7A:9A:ED,-83
1576048561785,10000199,6C:EC:EB:1F:F4:46,-67
1576048561789,1538,BC:6A:29:BE:2F:23,-81
1576048561818,10000197,6C:EC:EB:1F:F6:76,-79
1576048561821,19228-2415,44:4E:86:37:F4:90,-72
1576048561824,10000192,6C:EC:EB:1F:F6:24,-82
1576048561839,1546,7C:66:9D:7B:2B:9F,-80
1576048561843,10000196,6C:EC:EB:1F:F4:74,-75
1576048561851,-223439170,37:1A:82:7A:9A:ED,-75
1576048561889,10000199,6C:EC:EB:1F:F4:46,-62
1576048561892,1538,BC:6A:29:BE:2F:23,-81
1576048561934,10000192,6C:EC:EB:1F:F6:24,-89
1576048561939,1546,7C:66:9D:7B:2B:9F,-70
1576048561953,10000196,6C:EC:EB:1F:F4:74,-71
1576048561957,0000,40:A6:71:88:8D:52,-83
1576048561958,-223439170,37:1A:82:7A:9A:ED,-80
1576048561962,10000191,6C:EC:EB:1F:F6:65,-84
1576048561965,10000198,6C:EC:EB:1F:FD:83,-87
1576048561976,0000,56:04:EA:FD:B2:53,-74
1576048561990,10000199,6C:EC:EB:1F:F4:46,-72
1576048562004,10000190,6C:EC:EB:1F:F6:26,-91
1576048562029,10000197,6C:EC:EB:1F:F6:76,-85
1576048562040,10000192,6C:EC:EB:1F:F6:24,-82
1576048562057,10000196,6C:EC:EB:1F:F4:74,-80
1576048562060,-223439170,37:1A:82:7A:9A:ED,-77
1576048562072,10000198,6C:EC:EB:1F:FD:83,-80
1576048562091,10000199,6C:EC:EB:1F:F4:46,-71
1576048562130,10000197,6C:EC:EB:1F:F6:76,-84
1576048562147,1546,7C:66:9D:7B:2B:9F,-74
1576048562168,-223439170,37:1A:82:7A:9A:ED,-78
1576048562178,0000,54:CF:E9:47:17:27,-87
1576048562193,19228-2415,44:4E:86:37:F4:90,-73
1576048562198,10000199,6C:EC:EB:1F:F4:46,-71
1576048562253,10000192,6C:EC:EB:1F:F6:24,-82
1576048562277,-223439170,37:1A:82:7A:9A:ED,-78
1576048562285,10000198,6C:EC:EB:1F:FD:83,-82
1576048562302,10000199,6C:EC:EB:1F:F4:46,-70
1576048562315,1538,BC:6A:29:BE:2F:23,-84
1576048562336,10000197,6C:EC:EB:1F:F6:76,-78
1576048562349,1546,7C:66:9D:7B:2B:9F,-69
1576048562368,10000196,6C:EC:EB:1F:F4:74,-83
1576048562392,10000198,6C:EC:EB:1F:FD:83,-80
1576048562406,10000199,6C:EC:EB:1F:F4:46,-70
1576048562435,1538,BC:6A:29:BE:2F:23,-80
1576048562445,10000197,6C:EC:EB:1F:F6:76,-76
1576048562455,1546,7C:66:9D:7B:2B:9F,-69
1576048562460,10000192,6C:EC:EB:1F:F6:24,-84
1576048562487,10000191,6C:EC:EB:1F:F6:65,-89
1576048562490,-223439170,37:1A:82:7A:9A:ED,-78
1576048562493,10000198,6C:EC:EB:1F:FD:83,-77
1576048562509,10000199,6C:EC:EB:1F:F4:46,-71
1576048562517,0000,56:04:EA:FD:B2:53,-72
1576048562522,10000190,6C:EC:EB:1F:F6:26,-87
1576048562532,1538,BC:6A:29:BE:2F:23,-81
1576048562596,10000198,6C:EC:EB:1F:FD:83,-79
1576048562620,10000199,6C:EC:EB:1F:F4:46,-70
1576048562673,1546,7C:66:9D:7B:2B:9F,-70
1576048562679,10000196,6C:EC:EB:1F:F4:74,-88
1576048562723,10000199,6C:EC:EB:1F:F4:46,-70
1576048562750,19228-2415,44:4E:86:37:F4:90,-71
1576048562759,10000197,6C:EC:EB:1F:F6:76,-76
1576048562779,1546,7C:66:9D:7B:2B:9F,-72
1576048562796,0000,56:04:EA:FD:B2:53,-72
1576048562803,10000198,6C:EC:EB:1F:FD:83,-78
1576048562806,10000191,6C:EC:EB:1F:F6:65,-88
1576048562836,0000,5A:62:6D:60:76:03,-92
