time,uuid,mac,rssi
1576204853084,10000199,6C:EC:EB:1F:F4:46,-71
1576204853101,10000196,6C:EC:EB:1F:F4:74,-64
1576204853117,10000190,6C:EC:EB:1F:F6:26,-94
1576204853120,1541,7C:66:9D:7B:29:FB,-89
1576204853137,1100,BC:6A:29:BE:31:57,-97
1576204853151,0000,50:16:92:7C:F5:24,-88
1576204853154,1546,7C:66:9D:7B:2B:9F,-71
1576204853171,1538,BC:6A:29:BE:2F:23,-82
1576204853185,10000198,6C:EC:EB:1F:FD:83,-81
1576204853188,10000191,6C:EC:EB:1F:F6:65,-85
1576204853201,0000,5E:13:4C:F3:AC:07,-65
1576204853204,10000199,6C:EC:EB:1F:F4:46,-64
1576204853207,2831431565,21:EC:C9:F1:D6:71,-71
1576204853209,10000196,6C:EC:EB:1F:F4:74,-60
1576204853221,10000190,6C:EC:EB:1F:F6:26,-83
1576204853223,0000,4B:82:73:35:4F:4F,-73
1576204853251,0000,50:24:A4:64:64:3C,-46
1576204853278,9622-1551,37:40:1D:94:1A:03,-102
1576204853282,10000198,6C:EC:EB:1F:FD:83,-78
1576204853292,10000191,6C:EC:EB:1F:F6:65,-84
1576204853299,10000199,6C:EC:EB:1F:F4:46,-67
1576204853302,1545,7C:66:9D:7B:2B:90,-96
1576204853305,10000196,6C:EC:EB:1F:F4:74,-67
1576204853321,10000190,6C:EC:EB:1F:F6:26,-83
1576204853358,1546,7C:66:9D:7B:2B:9F,-72
1576204853385,9622-1551,37:40:1D:94:1A:03,-98
1576204853389,10000198,6C:EC:EB:1F:FD:83,-84
1576204853413,10000191,6C:EC:EB:1F:F6:65,-92
1576204853415,0000,50:16:92:7C:F5:24,-81
1576204853424,10000196,6C:EC:EB:1F:F4:74,-70
1576204853438,10000197,6C:EC:EB:1F:F6:76,-82
1576204853440,10000190,6C:EC:EB:1F:F6:26,-85
1576204853443,10000192,6C:EC:EB:1F:F6:24,-88
1576204853444,1541,7C:66:9D:7B:29:FB,-93
1576204853458,1546,7C:66:9D:7B:2B:9F,-76
1576204853460,0000,5E:13:4C:F3:AC:07,-75
1576204853474,1538,BC:6A:29:BE:2F:23,-90
1576204853490,10000198,6C:EC:EB:1F:FD:83,-80
1576204853495,0000,4B:82:73:35:4F:4F,-76
1576204853500,10000191,6C:EC:EB:1F:F6:65,-81
1576204853511,10000199,6C:EC:EB:1F:F4:46,-66
1576204853518,2831431565,21:EC:C9:F1:D6:71,-72
1576204853524,10000196,6C:EC:EB:1F:F4:74,-74
1576204853532,10000190,6C:EC:EB:1F:F6:26,-87
1576204853541,1541,7C:66:9D:7B:29:FB,-87
1576204853563,1546,7C:66:9D:7B:2B:9F,-74
1576204853575,1538,BC:6A:29:BE:2F:23,-83
1576204853594,10000194,6C:EC:EB:1F:F6:2D,-98
1576204853602,10000198,6C:EC:EB:1F:FD:83,-80
1576204853606,10000191,6C:EC:EB:1F:F6:65,-82
1576204853617,10000199,6C:EC:EB:1F:F4:46,-65
1576204853651,10000192,6C:EC:EB:1F:F6:24,-88
1576204853674,1546,7C:66:9D:7B:2B:9F,-85
1576204853678,0000,50:16:92:7C:F5:24,-88
1576204853684,1538,BC:6A:29:BE:2F:23,-82
1576204853700,10000198,6C:EC:EB:1F:FD:83,-78
1576204853710,10000191,6C:EC:EB:1F:F6:65,-83
1576204853717,10000199,6C:EC:EB:1F:F4:46,-70
1576204853721,1545,7C:66:9D:7B:2B:90,-82
1576204853726,2831431565,21:EC:C9:F1:D6:71,-72
1576204853730,0000,5E:13:4C:F3:AC:07,-66
1576204853735,10000197,6C:EC:EB:1F:F6:76,-93
1576204853736,10000196,6C:EC:EB:1F:F4:74,-66
1576204853743,10000190,6C:EC:EB:1F:F6:26,-84
1576204853755,1541,7C:66:9D:7B:29:FB,-86
1576204853766,0000,4B:82:73:35:4F:4F,-76
1576204853794,1538,BC:6A:29:BE:2F:23,-82
1576204853804,0000,50:24:A4:64:64:3C,-46
1576204853811,10000191,6C:EC:EB:1F:F6:65,-80
1576204853826,10000199,6C:EC:EB:1F:F4:46,-72
1576204853829,2831431565,21:EC:C9:F1:D6:71,-84
1576204853843,10000196,6C:EC:EB:1F:F4:74,-68
1576204853846,10000190,6C:EC:EB:1F:F6:26,-80
1576204853849,10000192,6C:EC:EB:1F:F6:24,-78
1576204853859,1100,BC:6A:29:BE:31:57,-95
1576204853864,1541,7C:66:9D:7B:29:FB,-89
1576204853885,1546,7C:66:9D:7B:2B:9F,-67
1576204853901,1538,BC:6A:29:BE:2F:23,-78
1576204853909,10000198,6C:EC:EB:1F:FD:83,-70
1576204853915,10000191,6C:EC:EB:1F:F6:65,-80
1576204853929,10000199,6C:EC:EB:1F:F4:46,-71
1576204853944,10000196,6C:EC:EB:1F:F4:74,-67
1576204853945,0000,50:16:92:7C:F5:24,-88
1576204853953,10000192,6C:EC:EB:1F:F6:24,-80
1576204853955,10000190,6C:EC:EB:1F:F6:26,-82
1576204853968,1541,7C:66:9D:7B:29:FB,-88
1576204853989,10000193,6C:EC:EB:1F:F6:55,-93
1576204854004,1546,7C:66:9D:7B:2B:9F,-69
1576204854005,0000,5E:13:4C:F3:AC:07,-62
1576204854011,1538,BC:6A:29:BE:2F:23,-86
1576204854031,10000199,6C:EC:EB:1F:F4:46,-72
1576204854035,2831431565,21:EC:C9:F1:D6:71,-75
1576204854043,1545,7C:66:9D:7B:2B:90,-88
1576204854050,10000196,6C:EC:EB:1F:F4:74,-68
1576204854055,10000192,6C:EC:EB:1F:F6:24,-84
1576204854066,10000190,6C:EC:EB:1F:F6:26,-78
1576204854076,1541,7C:66:9D:7B:29:FB,-88
1576204854112,1538,BC:6A:29:BE:2F:23,-79
1576204854122,10000198,6C:EC:EB:1F:FD:83,-84
1576204854137,10000199,6C:EC:EB:1F:F4:46,-62
1576204854153,2831431565,21:EC:C9:F1:D6:71,-74
1576204854155,10000197,6C:EC:EB:1F:F6:76,-76
1576204854159,10000196,6C:EC:EB:1F:F4:74,-65
1576204854169,10000190,6C:EC:EB:1F:F6:26,-84
1576204854219,1538,BC:6A:29:BE:2F:23,-71
1576204854226,10000198,6C:EC:EB:1F:FD:83,-78
1576204854230,10000191,6C:EC:EB:1F:F6:65,-85
1576204854237,10000199,6C:EC:EB:1F:F4:46,-65
1576204854248,2831431565,21:EC:C9:F1:D6:71,-79
1576204854251,1545,7C:66:9D:7B:2B:90,-88
1576204854255,10000197,6C:EC:EB:1F:F6:76,-79
1576204854267,10000196,6C:EC:EB:1F:F4:74,-72
1576204854272,10000190,6C:EC:EB:1F:F6:26,-84
1576204854277,0000,5E:13:4C:F3:AC:07,-61
1576204854310,0000,4B:82:73:35:4F:4F,-72
1576204854315,1546,7C:66:9D:7B:2B:9F,-74
1576204854322,1538,BC:6A:29:BE:2F:23,-74
1576204854331,10000191,6C:EC:EB:1F:F6:65,-81
1576204854344,10000199,6C:EC:EB:1F:F4:46,-67
1576204854351,2831431565,21:EC:C9:F1:D6:71,-69
1576204854353,0000,50:24:A4:64:64:3C,-56
1576204854357,1545,7C:66:9D:7B:2B:90,-84
1576204854366,10000197,6C:EC:EB:1F:F6:76,-83
1576204854369,10000192,6C:EC:EB:1F:F6:24,-89
1576204854372,10000196,6C:EC:EB:1F:F4:74,-68
1576204854428,1538,BC:6A:29:BE:2F:23,-80
1576204854434,10000191,6C:EC:EB:1F:F6:65,-81
1576204854436,10000198,6C:EC:EB:1F:FD:83,-76
1576204854449,10000199,6C:EC:EB:1F:F4:46,-81
1576204854457,2831431565,21:EC:C9:F1:D6:71,-72
1576204854478,10000196,6C:EC:EB:1F:F4:74,-72
1576204854486,0000,50:16:92:7C:F5:24,-95
1576204854488,10000190,6C:EC:EB:1F:F6:26,-87
1576204854499,1541,7C:66:9D:7B:29:FB,-95
1576204854520,1546,7C:66:9D:7B:2B:9F,-76
1576204854535,1538,BC:6A:29:BE:2F:23,-72
1576204854549,0000,5E:13:4C:F3:AC:07,-58
1576204854556,10000199,6C:EC:EB:1F:F4:46,-74
1576204854559,2831431565,21:EC:C9:F1:D6:71,-78
1576204854569,10000197,6C:EC:EB:1F:F6:76,-84
1576204854583,0000,4B:82:73:35:4F:4F,-69
1576204854589,10000192,6C:EC:EB:1F:F6:24,-89
1576204854603,1541,7C:66:9D:7B:29:FB,-96
1576204854620,1546,7C:66:9D:7B:2B:9F,-69
1576204854632,0000,50:24:A4:64:64:3C,-56
1576204854656,10000198,6C:EC:EB:1F:FD:83,-78
1576204854664,2831431565,21:EC:C9:F1:D6:71,-77
1576204854666,10000199,6C:EC:EB:1F:F4:46,-76
1576204854671,10000197,6C:EC:EB:1F:F6:76,-81
1576204854722,1546,7C:66:9D:7B:2B:9F,-72
1576204854748,10000198,6C:EC:EB:1F:FD:83,-81
1576204854753,1538,BC:6A:29:BE:2F:23,-77
1576204854764,2831431565,21:EC:C9:F1:D6:71,-83
1576204854771,10000199,6C:EC:EB:1F:F4:46,-76
1576204854779,10000197,6C:EC:EB:1F:F6:76,-94
1576204854803,10000196,6C:EC:EB:1F:F4:74,-70
1576204854813,1541,7C:66:9D:7B:29:FB,-88
1576204854820,0000,5E:13:4C:F3:AC:07,-65
1576204854824,1546,7C:66:9D:7B:2B:9F,-75
1576204854855,0000,4B:82:73:35:4F:4F,-83
