time,uuid,mac,rssi
1576115113331,10000197,6C:EC:EB:1F:F6:76,-76
1576115113352,10000191,6C:EC:EB:1F:F6:65,-50
1576115113353,10000196,6C:EC:EB:1F:F4:74,-90
1576115113354,10000198,6C:EC:EB:1F:FD:83,-80
1576115113354,0000,6E:96:D4:E6:DF:B9,-65
1576115113377,10000199,6C:EC:EB:1F:F4:46,-79
1576115113409,10000190,6C:EC:EB:1F:F6:26,-72
1576115113410,0000,6D:C3:CE:1B:6B:3C,-81
1576115113438,10000197,6C:EC:EB:1F:F6:76,-68
1576115113439,1546,7C:66:9D:7B:2B:9F,-82
1576115113452,10000191,6C:EC:EB:1F:F6:65,-57
1576115113456,10000198,6C:EC:EB:1F:FD:83,-74
1576115113459,-21010-17901,30:9C:44:95:BF:D0,-57
1576115113471,1538,BC:6A:29:BE:2F:23,-77
1576115113485,0000,72:A1:7F:5E:5B:21,-64
1576115113504,10000192,6C:EC:EB:1F:F6:24,-89
1576115113519,10000190,6C:EC:EB:1F:F6:26,-70
1576115113543,10000197,6C:EC:EB:1F:F6:76,-74
1576115113551,10000191,6C:EC:EB:1F:F6:65,-56
1576115113560,1545,7C:66:9D:7B:2B:90,-83
1576115113569,-21010-17901,30:9C:44:95:BF:D0,-64
1576115113578,10000199,6C:EC:EB:1F:F4:46,-78
1576115113603,10000192,6C:EC:EB:1F:F6:24,-87
1576115113617,10000190,6C:EC:EB:1F:F6:26,-70
1576115113621,0000,6E:96:D4:E6:DF:B9,-64
1576115113645,1546,7C:66:9D:7B:2B:9F,-85
1576115113654,10000197,6C:EC:EB:1F:F6:76,-75
1576115113660,10000191,6C:EC:EB:1F:F6:65,-55
1576115113666,-21010-17901,30:9C:44:95:BF:D0,-62
1576115113667,10000198,6C:EC:EB:1F:FD:83,-74
1576115113680,10000199,6C:EC:EB:1F:F4:46,-83
1576115113681,1538,BC:6A:29:BE:2F:23,-72
1576115113708,10000192,6C:EC:EB:1F:F6:24,-87
1576115113721,10000190,6C:EC:EB:1F:F6:26,-71
1576115113746,1546,7C:66:9D:7B:2B:9F,-87
1576115113759,10000197,6C:EC:EB:1F:F6:76,-80
1576115113764,10000196,6C:EC:EB:1F:F4:74,-76
1576115113767,10000191,6C:EC:EB:1F:F6:65,-59
1576115113768,10000198,6C:EC:EB:1F:FD:83,-73
1576115113782,10000199,6C:EC:EB:1F:F4:46,-85
1576115113785,1538,BC:6A:29:BE:2F:23,-70
1576115113829,10000190,6C:EC:EB:1F:F6:26,-77
1576115113855,1546,7C:66:9D:7B:2B:9F,-80
1576115113865,10000197,6C:EC:EB:1F:F6:76,-76
1576115113873,10000191,6C:EC:EB:1F:F6:65,-66
1576115113877,10000198,6C:EC:EB:1F:FD:83,-73
1576115113885,10000199,6C:EC:EB:1F:F4:46,-85
1576115113889,1538,BC:6A:29:BE:2F:23,-76
1576115113894,0000,6E:96:D4:E6:DF:B9,-62
1576115113902,10000195,6C:EC:EB:1F:F6:15,-95
1576115113921,1541,7C:66:9D:7B:29:FB,-90
1576115113924,10000192,6C:EC:EB:1F:F6:24,-90
1576115113938,10000190,6C:EC:EB:1F:F6:26,-74
1576115113957,1546,7C:66:9D:7B:2B:9F,-76
1576115113968,10000197,6C:EC:EB:1F:F6:76,-75
1576115113973,-21010-17901,30:9C:44:95:BF:D0,-63
1576115113975,1545,7C:66:9D:7B:2B:90,-84
1576115113977,10000196,6C:EC:EB:1F:F4:74,-79
1576115113988,10000199,6C:EC:EB:1F:F4:46,-86
1576115113990,0000,60:60:61:0B:3E:01,-78
1576115114005,1538,BC:6A:29:BE:2F:23,-80
1576115114018,10000192,6C:EC:EB:1F:F6:24,-83
1576115114028,0000,72:A1:7F:5E:5B:21,-77
1576115114043,10000190,6C:EC:EB:1F:F6:26,-73
1576115114061,1546,7C:66:9D:7B:2B:9F,-74
1576115114074,10000197,6C:EC:EB:1F:F6:76,-77
1576115114076,-21010-17901,30:9C:44:95:BF:D0,-62
1576115114078,10000196,6C:EC:EB:1F:F4:74,-81
1576115114080,10000191,6C:EC:EB:1F:F6:65,-58
1576115114085,1545,7C:66:9D:7B:2B:90,-89
1576115114101,1538,BC:6A:29:BE:2F:23,-74
1576115114119,1541,7C:66:9D:7B:29:FB,-94
1576115114120,10000192,6C:EC:EB:1F:F6:24,-80
1576115114144,10000190,6C:EC:EB:1F:F6:26,-74
1576115114183,10000197,6C:EC:EB:1F:F6:76,-84
1576115114185,-21010-17901,30:9C:44:95:BF:D0,-56
1576115114186,10000191,6C:EC:EB:1F:F6:65,-52
1576115114191,10000199,6C:EC:EB:1F:F4:46,-78
1576115114194,10000198,6C:EC:EB:1F:FD:83,-71
1576115114207,1538,BC:6A:29:BE:2F:23,-75
1576115114251,10000190,6C:EC:EB:1F:F6:26,-67
1576115114262,0000,60:60:61:0B:3E:01,-79
1576115114270,1546,7C:66:9D:7B:2B:9F,-75
1576115114280,10000196,6C:EC:EB:1F:F4:74,-82
1576115114287,-21010-17901,30:9C:44:95:BF:D0,-56
1576115114289,10000191,6C:EC:EB:1F:F6:65,-50
1576115114291,10000199,6C:EC:EB:1F:F4:46,-79
1576115114298,10000198,6C:EC:EB:1F:FD:83,-72
1576115114302,0000,72:A1:7F:5E:5B:21,-55
1576115114311,1538,BC:6A:29:BE:2F:23,-72
1576115114330,1541,7C:66:9D:7B:29:FB,-85
1576115114337,10000192,6C:EC:EB:1F:F6:24,-75
1576115114358,10000190,6C:EC:EB:1F:F6:26,-65
1576115114391,-21010-17901,30:9C:44:95:BF:D0,-57
1576115114400,10000197,6C:EC:EB:1F:F6:76,-87
1576115114407,10000198,6C:EC:EB:1F:FD:83,-75
1576115114412,1538,BC:6A:29:BE:2F:23,-70
1576115114446,10000192,6C:EC:EB:1F:F6:24,-79
1576115114464,10000190,6C:EC:EB:1F:F6:26,-70
1576115114484,1546,7C:66:9D:7B:2B:9F,-84
