1576046893846,10000195,6C:EC:EB:1F:F6:15,-80
1576046893885,1111418221,03:68:AB:BF:F1:F6,-67
1576046893887,0000,47:73:3B:26:C6:E2,-75
1576046893904,1541,7C:66:9D:7B:29:FB,-71
1576046893928,10000198,6C:EC:EB:1F:FD:83,-87
1576046893950,10000195,6C:EC:EB:1F:F6:15,-76
1576046893964,0000,50:E5:14:D7:0B:87,-76
1576046893987,1111418221,03:68:AB:BF:F1:F6,-67
1576046893995,1541,7C:66:9D:7B:29:FB,-72
1576046894040,10000190,6C:EC:EB:1F:F6:26,-77
1576046894060,10000195,6C:EC:EB:1F:F6:15,-76
1576046894066,10000194,6C:EC:EB:1F:F6:2D,-87
1576046894090,10000197,6C:EC:EB:1F:F6:76,-85
1576046894113,10000193,6C:EC:EB:1F:F6:55,-80
1576046894123,10000191,6C:EC:EB:1F:F6:65,-75
1576046894148,1545,7C:66:9D:7B:2B:90,-72
1576046894198,1111418221,03:68:AB:BF:F1:F6,-73
1576046894199,1541,7C:66:9D:7B:29:FB,-73
1576046894205,1538,BC:6A:29:BE:2F:23,-80
1576046894223,1105,7C:66:9D:7B:29:FA,-78
1576046894241,10000198,6C:EC:EB:1F:FD:83,-81
1576046894273,10000195,6C:EC:EB:1F:F6:15,-81
1576046894274,10000194,6C:EC:EB:1F:F6:2D,-87
1576046894300,1111418221,03:68:AB:BF:F1:F6,-65
1576046894327,-3347-24255,0E:C1:9F:D4:E1:FC,-99
1576046894379,10000195,6C:EC:EB:1F:F6:15,-80
1576046894400,1111418221,03:68:AB:BF:F1:F6,-74
1576046894406,1541,7C:66:9D:7B:29:FB,-79
1576046894407,0000,BC:6A:29:BE:31:57,-89
1576046894423,1538,BC:6A:29:BE:2F:23,-79
1576046894425,1546,7C:66:9D:7B:2B:9F,-93
1576046894443,10000198,6C:EC:EB:1F:FD:83,-85
1576046894446,0000,47:73:3B:26:C6:E2,-62
1576046894455,10000190,6C:EC:EB:1F:F6:26,-81
1576046894461,10000199,6C:EC:EB:1F:F4:46,-94
1576046894478,10000194,6C:EC:EB:1F:F6:2D,-82
1576046894481,10000195,6C:EC:EB:1F:F6:15,-77
1576046894506,1111418221,03:68:AB:BF:F1:F6,-78
1576046894511,1541,7C:66:9D:7B:29:FB,-74
1576046894515,1538,BC:6A:29:BE:2F:23,-81
1576046894538,10000191,6C:EC:EB:1F:F6:65,-83
1576046894566,1545,7C:66:9D:7B:2B:90,-60
1576046894585,10000195,6C:EC:EB:1F:F6:15,-77
1576046894616,1111418221,03:68:AB:BF:F1:F6,-62
1576046894619,1538,BC:6A:29:BE:2F:23,-82
1576046894621,1541,7C:66:9D:7B:29:FB,-74
1576046894651,10000198,6C:EC:EB:1F:FD:83,-81
1576046894665,10000190,6C:EC:EB:1F:F6:26,-90
1576046894673,1545,7C:66:9D:7B:2B:90,-61
1576046894734,10000193,6C:EC:EB:1F:F6:55,-78
1576046894740,1546,7C:66:9D:7B:2B:9F,-84
1576046894747,10000191,6C:EC:EB:1F:F6:65,-85
1576046894757,10000198,6C:EC:EB:1F:FD:83,-88
1576046894767,10000190,6C:EC:EB:1F:F6:26,-89
1576046894773,0000,56:04:EA:FD:B2:53,-72
1576046894825,1541,7C:66:9D:7B:29:FB,-65
1576046894832,1538,BC:6A:29:BE:2F:23,-80
1576046894849,0000,40:A6:71:88:8D:52,-76
1576046894873,10000190,6C:EC:EB:1F:F6:26,-75
1576046894875,1545,7C:66:9D:7B:2B:90,-75
1576046894926,1541,7C:66:9D:7B:29:FB,-71
1576046894928,10000192,6C:EC:EB:1F:F6:24,-79
1576046894942,1111418221,03:68:AB:BF:F1:F6,-64
1576046894979,10000190,6C:EC:EB:1F:F6:26,-76
1576046894985,1545,7C:66:9D:7B:2B:90,-71
1576046894994,0000,47:73:3B:26:C6:E2,-58
1576046895010,10000195,6C:EC:EB:1F:F6:15,-80
1576046895050,10000193,6C:EC:EB:1F:F6:55,-83
1576046895076,-3347-24255,0E:C1:9F:D4:E1:FC,-97
1576046895120,0000,40:A6:71:88:8D:52,-75
1576046895142,1111418221,03:68:AB:BF:F1:F6,-67
1576046895160,10000191,6C:EC:EB:1F:F6:65,-84
1576046895192,10000190,6C:EC:EB:1F:F6:26,-80
