1576047517725,1100,BC:6A:29:BE:31:57,-64
1576047517745,18271,7C:66:9D:7B:2D:4A,-66
1576047517765,1541,7C:66:9D:7B:29:FB,-82
1576047517767,0200,BC:6A:29:BE:2F:76,-67
1576047517781,1105,7C:66:9D:7B:29:FA,-66
1576047517828,1100,BC:6A:29:BE:31:57,-68
1576047517852,18271,7C:66:9D:7B:2D:4A,-69
1576047517874,0200,BC:6A:29:BE:2F:76,-70
1576047517900,0000,5B:FD:67:94:FE:7F,-60
1576047517917,1545,7C:66:9D:7B:2B:90,-78
1576047517932,8285-15403,26:75:BB:4F:01:6F,-98
1576047517948,1100,BC:6A:29:BE:31:57,-70
1576047517954,18271,7C:66:9D:7B:2D:4A,-72
1576047517956,1541,7C:66:9D:7B:29:FB,-80
1576047517979,1105,7C:66:9D:7B:29:FA,-72
1576047518045,1100,BC:6A:29:BE:31:57,-71
1576047518059,18271,7C:66:9D:7B:2D:4A,-73
1576047518087,1105,7C:66:9D:7B:29:FA,-63
1576047518153,1100,BC:6A:29:BE:31:57,-72
1576047518179,0000,5B:FD:67:94:FE:7F,-60
1576047518188,1105,7C:66:9D:7B:29:FA,-64
1576047518227,1545,7C:66:9D:7B:2B:90,-80
1576047518246,10000193,6C:EC:EB:1F:F6:55,-88
1576047518267,1100,BC:6A:29:BE:31:57,-67
1576047518270,18271,7C:66:9D:7B:2D:4A,-69
1576047518288,0200,BC:6A:29:BE:2F:76,-70
1576047518290,1105,7C:66:9D:7B:29:FA,-75
1576047518335,1545,7C:66:9D:7B:2B:90,-81
1576047518345,10000193,6C:EC:EB:1F:F6:55,-88
1576047518380,18271,7C:66:9D:7B:2D:4A,-64
1576047518395,0200,BC:6A:29:BE:2F:76,-66
1576047518400,1105,7C:66:9D:7B:29:FA,-63
1576047518455,8285-15403,26:75:BB:4F:01:6F,-89
1576047518475,1100,BC:6A:29:BE:31:57,-80
1576047518480,18271,7C:66:9D:7B:2D:4A,-69
1576047518501,0200,BC:6A:29:BE:2F:76,-69
1576047518503,1105,7C:66:9D:7B:29:FA,-66
1576047518560,8285-15403,26:75:BB:4F:01:6F,-87
1576047518577,1100,BC:6A:29:BE:31:57,-79
1576047518578,1541,7C:66:9D:7B:29:FB,-82
1576047518585,18271,7C:66:9D:7B:2D:4A,-76
1576047518606,0200,BC:6A:29:BE:2F:76,-74
1576047518608,1105,7C:66:9D:7B:29:FA,-74
1576047518652,1545,7C:66:9D:7B:2B:90,-90
1576047518658,8285-15403,26:75:BB:4F:01:6F,-88
1576047518663,10000193,6C:EC:EB:1F:F6:55,-90
1576047518691,18271,7C:66:9D:7B:2D:4A,-75
1576047518707,0200,BC:6A:29:BE:2F:76,-65
1576047518712,1105,7C:66:9D:7B:29:FA,-80
1576047518716,0000,5B:FD:67:94:FE:7F,-60
1576047518793,18271,7C:66:9D:7B:2D:4A,-66
1576047518817,0200,BC:6A:29:BE:2F:76,-67
1576047518819,1105,7C:66:9D:7B:29:FA,-70
1576047518867,8285-15403,26:75:BB:4F:01:6F,-88
1576047518895,18271,7C:66:9D:7B:2D:4A,-63
1576047518903,1100,BC:6A:29:BE:31:57,-80
1576047518921,1105,7C:66:9D:7B:29:FA,-73
1576047519001,18271,7C:66:9D:7B:2D:4A,-69
1576047519009,0000,5B:FD:67:94:FE:7F,-58
1576047519011,1100,BC:6A:29:BE:31:57,-77
1576047519029,1105,7C:66:9D:7B:29:FA,-68
1576047519031,0200,BC:6A:29:BE:2F:76,-66
1576047519073,1545,7C:66:9D:7B:2B:90,-73
