time,uuid,mac,rssi
1576807093558,10000198,6C:EC:EB:1F:FD:83,-84
1576807093577,200,BC:6A:29:BE:2F:76,-88
1576807093593,1100,BC:6A:29:BE:31:57,-63
1576807093594,10000191,6C:EC:EB:1F:F6:65,-87
1576807093611,1546,7C:66:9D:7B:2B:9F,-89
1576807093650,1105,7C:66:9D:7B:29:FA,-74
1576807093660,10000198,6C:EC:EB:1F:FD:83,-83
1576807093662,10000193,6C:EC:EB:1F:F6:55,-77
1576807093683,10000195,6C:EC:EB:1F:F6:15,-83
1576807093695,10000194,6C:EC:EB:1F:F6:2D,-83
1576807093711,10000190,6C:EC:EB:1F:F6:26,-67
1576807093713,1546,7C:66:9D:7B:2B:9F,-88
1576807093770,10000193,6C:EC:EB:1F:F6:55,-77
1576807093782,200,BC:6A:29:BE:2F:76,-86
1576807093799,10000191,6C:EC:EB:1F:F6:65,-88
1576807093806,10000190,6C:EC:EB:1F:F6:26,-67
1576807093816,1546,7C:66:9D:7B:2B:9F,-89
1576807093826,-1329017967,71:F5:2A:6B:F2:A2,-94
1576807093866,10000198,6C:EC:EB:1F:FD:83,-81
1576807093872,10000193,6C:EC:EB:1F:F6:55,-77
1576807093901,1100,BC:6A:29:BE:31:57,-63
1576807093907,10000190,6C:EC:EB:1F:F6:26,-67
1576807093983,10000193,6C:EC:EB:1F:F6:55,-77
1576807093998,200,BC:6A:29:BE:2F:76,-87
1576807094016,10000190,6C:EC:EB:1F:F6:26,-68
1576807094029,1546,7C:66:9D:7B:2B:9F,-89
1576807094034,-1329017967,71:F5:2A:6B:F2:A2,-95
1576807094077,1105,7C:66:9D:7B:29:FA,-77
1576807094091,10000193,6C:EC:EB:1F:F6:55,-77
1576807094105,200,BC:6A:29:BE:2F:76,-89
1576807094113,0,7D:DC:B2:DB:22:BB,-63
1576807094130,10000191,6C:EC:EB:1F:F6:65,-91
1576807094132,10000190,6C:EC:EB:1F:F6:26,-68
1576807094133,1546,7C:66:9D:7B:2B:9F,-90
1576807094247,10000190,6C:EC:EB:1F:F6:26,-68
1576807094249,1546,7C:66:9D:7B:2B:9F,-92
1576807094249,-1329017967,71:F5:2A:6B:F2:A2,-94
1576807094282,1545,7C:66:9D:7B:2B:90,-70
1576807094323,1100,BC:6A:29:BE:31:57,-62
1576807094333,10000190,6C:EC:EB:1F:F6:26,-68
1576807094349,-1329017967,71:F5:2A:6B:F2:A2,-93
1576807094351,1546,7C:66:9D:7B:2B:9F,-90
1576807094369,1541,7C:66:9D:7B:29:FB,-65
1576807094382,1545,7C:66:9D:7B:2B:90,-70
1576807094406,10000193,6C:EC:EB:1F:F6:55,-76
1576807094432,10000191,6C:EC:EB:1F:F6:65,-89
1576807094440,10000190,6C:EC:EB:1F:F6:26,-66
1576807094471,1541,7C:66:9D:7B:29:FB,-66
1576807094490,1545,7C:66:9D:7B:2B:90,-68
1576807094496,10000198,6C:EC:EB:1F:FD:83,-81
1576807094504,1105,7C:66:9D:7B:29:FA,-80
1576807094509,10000195,6C:EC:EB:1F:F6:15,-87
1576807094525,200,BC:6A:29:BE:2F:76,-88
1576807094530,10000194,6C:EC:EB:1F:F6:2D,-87
1576807094535,1100,BC:6A:29:BE:31:57,-62
1576807094538,10000191,6C:EC:EB:1F:F6:65,-88
1576807094571,1546,7C:66:9D:7B:2B:9F,-91
1576807094572,1541,7C:66:9D:7B:29:FB,-64
1576807094590,1538,BC:6A:29:BE:2F:23,-90
1576807094598,1545,7C:66:9D:7B:2B:90,-72
1576807094602,10000198,6C:EC:EB:1F:FD:83,-81
1576807094610,10000195,6C:EC:EB:1F:F6:15,-87
1576807094622,10000193,6C:EC:EB:1F:F6:55,-77
1576807094628,200,BC:6A:29:BE:2F:76,-87
1576807094636,1100,BC:6A:29:BE:31:57,-60
1576807094639,10000191,6C:EC:EB:1F:F6:65,-85
1576807094650,0,6C:0D:58:8E:6A:C1,-77
1576807094665,10000190,6C:EC:EB:1F:F6:26,-67
1576807094670,10000192,6C:EC:EB:1F:F6:24,-84
1576807094682,1546,7C:66:9D:7B:2B:9F,-91
1576807094693,10000112,6C:EC:EB:1F:FB:96,-94
1576807094702,1545,7C:66:9D:7B:2B:90,-79
