time,uuid,mac,rssi
1577084839387,1541,7C:66:9D:7B:29:FB,-66
1577084839404,0,6D:7B:4E:02:6A:42,-52
1577084839406,0,48:58:AD:8B:2C:B7,-86
1577084839419,10000193,6C:EC:EB:1F:F6:55,-88
1577084839420,10000192,6C:EC:EB:1F:F6:24,-74
1577084839437,1546,7C:66:9D:7B:2B:9F,-70
1577084839440,1545,7C:66:9D:7B:2B:90,-80
1577084839441,10000190,6C:EC:EB:1F:F6:26,-80
1577084839453,10000198,6C:EC:EB:1F:FD:83,-71
1577084839477,10000102,6C:EC:EB:1F:FD:9B,-88
1577084839491,1541,7C:66:9D:7B:29:FB,-66
1577084839516,10000193,6C:EC:EB:1F:F6:55,-85
1577084839525,10000195,6C:EC:EB:1F:F6:15,-83
1577084839542,1545,7C:66:9D:7B:2B:90,-80
1577084839545,10000190,6C:EC:EB:1F:F6:26,-81
1577084839558,0,65:94:B1:D6:F8:43,-80
1577084839595,10000197,6C:EC:EB:1F:F6:76,-88
1577084839596,1541,7C:66:9D:7B:29:FB,-66
1577084839620,10000192,6C:EC:EB:1F:F6:24,-78
1577084839634,10000195,6C:EC:EB:1F:F6:15,-82
1577084839643,1545,7C:66:9D:7B:2B:90,-80
1577084839654,1538,BC:6A:29:BE:2F:23,-64
1577084839673,10000191,6C:EC:EB:1F:F6:65,-78
1577084839678,0,6D:7B:4E:02:6A:42,-50
1577084839695,1541,7C:66:9D:7B:29:FB,-68
1577084839724,10000192,6C:EC:EB:1F:F6:24,-77
1577084839727,10000193,6C:EC:EB:1F:F6:55,-82
1577084839742,10000195,6C:EC:EB:1F:F6:15,-83
1577084839757,1546,7C:66:9D:7B:2B:9F,-71
1577084839761,1538,BC:6A:29:BE:2F:23,-66
1577084839765,10000191,6C:EC:EB:1F:F6:65,-83
1577084839798,10000102,6C:EC:EB:1F:FD:9B,-90
1577084839802,10000199,6C:EC:EB:1F:F4:46,-86
1577084839804,1541,7C:66:9D:7B:29:FB,-68
1577084839822,10000197,6C:EC:EB:1F:F6:76,-87
1577084839832,0,65:94:B1:D6:F8:43,-78
1577084839862,1538,BC:6A:29:BE:2F:23,-74
1577084839865,10000198,6C:EC:EB:1F:FD:83,-77
1577084839869,1546,7C:66:9D:7B:2B:9F,-72
1577084839872,10000191,6C:EC:EB:1F:F6:65,-94
1577084839911,1541,7C:66:9D:7B:29:FB,-68
1577084839931,10000193,6C:EC:EB:1F:F6:55,-76
1577084839936,10000192,6C:EC:EB:1F:F6:24,-82
1577084839952,0,6D:7B:4E:02:6A:42,-50
1577084839962,1545,7C:66:9D:7B:2B:90,-85
1577084839968,1538,BC:6A:29:BE:2F:23,-62
1577084839978,10000191,6C:EC:EB:1F:F6:65,-95
1577084840010,10000102,6C:EC:EB:1F:FD:9B,-90
1577084840014,1541,7C:66:9D:7B:29:FB,-73
1577084840023,10000199,6C:EC:EB:1F:F4:46,-86
1577084840026,10000197,6C:EC:EB:1F:F6:76,-86
1577084840034,10000193,6C:EC:EB:1F:F6:55,-80
1577084840036,10000192,6C:EC:EB:1F:F6:24,-72
1577084840070,1545,7C:66:9D:7B:2B:90,-80
1577084840072,1546,7C:66:9D:7B:2B:9F,-74
1577084840083,10000191,6C:EC:EB:1F:F6:65,-83
1577084840107,0,65:94:B1:D6:F8:43,-80
1577084840113,1541,7C:66:9D:7B:29:FB,-76
1577084840117,10000102,6C:EC:EB:1F:FD:9B,-90
1577084840127,10000197,6C:EC:EB:1F:F6:76,-88
1577084840142,10000193,6C:EC:EB:1F:F6:55,-78
1577084840180,1546,7C:66:9D:7B:2B:9F,-69
1577084840214,0,48:58:AD:8B:2C:B7,-85
1577084840222,1541,7C:66:9D:7B:29:FB,-74
1577084840229,0,6D:7B:4E:02:6A:42,-54
1577084840244,10000192,6C:EC:EB:1F:F6:24,-74
1577084840283,1546,7C:66:9D:7B:2B:9F,-76
1577084840332,1541,7C:66:9D:7B:29:FB,-73
1577084840376,1545,7C:66:9D:7B:2B:90,-86
1577084840394,1546,7C:66:9D:7B:2B:9F,-70
1577084840399,10000198,6C:EC:EB:1F:FD:83,-75
1577084840431,1541,7C:66:9D:7B:29:FB,-72
1577084840448,10000192,6C:EC:EB:1F:F6:24,-74
1577084840451,10000193,6C:EC:EB:1F:F6:55,-83
1577084840478,1545,7C:66:9D:7B:2B:90,-87
1577084840481,10000195,6C:EC:EB:1F:F6:15,-84
1577084840483,0,48:58:AD:8B:2C:B7,-84
1577084840498,1546,7C:66:9D:7B:2B:9F,-70
1577084840503,10000198,6C:EC:EB:1F:FD:83,-76
1577084840507,10000191,6C:EC:EB:1F:F6:65,-84
1577084840531,1541,7C:66:9D:7B:29:FB,-80
1577084840543,10000102,6C:EC:EB:1F:FD:9B,-92
1577084840549,10000192,6C:EC:EB:1F:F6:24,-76
1577084840556,10000193,6C:EC:EB:1F:F6:55,-82
1577084840579,10000195,6C:EC:EB:1F:F6:15,-86
1577084840604,10000190,6C:EC:EB:1F:F6:26,-79
1577084840606,1546,7C:66:9D:7B:2B:9F,-73
1577084840608,1538,BC:6A:29:BE:2F:23,-70
1577084840616,10000191,6C:EC:EB:1F:F6:65,-86
1577084840632,10000199,6C:EC:EB:1F:F4:46,-88
1577084840641,1541,7C:66:9D:7B:29:FB,-83
1577084840648,0,65:94:B1:D6:F8:43,-77
1577084840665,10000193,6C:EC:EB:1F:F6:55,-83
1577084840687,10000195,6C:EC:EB:1F:F6:15,-87
1577084840709,10000190,6C:EC:EB:1F:F6:26,-81
1577084840713,1538,BC:6A:29:BE:2F:23,-71
1577084840716,1546,7C:66:9D:7B:2B:9F,-71
1577084840721,10000191,6C:EC:EB:1F:F6:65,-86
1577084840734,10000199,6C:EC:EB:1F:F4:46,-88
1577084840742,1541,7C:66:9D:7B:29:FB,-68
1577084840747,10000197,6C:EC:EB:1F:F6:76,-93
1577084840751,0,48:58:AD:8B:2C:B7,-83
1577084840762,10000192,6C:EC:EB:1F:F6:24,-72
1577084840771,10000193,6C:EC:EB:1F:F6:55,-75
1577084840796,10000195,6C:EC:EB:1F:F6:15,-86
1577084840798,1545,7C:66:9D:7B:2B:90,-87
1577084840810,10000190,6C:EC:EB:1F:F6:26,-83
1577084840814,1538,BC:6A:29:BE:2F:23,-68
1577084840816,1546,7C:66:9D:7B:2B:9F,-70
1577084840847,1541,7C:66:9D:7B:29:FB,-69
1577084840863,10000196,6C:EC:EB:1F:F4:74,-88
1577084840880,10000192,6C:EC:EB:1F:F6:24,-70
1577084840884,10000193,6C:EC:EB:1F:F6:55,-76
1577084840918,1538,BC:6A:29:BE:2F:23,-68
1577084840925,10000198,6C:EC:EB:1F:FD:83,-77
1577084840966,10000196,6C:EC:EB:1F:F4:74,-88
1577084840979,10000193,6C:EC:EB:1F:F6:55,-74
1577084840982,10000192,6C:EC:EB:1F:F6:24,-72
1577084841001,1545,7C:66:9D:7B:2B:90,-84
1577084841005,10000195,6C:EC:EB:1F:F6:15,-87
1577084841022,0,48:58:AD:8B:2C:B7,-86
1577084841025,10000190,6C:EC:EB:1F:F6:26,-80
1577084841030,1546,7C:66:9D:7B:2B:9F,-70
1577084841038,10000191,6C:EC:EB:1F:F6:65,-88
1577084841078,10000193,6C:EC:EB:1F:F6:55,-74
1577084841084,10000192,6C:EC:EB:1F:F6:24,-72
1577084841107,1545,7C:66:9D:7B:2B:90,-84
1577084841112,10000195,6C:EC:EB:1F:F6:15,-87
1577084841132,10000190,6C:EC:EB:1F:F6:26,-80
1577084841135,1538,BC:6A:29:BE:2F:23,-70
1577084841137,10000198,6C:EC:EB:1F:FD:83,-79
1577084841194,10000192,6C:EC:EB:1F:F6:24,-71
1577084841235,10000190,6C:EC:EB:1F:F6:26,-82
1577084841237,1538,BC:6A:29:BE:2F:23,-71
1577084841241,10000198,6C:EC:EB:1F:FD:83,-78
1577084841246,1546,7C:66:9D:7B:2B:9F,-68
1577084841265,10000197,6C:EC:EB:1F:F6:76,-89
1577084841269,1541,7C:66:9D:7B:29:FB,-69
1577084841276,10000196,6C:EC:EB:1F:F4:74,-87
1577084841280,10000193,6C:EC:EB:1F:F6:55,-76
1577084841298,0,48:58:AD:8B:2C:B7,-88
1577084841322,10000195,6C:EC:EB:1F:F6:15,-86
1577084841337,1538,BC:6A:29:BE:2F:23,-70
1577084841343,10000190,6C:EC:EB:1F:F6:26,-79
1577084841348,0,6D:7B:4E:02:6A:42,-62
1577084841352,1546,7C:66:9D:7B:2B:9F,-66
1577084841367,10000199,6C:EC:EB:1F:F4:46,-89
1577084841378,1541,7C:66:9D:7B:29:FB,-68
1577084841381,10000196,6C:EC:EB:1F:F4:74,-88
1577084841385,10000102,6C:EC:EB:1F:FD:9B,-95
1577084841389,10000193,6C:EC:EB:1F:F6:55,-76
1577084841414,1545,7C:66:9D:7B:2B:90,-83
1577084841425,10000195,6C:EC:EB:1F:F6:15,-86
1577084841443,1538,BC:6A:29:BE:2F:23,-69
1577084841445,10000190,6C:EC:EB:1F:F6:26,-78
1577084841460,0,65:94:B1:D6:F8:43,-75
1577084841469,10000191,6C:EC:EB:1F:F6:65,-87
1577084841473,10000199,6C:EC:EB:1F:F4:46,-86
1577084841485,1541,7C:66:9D:7B:29:FB,-67
1577084841494,10000193,6C:EC:EB:1F:F6:55,-74
1577084841503,10000192,6C:EC:EB:1F:F6:24,-74
1577084841527,10000195,6C:EC:EB:1F:F6:15,-88
1577084841545,1538,BC:6A:29:BE:2F:23,-70
1577084841552,10000190,6C:EC:EB:1F:F6:26,-82
1577084841566,0,48:58:AD:8B:2C:B7,-85
1577084841574,10000191,6C:EC:EB:1F:F6:65,-86
1577084841582,10000197,6C:EC:EB:1F:F6:76,-87
1577084841585,1541,7C:66:9D:7B:29:FB,-69
1577084841601,10000193,6C:EC:EB:1F:F6:55,-74
1577084841612,10000192,6C:EC:EB:1F:F6:24,-71
1577084841622,1545,7C:66:9D:7B:2B:90,-83
1577084841627,0,6D:7B:4E:02:6A:42,-68
1577084841651,1538,BC:6A:29:BE:2F:23,-71
1577084841658,1546,7C:66:9D:7B:2B:9F,-68
1577084841663,10000198,6C:EC:EB:1F:FD:83,-85
1577084841685,10000197,6C:EC:EB:1F:F6:76,-88
1577084841694,1541,7C:66:9D:7B:29:FB,-64
1577084841703,10000193,6C:EC:EB:1F:F6:55,-75
1577084841717,10000192,6C:EC:EB:1F:F6:24,-72
1577084841726,1545,7C:66:9D:7B:2B:90,-84
1577084841729,0,65:94:B1:D6:F8:43,-77
1577084841754,1538,BC:6A:29:BE:2F:23,-70
1577084841760,10000190,6C:EC:EB:1F:F6:26,-78
1577084841771,1546,7C:66:9D:7B:2B:9F,-68
1577084841773,10000198,6C:EC:EB:1F:FD:83,-91
1577084841791,1541,7C:66:9D:7B:29:FB,-70
1577084841795,10000196,6C:EC:EB:1F:F4:74,-88
1577084841810,10000193,6C:EC:EB:1F:F6:55,-72
1577084841818,10000192,6C:EC:EB:1F:F6:24,-72
1577084841840,10000195,6C:EC:EB:1F:F6:15,-87
1577084841863,10000190,6C:EC:EB:1F:F6:26,-79
1577084841876,1546,7C:66:9D:7B:2B:9F,-70
1577084841878,10000198,6C:EC:EB:1F:FD:83,-81
1577084841883,10000199,6C:EC:EB:1F:F4:46,-89
1577084841893,1541,7C:66:9D:7B:29:FB,-69
1577084841895,10000196,6C:EC:EB:1F:F4:74,-89
1577084841914,10000193,6C:EC:EB:1F:F6:55,-72
1577084841918,10000192,6C:EC:EB:1F:F6:24,-73
1577084841933,10000112,6C:EC:EB:1F:FB:96,-90
1577084841943,1545,7C:66:9D:7B:2B:90,-86
1577084841982,1546,7C:66:9D:7B:2B:9F,-69
1577084841990,10000198,6C:EC:EB:1F:FD:83,-84
1577084841997,10000199,6C:EC:EB:1F:F4:46,-88
1577084841999,10000191,6C:EC:EB:1F:F6:65,-85
1577084842001,1541,7C:66:9D:7B:29:FB,-69
1577084842003,0,65:94:B1:D6:F8:43,-76
1577084842020,10000193,6C:EC:EB:1F:F6:55,-76
1577084842031,10000192,6C:EC:EB:1F:F6:24,-70
1577084842043,1545,7C:66:9D:7B:2B:90,-87
1577084842065,10000190,6C:EC:EB:1F:F6:26,-77
1577084842068,1538,BC:6A:29:BE:2F:23,-68
1577084842082,1546,7C:66:9D:7B:2B:9F,-69
