time,uuid,mac,rssi
1577170118601,10000190,6C:EC:EB:1F:F6:26,-74
1577170118618,0000,4B:2C:A9:C4:89:0D,-52
1577170118652,1546,7C:66:9D:7B:2B:9F,-80
1577170118666,1545,7C:66:9D:7B:2B:90,-81
1577170118684,10000191,6C:EC:EB:1F:F6:65,-62
1577170118702,10000198,6C:EC:EB:1F:FD:83,-66
1577170118717,10000199,6C:EC:EB:1F:F4:46,-82
1577170118739,10000197,6C:EC:EB:1F:F6:76,-77
1577170118740,10000192,6C:EC:EB:1F:F6:24,-82
1577170118778,10000196,6C:EC:EB:1F:F4:74,-91
1577170118790,1538,BC:6A:29:BE:2F:23,-77
1577170118807,10000198,6C:EC:EB:1F:FD:83,-67
1577170118841,10000192,6C:EC:EB:1F:F6:24,-72
1577170118844,0000,72:7E:9C:53:18:CE,-64
1577170118855,10000197,6C:EC:EB:1F:F6:76,-74
1577170118885,0000,4B:2C:A9:C4:89:0D,-51
1577170118886,10000191,6C:EC:EB:1F:F6:65,-63
1577170118899,1538,BC:6A:29:BE:2F:23,-74
1577170118907,1541,7C:66:9D:7B:29:FB,-90
1577170118917,777324025,54:F3:C1:F5:81:E3,-89
1577170118919,10000198,6C:EC:EB:1F:FD:83,-66
1577170118920,10000199,6C:EC:EB:1F:F4:46,-76
1577170118942,10000192,6C:EC:EB:1F:F6:24,-76
1577170118949,10000197,6C:EC:EB:1F:F6:76,-81
1577170118958,1546,7C:66:9D:7B:2B:9F,-83
1577170118993,10000191,6C:EC:EB:1F:F6:65,-74
1577170118996,10000193,6C:EC:EB:1F:F6:55,-92
1577170119008,1538,BC:6A:29:BE:2F:23,-70
1577170119011,10000190,6C:EC:EB:1F:F6:26,-80
1577170119017,10000198,6C:EC:EB:1F:FD:83,-73
1577170119027,10000199,6C:EC:EB:1F:F4:46,-80
1577170119049,10000192,6C:EC:EB:1F:F6:24,-83
1577170119093,10000196,6C:EC:EB:1F:F4:74,-77
1577170119096,10000191,6C:EC:EB:1F:F6:65,-68
1577170119115,10000190,6C:EC:EB:1F:F6:26,-84
1577170119116,1538,BC:6A:29:BE:2F:23,-69
1577170119121,1541,7C:66:9D:7B:29:FB,-84
1577170119124,10000198,6C:EC:EB:1F:FD:83,-67
1577170119136,10000199,6C:EC:EB:1F:F4:46,-77
1577170119181,1545,7C:66:9D:7B:2B:90,-82
1577170119193,10000196,6C:EC:EB:1F:F4:74,-80
1577170119201,10000191,6C:EC:EB:1F:F6:65,-59
1577170119222,1541,7C:66:9D:7B:29:FB,-89
1577170119227,777324025,54:F3:C1:F5:81:E3,-97
1577170119242,10000199,6C:EC:EB:1F:F4:46,-76
1577170119265,10000192,6C:EC:EB:1F:F6:24,-72
1577170119301,10000196,6C:EC:EB:1F:F4:74,-82
1577170119304,10000191,6C:EC:EB:1F:F6:65,-63
1577170119345,10000199,6C:EC:EB:1F:F4:46,-71
1577170119385,0000,72:7E:9C:53:18:CE,-63
1577170119406,10000191,6C:EC:EB:1F:F6:65,-50
1577170119434,10000190,6C:EC:EB:1F:F6:26,-88
1577170119437,777324025,54:F3:C1:F5:81:E3,-92
1577170119449,10000199,6C:EC:EB:1F:F4:46,-76
1577170119498,1545,7C:66:9D:7B:2B:90,-84
1577170119509,10000191,6C:EC:EB:1F:F6:65,-56
1577170119543,10000190,6C:EC:EB:1F:F6:26,-88
1577170119544,777324025,54:F3:C1:F5:81:E3,-90
1577170119551,10000199,6C:EC:EB:1F:F4:46,-79
1577170119576,10000192,6C:EC:EB:1F:F6:24,-84
1577170119588,1546,7C:66:9D:7B:2B:9F,-86
1577170119615,10000191,6C:EC:EB:1F:F6:65,-52
1577170119622,10000196,6C:EC:EB:1F:F4:74,-84
1577170119646,10000190,6C:EC:EB:1F:F6:26,-86
1577170119651,10000199,6C:EC:EB:1F:F4:46,-75
1577170119656,0000,72:7E:9C:53:18:CE,-64
1577170119682,10000192,6C:EC:EB:1F:F6:24,-88
1577170119693,10000197,6C:EC:EB:1F:F6:76,-77
1577170119719,10000191,6C:EC:EB:1F:F6:65,-52
1577170119722,10000196,6C:EC:EB:1F:F4:74,-84
1577170119740,1538,BC:6A:29:BE:2F:23,-69
1577170119749,1541,7C:66:9D:7B:29:FB,-87
1577170119768,10000190,6C:EC:EB:1F:F6:26,-88
1577170119769,10000198,6C:EC:EB:1F:FD:83,-69
1577170119784,10000192,6C:EC:EB:1F:F6:24,-84
1577170119827,10000191,6C:EC:EB:1F:F6:65,-55
1577170119831,10000196,6C:EC:EB:1F:F4:74,-86
1577170119854,10000199,6C:EC:EB:1F:F4:46,-74
1577170119858,10000198,6C:EC:EB:1F:FD:83,-71
1577170119892,10000192,6C:EC:EB:1F:F6:24,-86
1577170119925,0000,72:7E:9C:53:18:CE,-66
1577170119932,10000191,6C:EC:EB:1F:F6:65,-57
1577170120007,10000197,6C:EC:EB:1F:F6:76,-71
1577170120044,10000191,6C:EC:EB:1F:F6:65,-57
1577170120068,777324025,54:F3:C1:F5:81:E3,-92
1577170120072,1541,7C:66:9D:7B:29:FB,-90
1577170120078,10000199,6C:EC:EB:1F:F4:46,-72
1577170120101,10000192,6C:EC:EB:1F:F6:24,-91
1577170120121,1546,7C:66:9D:7B:2B:9F,-78
1577170120172,1541,7C:66:9D:7B:29:FB,-90
