error_distance,point_reference_tag
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
1.069254568396289,4
